node1,node2,n_lines,n_tokens
#Bastard_Jn,1.01,284,2205
#Chatillion_Jn,1.01,284,2205
#Essex_Jn,1.01,284,2205
#Gurney_Jn,1.01,284,2205
#KingJohn_Jn,1.01,284,2205
#LadyFaulconbridge_Jn,1.01,284,2205
#Pembroke_Jn,1.01,284,2205
#QueenEleanor_Jn,1.01,284,2205
#RobertFaulconbridge_Jn,1.01,284,2205
#Salisbury_Jn,1.01,284,2205
#Sheriff_Jn,1.01,284,2205
#ATTENDANTS.FRENCH_Jn,2.01,627,4661
#Arthur_Jn,2.01,627,4661
#Austria_Jn,2.01,627,4661
#Bastard_Jn,2.01,627,4661
#Blanche_Jn,2.01,627,4661
#CITIZENS.0.1_Jn,2.01,627,4661
#CITIZENS_Jn,2.01,627,4661
#Chatillion_Jn,2.01,627,4661
#Constance_Jn,2.01,627,4661
#Dauphin_Jn,2.01,627,4661
#HERALDS.ENGLISH_Jn,2.01,627,4661
#HERALDS.FRENCH_Jn,2.01,627,4661
#KingJohn_Jn,2.01,627,4661
#KingPhilip_Jn,2.01,627,4661
#Pembroke_Jn,2.01,627,4661
#QueenEleanor_Jn,2.01,627,4661
#SOLDIERS.ENGLISH_Jn,2.01,627,4661
#SOLDIERS.FRENCH_Jn,2.01,627,4661
#Salisbury_Jn,2.01,627,4661
#ATTENDANTS_Jn,3.01,362,2752
#Arthur_Jn,3.01,362,2752
#Austria_Jn,3.01,362,2752
#Bastard_Jn,3.01,362,2752
#Blanche_Jn,3.01,362,2752
#Constance_Jn,3.01,362,2752
#Dauphin_Jn,3.01,362,2752
#KingJohn_Jn,3.01,362,2752
#KingPhilip_Jn,3.01,362,2752
#Pandulph_Jn,3.01,362,2752
#QueenEleanor_Jn,3.01,362,2752
#Salisbury_Jn,3.01,362,2752
#Arthur_Jn,3.02,11,74
#Bastard_Jn,3.02,11,74
#Hubert_Jn,3.02,11,74
#KingJohn_Jn,3.02,11,74
#ATTENDANTS.ENGLISH_Jn,3.03,83,594
#Arthur_Jn,3.03,83,594
#Bastard_Jn,3.03,83,594
#Hubert_Jn,3.03,83,594
#KingJohn_Jn,3.03,83,594
#QueenEleanor_Jn,3.03,83,594
#ATTENDANTS.FRENCH_Jn,3.04,186,1471
#Constance_Jn,3.04,186,1471
#Dauphin_Jn,3.04,186,1471
#KingPhilip_Jn,3.04,186,1471
#Pandulph_Jn,3.04,186,1471
#Arthur_Jn,4.01,148,1135
#EXECUTIONERS.0.1_Jn,4.01,148,1135
#EXECUTIONERS_Jn,4.01,148,1135
#Hubert_Jn,4.01,148,1135
#ATTENDANTS.ENGLISH_Jn,4.02,281,2121
#Bastard_Jn,4.02,281,2121
#Hubert_Jn,4.02,281,2121
#KingJohn_Jn,4.02,281,2121
#MESSENGERS.ENGLISH.1_Jn,4.02,281,2121
#Pembroke_Jn,4.02,281,2121
#Peter_Jn,4.02,281,2121
#Salisbury_Jn,4.02,281,2121
#Arthur_Jn,4.03,167,1281
#Bastard_Jn,4.03,167,1281
#Bigot_Jn,4.03,167,1281
#Hubert_Jn,4.03,167,1281
#Pembroke_Jn,4.03,167,1281
#Salisbury_Jn,4.03,167,1281
#ATTENDANTS.ENGLISH_Jn,5.01,82,605
#Bastard_Jn,5.01,82,605
#KingJohn_Jn,5.01,82,605
#Pandulph_Jn,5.01,82,605
#Bastard_Jn,5.02,183,1405
#Bigot_Jn,5.02,183,1405
#Dauphin_Jn,5.02,183,1405
#Melun_Jn,5.02,183,1405
#Pandulph_Jn,5.02,183,1405
#Pembroke_Jn,5.02,183,1405
#SOLDIERS.ENGLISH_Jn,5.02,183,1405
#SOLDIERS.FRENCH_Jn,5.02,183,1405
#Salisbury_Jn,5.02,183,1405
#Hubert_Jn,5.03,17,136
#KingJohn_Jn,5.03,17,136
#MESSENGERS.ENGLISH.1_Jn,5.03,17,136
#Bigot_Jn,5.04,62,482
#Melun_Jn,5.04,62,482
#Pembroke_Jn,5.04,62,482
#SOLDIERS.1_Jn,5.04,62,482
#Salisbury_Jn,5.04,62,482
#ATTENDANTS.FRENCH_Jn,5.05,24,182
#Dauphin_Jn,5.05,24,182
#MESSENGERS.FRENCH.1_Jn,5.05,24,182
#Bastard_Jn,5.06,48,354
#Hubert_Jn,5.06,48,354
#Bastard_Jn,5.07,124,944
#Bigot_Jn,5.07,124,944
#KingJohn_Jn,5.07,124,944
#Pembroke_Jn,5.07,124,944
#PrinceHenry_Jn,5.07,124,944
#Salisbury_Jn,5.07,124,944
