act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,1,1,1,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,27,3
1,1,1,2,#Iago_Oth,#Iago_Oth #Roderigo_Oth,17,3
1,1,1,3,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,10,1
1,1,1,4,#Iago_Oth,#Iago_Oth #Roderigo_Oth,194,28
1,1,1,5,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,9,1
1,1,1,6,#Iago_Oth,#Iago_Oth #Roderigo_Oth,45,6
1,1,1,7,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,6,1
1,1,1,8,#Iago_Oth,#Iago_Oth #Roderigo_Oth,204,28
1,1,1,9,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,14,2
1,1,1,10,#Iago_Oth,#Iago_Oth #Roderigo_Oth,52,7
1,1,1,11,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,8,1
1,1,1,12,#Iago_Oth,#Iago_Oth #Roderigo_Oth,21,3
1,1,1,13,#Roderigo_Oth,#Iago_Oth #Roderigo_Oth,6,1
1,1,1,14,#Iago_Oth,#Iago_Oth #Roderigo_Oth,17,3
1,1,2,15,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,13,2
1,1,2,16,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,6,1
1,1,2,17,#Iago_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,4,1
1,1,2,18,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,5,1
1,1,2,19,#Iago_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,56,8
1,1,2,20,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,6,1
1,1,2,21,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,8,1
1,1,2,22,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,5,1
1,1,2,23,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,4,1
1,1,2,24,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,48,7
1,1,2,25,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,3,1
1,1,2,26,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,21,3
1,1,2,27,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,3,1
1,1,2,28,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,15,2
1,1,2,29,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,12,2
1,1,2,30,#Iago_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,55,6
1,1,2,31,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,5,1
1,1,2,32,#Iago_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,22,3
1,1,2,33,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,4,1
1,1,2,34,#Iago_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,4,1
1,1,2,35,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,8,1
1,1,2,36,#Roderigo_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,172,21
1,1,2,37,#Brabantio_Oth,#Brabantio_Oth #Iago_Oth #Roderigo_Oth,31,5
1,1,3,38,#Iago_Oth,#Iago_Oth #Roderigo_Oth,134,17
1,1,4,39,#Brabantio_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,70,12
1,1,4,40,#Roderigo_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,5,1
1,1,4,41,#Brabantio_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,49,6
1,1,4,42,#Roderigo_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,5,1
1,1,4,43,#Brabantio_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,26,3
1,1,4,44,#Roderigo_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,18,2
1,1,4,45,#Brabantio_Oth,#Brabantio_Oth #Roderigo_Oth #SERVANTS.BRABANTIO_Oth,32,4
1,2,5,46,#Iago_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,48,6
1,2,5,47,#Othello_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,5,1
1,2,5,48,#Iago_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,85,12
1,2,5,49,#Othello_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,93,13
1,2,5,50,#Iago_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,13,2
1,2,5,51,#Othello_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,21,3
1,2,5,52,#Iago_Oth,#ATTENDANTS_Oth #Iago_Oth #Othello_Oth,5,1
1,2,6,53,#Othello_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,20,3
1,2,6,54,#Cassio_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,16,3
1,2,6,55,#Othello_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,6,1
1,2,6,56,#Cassio_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,69,10
1,2,6,57,#Othello_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,21,3
1,2,7,58,#Cassio_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,5,1
1,2,7,59,#Iago_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,16,2
1,2,7,60,#Cassio_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,4,1
1,2,7,61,#Iago_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,2,1
1,2,7,62,#Cassio_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,2,1
1,2,7,63,#Iago_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth,2,1
1,2,8,64,#Iago_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,5,1
1,2,8,65,#Othello_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,3,1
1,2,8,66,#Cassio_Oth,#ATTENDANTS_Oth #Cassio_Oth #Iago_Oth #OFFICERS_Oth #Othello_Oth,8,1
1,2,9,67,#Iago_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,11,2
1,2,9,68,#Othello_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,3,1
1,2,9,69,#Roderigo_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,5,1
1,2,9,70,#Brabantio_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,4,2
1,2,9,71,#Iago_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,8,1
1,2,9,72,#Othello_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,23,4
1,2,9,73,#Brabantio_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,161,21
1,2,9,74,#Othello_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,36,5
1,2,9,75,#Brabantio_Oth,#ATTENDANTS_Oth #Brabantio_Oth #Cassio_Oth #Iago_Oth #OFFICERS.0_Oth #OFFICERS_Oth #Othello_Oth #Roderigo_Oth,16,3
