node1,node2,n_lines,n_tokens
#Barnardo_Ham,1.01.0001,14,73
#Francisco_Ham,1.01.0001,14,73
#Barnardo_Ham,1.01.0002,7,39
#Francisco_Ham,1.01.0002,7,39
#Horatio_Ham,1.01.0002,7,39
#Marcellus_Ham,1.01.0002,7,39
#Barnardo_Ham,1.01.0003,25,156
#Horatio_Ham,1.01.0003,25,156
#Marcellus_Ham,1.01.0003,25,156
#Barnardo_Ham,1.01.0004,15,99
#Ghost_Ham,1.01.0004,15,99
#Horatio_Ham,1.01.0004,15,99
#Marcellus_Ham,1.01.0004,15,99
#Barnardo_Ham,1.01.0005,76,577
#Horatio_Ham,1.01.0005,76,577
#Marcellus_Ham,1.01.0005,76,577
#Barnardo_Ham,1.01.0006,19,117
#Ghost_Ham,1.01.0006,19,117
#Horatio_Ham,1.01.0006,19,117
#Marcellus_Ham,1.01.0006,19,117
#Barnardo_Ham,1.01.0007,34,264
#Horatio_Ham,1.01.0007,34,264
#Marcellus_Ham,1.01.0007,34,264
#Claudius_Ham,1.02.0008,41,315
#Cornelius_Ham,1.02.0008,41,315
#Gertrude_Ham,1.02.0008,41,315
#Hamlet_Ham,1.02.0008,41,315
#Laertes_Ham,1.02.0008,41,315
#Polonius_Ham,1.02.0008,41,315
#Voltemand_Ham,1.02.0008,41,315
#Claudius_Ham,1.02.0009,91,697
#Gertrude_Ham,1.02.0009,91,697
#Hamlet_Ham,1.02.0009,91,697
#Laertes_Ham,1.02.0009,91,697
#Polonius_Ham,1.02.0009,91,697
#Hamlet_Ham,1.02.0010,32,261
#Barnardo_Ham,1.02.0011,112,719
#Hamlet_Ham,1.02.0011,112,719
#Horatio_Ham,1.02.0011,112,719
#Marcellus_Ham,1.02.0011,112,719
#Hamlet_Ham,1.02.0012,5,38
#Laertes_Ham,1.03.0013,56,406
#Ophelia_Ham,1.03.0013,56,406
#Laertes_Ham,1.03.0014,38,284
#Ophelia_Ham,1.03.0014,38,284
#Polonius_Ham,1.03.0014,38,284
#Ophelia_Ham,1.03.0015,51,391
#Polonius_Ham,1.03.0015,51,391
#Hamlet_Ham,1.04.0016,41,286
#Horatio_Ham,1.04.0016,41,286
#Marcellus_Ham,1.04.0016,41,286
#Ghost_Ham,1.04.0017,55,389
#Hamlet_Ham,1.04.0017,55,389
