node,node_type
#ALDERMEN_H8,character
#ATTENDANTS_H8,character
#Abergavenny_H8,character
#Anne_H8,character
#BISHOPS_H8,character
#BishopOfLincoln_H8,character
#Brandon_H8,character
#Buckingham_H8,character
#Butts_H8,character
#COMMONERS_H8,character
#Campeius_H8,character
#Capuchius_H8,character
#Chamberlain_H8,character
#Chancellor_H8,character
#Cranmer_H8,character
#Crier_H8,character
#Cromwell_H8,character
#Denny_H8,character
#ElizabethI.Infant_H8,character
#Epilogue_H8,character
#GENTLEMEN.1_H8,character
#GENTLEMEN.2_H8,character
#GENTLEMEN.3_H8,character
#GENTLEMEN.X_H8,character
#GENTLEMEN_H8,character
#GUARDS_H8,character
#Gardiner_H8,character
#Garter_H8,character
#Griffith_H8,character
#Guilford_H8,character
#HenryVIII_H8,character
#Katherine_H8,character
#Keeper_H8,character
#LADIES.KATHERINE.0.1_H8,character
#LADIES.KATHERINE.Patience_H8,character
#LADIES.KATHERINE_H8,character
#LADIES_H8,character
#LORDS_H8,character
#LordMayor_H8,character
#Lovell_H8,character
#MASKERS_H8,character
#Messenger_H8,character
#NOBLES_H8,character
#Norfolk_H8,character
#OldLady_H8,character
#Page_H8,character
#Porter_H8,character
#Prologue_H8,character
#SECRETARIES.0.1_H8,character
#SECRETARIES.X.1_H8,character
#SECRETARIES_H8,character
#SERVANTS.LARDER.1_H8,character
#SERVANTS.PORTER.1_H8,character
#SERVANTS.X.1_H8,character
#SERVANTS_H8,character
#Sands_H8,character
#Scribe_H8,character
#Sergeant_H8,character
#Suffolk_H8,character
#Surrey_H8,character
#Surveyor_H8,character
#Usher_H8,character
#Vaux_H8,character
#Wolsey_H8,character
0.00.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.02.0007,text_unit
1.02.0008,text_unit
1.02.0009,text_unit
1.03.0010,text_unit
1.03.0011,text_unit
1.04.0012,text_unit
1.04.0013,text_unit
1.04.0014,text_unit
1.04.0015,text_unit
1.04.0016,text_unit
1.04.0017,text_unit
2.01.0018,text_unit
2.01.0019,text_unit
2.01.0020,text_unit
2.02.0021,text_unit
2.02.0022,text_unit
2.02.0023,text_unit
2.02.0024,text_unit
2.02.0025,text_unit
2.02.0026,text_unit
2.02.0027,text_unit
2.03.0028,text_unit
2.03.0029,text_unit
2.03.0030,text_unit
2.04.0031,text_unit
2.04.0032,text_unit
3.01.0033,text_unit
3.01.0034,text_unit
3.01.0035,text_unit
3.01.0036,text_unit
3.01.0037,text_unit
3.02.0038,text_unit
3.02.0039,text_unit
3.02.0040,text_unit
3.02.0041,text_unit
3.02.0042,text_unit
3.02.0043,text_unit
3.02.0044,text_unit
3.02.0045,text_unit
4.01.0046,text_unit
4.01.0047,text_unit
4.02.0048,text_unit
4.02.0049,text_unit
4.02.0050,text_unit
5.01.0051,text_unit
5.01.0052,text_unit
5.01.0053,text_unit
5.01.0054,text_unit
5.01.0055,text_unit
5.01.0056,text_unit
5.01.0057,text_unit
5.01.0058,text_unit
5.01.0059,text_unit
5.01.0060,text_unit
5.02.0061,text_unit
5.02.0062,text_unit
5.02.0063,text_unit
5.02.0064,text_unit
5.02.0065,text_unit
5.02.0066,text_unit
5.02.0067,text_unit
5.02.0068,text_unit
5.03.0069,text_unit
5.03.0070,text_unit
5.03.0071,text_unit
5.04.0072,text_unit
5.04.0073,text_unit
6.00.0074,text_unit
