act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
0,0,1,#Prologue_H8,#Prologue_H8,266,32
1,1,2,#Abergavenny_H8,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,97,15
1,1,2,#Buckingham_H8,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,265,41
1,1,2,#Norfolk_H8,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8,558,79
1,1,3,#Wolsey_H8,#Abergavenny_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES_H8 #Wolsey_H8,9,2
1,1,4,#SECRETARIES.0.1_H8,#Abergavenny_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES.0.1_H8 #SECRETARIES_H8 #Wolsey_H8,8,2
1,1,4,#Wolsey_H8,#Abergavenny_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES.0.1_H8 #SECRETARIES_H8 #Wolsey_H8,18,3
1,1,5,#Buckingham_H8,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8 #SECRETARIES.0.1_H8,467,61
1,1,5,#Norfolk_H8,#Abergavenny_H8 #Buckingham_H8 #Norfolk_H8 #SECRETARIES.0.1_H8,184,27
1,1,6,#Abergavenny_H8,#Abergavenny_H8 #Brandon_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES.0.1_H8 #Sergeant_H8,17,3
1,1,6,#Brandon_H8,#Abergavenny_H8 #Brandon_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES.0.1_H8 #Sergeant_H8,84,14
1,1,6,#Buckingham_H8,#Abergavenny_H8 #Brandon_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES.0.1_H8 #Sergeant_H8,113,17
1,1,6,#Sergeant_H8,#Abergavenny_H8 #Brandon_H8 #Buckingham_H8 #GUARDS_H8 #Norfolk_H8 #SECRETARIES.0.1_H8 #Sergeant_H8,28,5
1,2,7,#HenryVIII_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Lovell_H8 #NOBLES_H8 #SECRETARIES.X.1_H8 #Wolsey_H8,62,8
1,2,8,#HenryVIII_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #SECRETARIES.X.1_H8 #Suffolk_H8 #Wolsey_H8,197,30
1,2,8,#Katherine_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #SECRETARIES.X.1_H8 #Suffolk_H8 #Wolsey_H8,302,45
1,2,8,#Norfolk_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #SECRETARIES.X.1_H8 #Suffolk_H8 #Wolsey_H8,61,9
1,2,8,#Wolsey_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #SECRETARIES.X.1_H8 #Suffolk_H8 #Wolsey_H8,235,32
1,2,9,#HenryVIII_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #Suffolk_H8 #Surveyor_H8 #Wolsey_H8,282,41
1,2,9,#Katherine_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #Suffolk_H8 #Surveyor_H8 #Wolsey_H8,69,11
1,2,9,#Surveyor_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #Suffolk_H8 #Surveyor_H8 #Wolsey_H8,449,61
1,2,9,#Wolsey_H8,#ATTENDANTS_H8 #HenryVIII_H8 #Katherine_H8 #Lovell_H8 #NOBLES_H8 #Norfolk_H8 #Suffolk_H8 #Surveyor_H8 #Wolsey_H8,68,10
1,3,10,#Chamberlain_H8,#Chamberlain_H8 #Sands_H8,87,11
1,3,10,#Sands_H8,#Chamberlain_H8 #Sands_H8,41,7
1,3,11,#Chamberlain_H8,#Chamberlain_H8 #Lovell_H8 #Sands_H8,151,24
1,3,11,#Lovell_H8,#Chamberlain_H8 #Lovell_H8 #Sands_H8,187,27
1,3,11,#Sands_H8,#Chamberlain_H8 #Lovell_H8 #Sands_H8,108,15
1,4,12,#Guilford_H8,#Anne_H8 #GENTLEMEN_H8 #Guilford_H8 #LADIES_H8,53,7
1,4,13,#Anne_H8,#Anne_H8 #Chamberlain_H8 #GENTLEMEN_H8 #Guilford_H8 #LADIES_H8 #Lovell_H8 #Sands_H8,4,1
