act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,0,1,1,#Gower_Per,#Gower_Per,281,42
1,1,2,2,#Antiochus_Per,#Antiochus_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,16,2
1,1,2,3,#Pericles_Per,#Antiochus_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,21,3
1,1,2,4,#Antiochus_Per,#Antiochus_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,44,7
1,1,3,5,#Pericles_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,100,13
1,1,3,6,#Antiochus_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,2,1
1,1,3,7,#Pericles_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,7,1
1,1,3,8,#Antiochus_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,104,14
1,1,3,9,#Pericles_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,123,16
1,1,3,10,#Antiochus_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,21,3
1,1,3,11,#Daughter_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,16,2
1,1,3,12,#Pericles_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,204,27
1,1,3,13,#Antiochus_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,29,4
1,1,3,14,#Pericles_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,165,20
1,1,3,15,#Antiochus_Per,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,95,13
1,1,4,16,#Pericles_Per,#Pericles_Per,181,22
1,1,5,17,#Antiochus_Per,#Antiochus_Per,54,8
1,1,6,18,#Thaliard_Per,#Antiochus_Per #Thaliard_Per,4,1
