node,node_type
#ATTENDANTS.ENGLISH_Jn,character
#ATTENDANTS.FRENCH_Jn,character
#ATTENDANTS_Jn,character
#Arthur_Jn,character
#Austria_Jn,character
#Bastard_Jn,character
#Bigot_Jn,character
#Blanche_Jn,character
#CITIZENS.0.1_Jn,character
#CITIZENS_Jn,character
#Chatillion_Jn,character
#Constance_Jn,character
#Dauphin_Jn,character
#EXECUTIONERS.0.1_Jn,character
#EXECUTIONERS_Jn,character
#Essex_Jn,character
#Gurney_Jn,character
#HERALDS.ENGLISH_Jn,character
#HERALDS.FRENCH_Jn,character
#Hubert_Jn,character
#KingJohn_Jn,character
#KingPhilip_Jn,character
#LadyFaulconbridge_Jn,character
#MESSENGERS.ENGLISH.1_Jn,character
#MESSENGERS.FRENCH.1_Jn,character
#Melun_Jn,character
#Pandulph_Jn,character
#Pembroke_Jn,character
#Peter_Jn,character
#PrinceHenry_Jn,character
#QueenEleanor_Jn,character
#RobertFaulconbridge_Jn,character
#SOLDIERS.1_Jn,character
#SOLDIERS.ENGLISH_Jn,character
#SOLDIERS.FRENCH_Jn,character
#Salisbury_Jn,character
#Sheriff_Jn,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.01.0007,text_unit
1.01.0008,text_unit
2.01.0009,text_unit
2.01.0010,text_unit
2.01.0011,text_unit
2.01.0012,text_unit
2.01.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.01.0017,text_unit
3.01.0018,text_unit
3.01.0019,text_unit
3.01.0020,text_unit
3.01.0021,text_unit
3.02.0022,text_unit
3.02.0023,text_unit
3.03.0024,text_unit
3.03.0025,text_unit
3.04.0026,text_unit
3.04.0027,text_unit
3.04.0028,text_unit
3.04.0029,text_unit
4.01.0030,text_unit
4.01.0031,text_unit
4.01.0032,text_unit
4.01.0033,text_unit
4.01.0034,text_unit
4.01.0035,text_unit
4.02.0036,text_unit
4.02.0037,text_unit
4.02.0038,text_unit
4.02.0039,text_unit
4.02.0040,text_unit
4.02.0041,text_unit
4.02.0042,text_unit
4.02.0043,text_unit
4.02.0044,text_unit
4.03.0045,text_unit
4.03.0046,text_unit
4.03.0047,text_unit
4.03.0048,text_unit
4.03.0049,text_unit
5.01.0050,text_unit
5.01.0051,text_unit
5.01.0052,text_unit
5.02.0053,text_unit
5.02.0054,text_unit
5.02.0055,text_unit
5.03.0056,text_unit
5.03.0057,text_unit
5.04.0058,text_unit
5.04.0059,text_unit
5.05.0060,text_unit
5.05.0061,text_unit
5.06.0062,text_unit
5.07.0063,text_unit
5.07.0064,text_unit
5.07.0065,text_unit
5.07.0066,text_unit
5.07.0067,text_unit
