node,node_type
#AMBASSADORS.0.1_H5,character
#AMBASSADORS_H5,character
#ATTENDANTS.ENGLISH.0_H5,character
#ATTENDANTS.ENGLISH.Huntington_H5,character
#ATTENDANTS.ENGLISH_H5,character
#ATTENDANTS.FRENCH_H5,character
#Alice_H5,character
#Bardolph_1H4,character
#Beaumont_H5,character
#Bedford_H5,character
#Berri_H5,character
#BishopOfCanterbury_H5,character
#BishopOfEly_H5,character
#Bourbon_H5,character
#Boy_H5,character
#Brittany_H5,character
#Burgundy_H5,character
#Cambridge_H5,character
#Chorus_H5,character
#Clarence_2H4,character
#Constable_H5,character
#Dauphin_H5,character
#Erpingham_H5,character
#Exeter_H5,character
#Fluellen_H5,character
#Gloucester_2H4,character
#Governor_H5,character
#Gower_H5,character
#Grandpre_H5,character
#Grey_H5,character
#HERALDS.1_H5,character
#HERALDS_H5,character
#HenryV_H5,character
#Jamy_H5,character
#Katherine_H5,character
#KingOfFrance_H5,character
#MESSENGERS.X.1_H5,character
#MESSENGERS.X.2_H5,character
#MESSENGERS.X.3_H5,character
#MacMorris_H5,character
#MistressQuickly_1H4,character
#Montjoy_H5,character
#Nym_H5,character
#Orleans_H5,character
#Pistol_2H4,character
#QueenOfFrance_H5,character
#Rambures_H5,character
#SOLDIERS.ENGLISH.Bates_H5,character
#SOLDIERS.ENGLISH.Court_H5,character
#SOLDIERS.ENGLISH.Williams_H5,character
#SOLDIERS.ENGLISH_H5,character
#SOLDIERS.FRENCH.LeFer_H5,character
#SOLDIERS.FRENCH_H5,character
#Salisbury_H5,character
#Scroop_H5,character
#Warwick_2H4,character
#Westmoreland_1H4,character
#York_H5,character
0.00.0001,text_unit
1.01.0002,text_unit
1.02.0003,text_unit
1.02.0004,text_unit
1.02.0005,text_unit
1.02.0006,text_unit
1.02.0007,text_unit
2.00.0008,text_unit
2.01.0009,text_unit
2.01.0010,text_unit
2.01.0011,text_unit
2.01.0012,text_unit
2.01.0013,text_unit
2.02.0014,text_unit
2.02.0015,text_unit
2.02.0016,text_unit
2.03.0017,text_unit
2.04.0018,text_unit
2.04.0019,text_unit
2.04.0020,text_unit
2.04.0021,text_unit
3.00.0022,text_unit
3.01.0023,text_unit
3.02.0024,text_unit
3.02.0025,text_unit
3.02.0026,text_unit
3.02.0027,text_unit
3.02.0028,text_unit
3.03.0029,text_unit
3.03.0030,text_unit
3.03.0031,text_unit
3.04.0032,text_unit
3.05.0033,text_unit
3.06.0034,text_unit
3.06.0035,text_unit
3.06.0036,text_unit
3.06.0037,text_unit
3.06.0038,text_unit
3.06.0039,text_unit
3.07.0040,text_unit
3.07.0041,text_unit
3.07.0042,text_unit
4.00.0043,text_unit
4.01.0044,text_unit
4.01.0045,text_unit
4.01.0046,text_unit
4.01.0047,text_unit
4.01.0048,text_unit
4.01.0049,text_unit
4.01.0050,text_unit
4.01.0051,text_unit
4.01.0052,text_unit
4.01.0053,text_unit
4.01.0054,text_unit
4.01.0055,text_unit
4.02.0056,text_unit
4.02.0057,text_unit
4.02.0058,text_unit
4.02.0059,text_unit
4.03.0060,text_unit
4.03.0061,text_unit
4.03.0062,text_unit
4.03.0063,text_unit
4.03.0064,text_unit
4.03.0065,text_unit
4.04.0066,text_unit
4.04.0067,text_unit
4.05.0068,text_unit
4.06.0069,text_unit
4.06.0070,text_unit
4.07.0071,text_unit
4.07.0072,text_unit
4.07.0073,text_unit
4.07.0074,text_unit
4.07.0075,text_unit
4.07.0076,text_unit
4.08.0077,text_unit
4.08.0078,text_unit
4.08.0079,text_unit
4.08.0080,text_unit
4.08.0081,text_unit
5.00.0082,text_unit
5.01.0083,text_unit
5.01.0084,text_unit
5.01.0085,text_unit
5.01.0086,text_unit
5.02.0087,text_unit
5.02.0088,text_unit
5.02.0089,text_unit
5.02.0090,text_unit
6.00.0091,text_unit
