node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO.Valentine_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO.Curio_TN,#MUSICIANS_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO.Valentine_TN,#ATTENDANTS.ORSINO_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO.Valentine_TN,#MUSICIANS_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO.Valentine_TN,#Orsino_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO_TN,#MUSICIANS_TN,0,1,1,321,43,1
#ATTENDANTS.ORSINO_TN,#Orsino_TN,0,1,1,321,43,1
#MUSICIANS_TN,#Orsino_TN,0,1,1,321,43,1
#Captain_TN,#SAILORS_TN,0,1,2,481,67,2
#Captain_TN,#Viola_TN,0,1,2,481,67,2
#SAILORS_TN,#Viola_TN,0,1,2,481,67,2
#AndrewAguecheek_TN,#Maria_TN,0,1,3,1009,139,3
#AndrewAguecheek_TN,#TobyBelch_TN,0,1,3,1009,139,3
#Maria_TN,#TobyBelch_TN,0,1,3,1009,139,3
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO.Valentine_TN,1,1,4,327,46,4
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,1,1,4,327,46,4
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,1,1,4,327,46,4
#ATTENDANTS.ORSINO.Curio_TN,#Viola_TN,0,1,4,327,46,4
#ATTENDANTS.ORSINO.Valentine_TN,#ATTENDANTS.ORSINO_TN,1,1,4,327,46,4
#ATTENDANTS.ORSINO.Valentine_TN,#Orsino_TN,1,1,4,327,46,4
#ATTENDANTS.ORSINO.Valentine_TN,#Viola_TN,0,1,4,327,46,4
#ATTENDANTS.ORSINO_TN,#Orsino_TN,1,1,4,327,46,4
#ATTENDANTS.ORSINO_TN,#Viola_TN,0,1,4,327,46,4
#Orsino_TN,#Viola_TN,0,1,4,327,46,4
#ATTENDANTS.OLIVIA_TN,#Feste_TN,0,1,5,2432,320,5
#ATTENDANTS.OLIVIA_TN,#Malvolio_TN,0,1,5,2432,320,5
#ATTENDANTS.OLIVIA_TN,#Olivia_TN,0,1,5,2432,320,5
#Feste_TN,#Malvolio_TN,0,1,5,2432,320,5
#Feste_TN,#Olivia_TN,0,1,5,2432,320,5
#Malvolio_TN,#Olivia_TN,0,1,5,2432,320,5
#Maria_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,2432,320,5
#Maria_TN,#Feste_TN,0,1,5,2432,320,5
#Maria_TN,#Malvolio_TN,0,1,5,2432,320,5
#Maria_TN,#Olivia_TN,0,1,5,2432,320,5
#Maria_TN,#TobyBelch_TN,1,1,5,2432,320,5
#TobyBelch_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,2432,320,5
#TobyBelch_TN,#Feste_TN,0,1,5,2432,320,5
#TobyBelch_TN,#Malvolio_TN,0,1,5,2432,320,5
#TobyBelch_TN,#Olivia_TN,0,1,5,2432,320,5
#Viola_TN,#ATTENDANTS.OLIVIA_TN,0,1,5,2432,320,5
#Viola_TN,#Feste_TN,0,1,5,2432,320,5
#Viola_TN,#Malvolio_TN,0,1,5,2432,320,5
#Viola_TN,#Maria_TN,0,1,5,2432,320,5
#Viola_TN,#Olivia_TN,0,1,5,2432,320,5
#Viola_TN,#TobyBelch_TN,0,1,5,2432,320,5
#Antonio_TN,#Sebastian_TN,0,2,1,395,47,6
#Viola_TN,#Malvolio_TN,1,2,2,344,41,7
#AndrewAguecheek_TN,#Feste_TN,0,2,3,1421,189,8
#AndrewAguecheek_TN,#Malvolio_TN,0,2,3,1421,189,8
#AndrewAguecheek_TN,#Maria_TN,1,2,3,1421,189,8
#AndrewAguecheek_TN,#TobyBelch_TN,1,2,3,1421,189,8
#Feste_TN,#Malvolio_TN,1,2,3,1421,189,8
#Maria_TN,#Feste_TN,1,2,3,1421,189,8
#Maria_TN,#Malvolio_TN,1,2,3,1421,189,8
#Maria_TN,#TobyBelch_TN,2,2,3,1421,189,8
#TobyBelch_TN,#Feste_TN,1,2,3,1421,189,8
#TobyBelch_TN,#Malvolio_TN,1,2,3,1421,189,8
#ATTENDANTS.ORSINO.Curio_TN,#ATTENDANTS.ORSINO_TN,2,2,4,950,138,9
#ATTENDANTS.ORSINO.Curio_TN,#Feste_TN,0,2,4,950,138,9
#ATTENDANTS.ORSINO.Curio_TN,#MUSICIANS_TN,1,2,4,950,138,9
#ATTENDANTS.ORSINO.Curio_TN,#Orsino_TN,2,2,4,950,138,9
#ATTENDANTS.ORSINO.Curio_TN,#Viola_TN,1,2,4,950,138,9
#ATTENDANTS.ORSINO_TN,#Feste_TN,0,2,4,950,138,9
