node,node_type
#Armado_LLL,character
#BLACKAMOORS_LLL,character
#Berowne_LLL,character
#Boy_LLL,character
#Boyet_LLL,character
#Costard_LLL,character
#Dull_LLL,character
#Dumaine_LLL,character
#Forester_LLL,character
#Holofernes_LLL,character
#Jaquenetta_LLL,character
#Katherine_LLL,character
#King_LLL,character
#LORDS.0_LLL,character
#LORDS_LLL,character
#Longaville_LLL,character
#MUSICIANS_LLL,character
#Marcade_LLL,character
#Maria_LLL,character
#Nathaniel_LLL,character
#Princess_LLL,character
#Rosaline_LLL,character
#Spring_LLL,character
#Winter_LLL,character
1.01.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.02.0004,text_unit
1.02.0005,text_unit
1.02.0006,text_unit
1.02.0007,text_unit
2.01.0008,text_unit
2.01.0009,text_unit
2.01.0010,text_unit
2.01.0011,text_unit
2.01.0012,text_unit
2.01.0013,text_unit
2.01.0014,text_unit
2.01.0015,text_unit
2.01.0016,text_unit
2.01.0017,text_unit
3.01.0018,text_unit
3.01.0019,text_unit
3.01.0020,text_unit
3.01.0021,text_unit
3.01.0022,text_unit
3.01.0023,text_unit
3.01.0024,text_unit
4.01.0025,text_unit
4.01.0026,text_unit
4.01.0027,text_unit
4.01.0028,text_unit
4.01.0029,text_unit
4.02.0030,text_unit
4.02.0031,text_unit
4.02.0032,text_unit
4.03.0033,text_unit
4.03.0034,text_unit
4.03.0035,text_unit
4.03.0036,text_unit
4.03.0037,text_unit
4.03.0038,text_unit
5.01.0039,text_unit
5.01.0040,text_unit
5.02.0041,text_unit
5.02.0042,text_unit
5.02.0043,text_unit
5.02.0044,text_unit
5.02.0045,text_unit
5.02.0046,text_unit
5.02.0047,text_unit
5.02.0048,text_unit
5.02.0049,text_unit
5.02.0050,text_unit
5.02.0051,text_unit
5.02.0052,text_unit
5.02.0053,text_unit
5.02.0054,text_unit
5.02.0055,text_unit
5.02.0056,text_unit
5.02.0057,text_unit
5.02.0058,text_unit
5.02.0059,text_unit
5.02.0060,text_unit
5.02.0061,text_unit
5.02.0062,text_unit
5.02.0063,text_unit
5.02.0064,text_unit
