node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Abergavenny_H8,#Buckingham_H8,0,1,1,2,920,135,2
#Abergavenny_H8,#Norfolk_H8,0,1,1,2,920,135,2
#Buckingham_H8,#Norfolk_H8,0,1,1,2,920,135,2
#Abergavenny_H8,#Buckingham_H8,1,1,1,3,9,2,3
#Abergavenny_H8,#GUARDS_H8,0,1,1,3,9,2,3
#Abergavenny_H8,#Norfolk_H8,1,1,1,3,9,2,3
#Abergavenny_H8,#SECRETARIES_H8,0,1,1,3,9,2,3
#Abergavenny_H8,#Wolsey_H8,0,1,1,3,9,2,3
#Buckingham_H8,#GUARDS_H8,0,1,1,3,9,2,3
#Buckingham_H8,#Norfolk_H8,1,1,1,3,9,2,3
#Buckingham_H8,#SECRETARIES_H8,0,1,1,3,9,2,3
#Buckingham_H8,#Wolsey_H8,0,1,1,3,9,2,3
#GUARDS_H8,#SECRETARIES_H8,0,1,1,3,9,2,3
#GUARDS_H8,#Wolsey_H8,0,1,1,3,9,2,3
#Norfolk_H8,#GUARDS_H8,0,1,1,3,9,2,3
#Norfolk_H8,#SECRETARIES_H8,0,1,1,3,9,2,3
#Norfolk_H8,#Wolsey_H8,0,1,1,3,9,2,3
#SECRETARIES_H8,#Wolsey_H8,0,1,1,3,9,2,3
#Abergavenny_H8,#Buckingham_H8,2,1,1,4,26,5,4
#Abergavenny_H8,#GUARDS_H8,1,1,1,4,26,5,4
#Abergavenny_H8,#Norfolk_H8,2,1,1,4,26,5,4
#Abergavenny_H8,#SECRETARIES.0.1_H8,0,1,1,4,26,5,4
#Abergavenny_H8,#SECRETARIES_H8,1,1,1,4,26,5,4
#Abergavenny_H8,#Wolsey_H8,1,1,1,4,26,5,4
#Buckingham_H8,#GUARDS_H8,1,1,1,4,26,5,4
#Buckingham_H8,#Norfolk_H8,2,1,1,4,26,5,4
#Buckingham_H8,#SECRETARIES.0.1_H8,0,1,1,4,26,5,4
#Buckingham_H8,#SECRETARIES_H8,1,1,1,4,26,5,4
#Buckingham_H8,#Wolsey_H8,1,1,1,4,26,5,4
#GUARDS_H8,#SECRETARIES.0.1_H8,0,1,1,4,26,5,4
#GUARDS_H8,#SECRETARIES_H8,1,1,1,4,26,5,4
#GUARDS_H8,#Wolsey_H8,1,1,1,4,26,5,4
#Norfolk_H8,#GUARDS_H8,1,1,1,4,26,5,4
#Norfolk_H8,#SECRETARIES.0.1_H8,0,1,1,4,26,5,4
#Norfolk_H8,#SECRETARIES_H8,1,1,1,4,26,5,4
#Norfolk_H8,#Wolsey_H8,1,1,1,4,26,5,4
#SECRETARIES_H8,#SECRETARIES.0.1_H8,0,1,1,4,26,5,4
#SECRETARIES_H8,#Wolsey_H8,1,1,1,4,26,5,4
#Wolsey_H8,#SECRETARIES.0.1_H8,0,1,1,4,26,5,4
#Abergavenny_H8,#Buckingham_H8,3,1,1,5,651,88,5
#Abergavenny_H8,#Norfolk_H8,3,1,1,5,651,88,5
#Abergavenny_H8,#SECRETARIES.0.1_H8,1,1,1,5,651,88,5
#Buckingham_H8,#Norfolk_H8,3,1,1,5,651,88,5
#Buckingham_H8,#SECRETARIES.0.1_H8,1,1,1,5,651,88,5
#Norfolk_H8,#SECRETARIES.0.1_H8,1,1,1,5,651,88,5
#Abergavenny_H8,#Brandon_H8,0,1,1,6,242,39,6
#Abergavenny_H8,#Buckingham_H8,4,1,1,6,242,39,6
#Abergavenny_H8,#GUARDS_H8,2,1,1,6,242,39,6
#Abergavenny_H8,#Norfolk_H8,4,1,1,6,242,39,6
#Abergavenny_H8,#SECRETARIES.0.1_H8,2,1,1,6,242,39,6
#Abergavenny_H8,#Sergeant_H8,0,1,1,6,242,39,6
#Brandon_H8,#Sergeant_H8,0,1,1,6,242,39,6
#Buckingham_H8,#Brandon_H8,0,1,1,6,242,39,6
#Buckingham_H8,#GUARDS_H8,2,1,1,6,242,39,6
#Buckingham_H8,#Norfolk_H8,4,1,1,6,242,39,6
#Buckingham_H8,#SECRETARIES.0.1_H8,2,1,1,6,242,39,6
#Buckingham_H8,#Sergeant_H8,0,1,1,6,242,39,6
#GUARDS_H8,#Brandon_H8,0,1,1,6,242,39,6
#GUARDS_H8,#SECRETARIES.0.1_H8,1,1,1,6,242,39,6
