act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,1,1,1,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,11,2
1,1,1,2,#Bertram_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,28,4
1,1,1,3,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,48,5
1,1,1,4,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,8,2
1,1,1,5,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,31,4
1,1,1,6,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,61,7
1,1,1,7,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,9,2
1,1,1,8,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,19,2
1,1,1,9,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,31,4
1,1,1,10,#Bertram_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,10,2
1,1,1,11,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,4,1
1,1,1,12,#Bertram_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,6,1
1,1,1,13,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,15,2
1,1,1,14,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,66,9
1,1,1,15,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,7,2
1,1,1,16,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,53,6
1,1,1,17,#Helen_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,11,1
1,1,1,18,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,15,2
1,1,1,19,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,14,2
1,1,1,20,#Bertram_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,6,1
1,1,1,21,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,4,1
1,1,1,22,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,95,12
1,1,1,23,#Lafew_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,10,2
1,1,1,24,#Countess_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,5,1
1,1,1,25,#Bertram_AWW,#Bertram_AWW #Countess_AWW #Helen_AWW #Lafew_AWW,14,2
1,1,2,26,#Bertram_AWW,#Bertram_AWW #Helen_AWW #Lafew_AWW,12,2
1,1,2,27,#Lafew_AWW,#Bertram_AWW #Helen_AWW #Lafew_AWW,11,2
1,1,3,28,#Helen_AWW,#Helen_AWW,163,20
1,1,4,29,#Helen_AWW,#Helen_AWW #Parolles_AWW,62,7
1,1,4,30,#Parolles_AWW,#Helen_AWW #Parolles_AWW,4,1
1,1,4,31,#Helen_AWW,#Helen_AWW #Parolles_AWW,3,1
1,1,4,32,#Parolles_AWW,#Helen_AWW #Parolles_AWW,1,1
1,1,4,33,#Helen_AWW,#Helen_AWW #Parolles_AWW,2,1
1,1,4,34,#Parolles_AWW,#Helen_AWW #Parolles_AWW,5,1
1,1,4,35,#Helen_AWW,#Helen_AWW #Parolles_AWW,27,3
1,1,4,36,#Parolles_AWW,#Helen_AWW #Parolles_AWW,3,1
1,1,4,37,#Helen_AWW,#Helen_AWW #Parolles_AWW,20,3
1,1,4,38,#Parolles_AWW,#Helen_AWW #Parolles_AWW,15,2
1,1,4,39,#Helen_AWW,#Helen_AWW #Parolles_AWW,19,3
1,1,4,40,#Parolles_AWW,#Helen_AWW #Parolles_AWW,90,11
1,1,4,41,#Helen_AWW,#Helen_AWW #Parolles_AWW,13,2
1,1,4,42,#Parolles_AWW,#Helen_AWW #Parolles_AWW,133,15
1,1,4,43,#Helen_AWW,#Helen_AWW #Parolles_AWW,12,2
1,1,4,44,#Parolles_AWW,#Helen_AWW #Parolles_AWW,118,13
1,1,4,45,#Helen_AWW,#Helen_AWW #Parolles_AWW,91,13
1,1,4,46,#Parolles_AWW,#Helen_AWW #Parolles_AWW,4,1
1,1,4,47,#Helen_AWW,#Helen_AWW #Parolles_AWW,6,1
1,1,4,48,#Parolles_AWW,#Helen_AWW #Parolles_AWW,2,1
1,1,4,49,#Helen_AWW,#Helen_AWW #Parolles_AWW,47,6
1,1,5,50,#Page_AWW,#Helen_AWW #Page_AWW #Parolles_AWW,7,1
