node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Jeweler_Tim,#Merchant_Tim,0,1,1,1,302,47,1
#Jeweler_Tim,#Painter_Tim,0,1,1,1,302,47,1
#Jeweler_Tim,#Poet_Tim,0,1,1,1,302,47,1
#Merchant_Tim,#Painter_Tim,0,1,1,1,302,47,1
#Merchant_Tim,#Poet_Tim,0,1,1,1,302,47,1
#Painter_Tim,#Poet_Tim,0,1,1,1,302,47,1
#Jeweler_Tim,#Merchant_Tim,1,1,1,2,431,63,2
#Jeweler_Tim,#Painter_Tim,1,1,1,2,431,63,2
#Jeweler_Tim,#Poet_Tim,1,1,1,2,431,63,2
#Jeweler_Tim,#SENATORS_Tim,0,1,1,2,431,63,2
#Merchant_Tim,#Painter_Tim,1,1,1,2,431,63,2
#Merchant_Tim,#Poet_Tim,1,1,1,2,431,63,2
#Merchant_Tim,#SENATORS_Tim,0,1,1,2,431,63,2
#Painter_Tim,#Poet_Tim,1,1,1,2,431,63,2
#Painter_Tim,#SENATORS_Tim,0,1,1,2,431,63,2
#Poet_Tim,#SENATORS_Tim,0,1,1,2,431,63,2
#Jeweler_Tim,#MESSENGERS.X.1_Tim,0,1,1,3,122,17,3
#Jeweler_Tim,#Merchant_Tim,2,1,1,3,122,17,3
#Jeweler_Tim,#Painter_Tim,2,1,1,3,122,17,3
#Jeweler_Tim,#Poet_Tim,2,1,1,3,122,17,3
#Jeweler_Tim,#SENATORS_Tim,1,1,1,3,122,17,3
#Jeweler_Tim,#SERVANTS.TIMON.Lucilius_Tim,0,1,1,3,122,17,3
#Jeweler_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#Jeweler_Tim,#Timon_Tim,0,1,1,3,122,17,3
#MESSENGERS.X.1_Tim,#SERVANTS.TIMON.Lucilius_Tim,0,1,1,3,122,17,3
#MESSENGERS.X.1_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#MESSENGERS.X.1_Tim,#Timon_Tim,0,1,1,3,122,17,3
#Merchant_Tim,#MESSENGERS.X.1_Tim,0,1,1,3,122,17,3
#Merchant_Tim,#Painter_Tim,2,1,1,3,122,17,3
#Merchant_Tim,#Poet_Tim,2,1,1,3,122,17,3
#Merchant_Tim,#SENATORS_Tim,1,1,1,3,122,17,3
#Merchant_Tim,#SERVANTS.TIMON.Lucilius_Tim,0,1,1,3,122,17,3
#Merchant_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#Merchant_Tim,#Timon_Tim,0,1,1,3,122,17,3
#Painter_Tim,#MESSENGERS.X.1_Tim,0,1,1,3,122,17,3
#Painter_Tim,#Poet_Tim,2,1,1,3,122,17,3
#Painter_Tim,#SENATORS_Tim,1,1,1,3,122,17,3
#Painter_Tim,#SERVANTS.TIMON.Lucilius_Tim,0,1,1,3,122,17,3
#Painter_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#Painter_Tim,#Timon_Tim,0,1,1,3,122,17,3
#Poet_Tim,#MESSENGERS.X.1_Tim,0,1,1,3,122,17,3
#Poet_Tim,#SENATORS_Tim,1,1,1,3,122,17,3
#Poet_Tim,#SERVANTS.TIMON.Lucilius_Tim,0,1,1,3,122,17,3
#Poet_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#Poet_Tim,#Timon_Tim,0,1,1,3,122,17,3
#SENATORS_Tim,#MESSENGERS.X.1_Tim,0,1,1,3,122,17,3
#SENATORS_Tim,#SERVANTS.TIMON.Lucilius_Tim,0,1,1,3,122,17,3
#SENATORS_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#SENATORS_Tim,#Timon_Tim,0,1,1,3,122,17,3
#SERVANTS.TIMON.Lucilius_Tim,#SERVANTS.TIMON_Tim,0,1,1,3,122,17,3
#SERVANTS.TIMON.Lucilius_Tim,#Timon_Tim,0,1,1,3,122,17,3
#SERVANTS.TIMON_Tim,#Timon_Tim,0,1,1,3,122,17,3
#Jeweler_Tim,#Merchant_Tim,3,1,1,4,334,49,4
#Jeweler_Tim,#OldMan_Tim,0,1,1,4,334,49,4
#Jeweler_Tim,#Painter_Tim,3,1,1,4,334,49,4
#Jeweler_Tim,#Poet_Tim,3,1,1,4,334,49,4
#Jeweler_Tim,#SENATORS_Tim,2,1,1,4,334,49,4
#Jeweler_Tim,#SERVANTS.TIMON.Lucilius_Tim,1,1,1,4,334,49,4
#Jeweler_Tim,#SERVANTS.TIMON_Tim,1,1,1,4,334,49,4
#Jeweler_Tim,#Timon_Tim,1,1,1,4,334,49,4
#Merchant_Tim,#OldMan_Tim,0,1,1,4,334,49,4
#Merchant_Tim,#Painter_Tim,3,1,1,4,334,49,4
