act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#Barnardo_Ham,40,8,73,14
1,1,1,#Francisco_Ham,33,6,73,14
1,1,2,#Francisco_Ham,22,3,39,7
1,1,2,#Horatio_Ham,4,1,39,7
1,1,2,#Marcellus_Ham,13,3,39,7
1,1,3,#Barnardo_Ham,73,12,156,25
1,1,3,#Horatio_Ham,28,5,156,25
1,1,3,#Marcellus_Ham,55,8,156,25
1,1,4,#Barnardo_Ham,27,4,99,15
1,1,4,#Horatio_Ham,48,7,99,15
1,1,4,#Marcellus_Ham,24,4,99,15
1,1,5,#Barnardo_Ham,55,7,577,76
1,1,5,#Horatio_Ham,411,55,577,76
1,1,5,#Marcellus_Ham,111,14,577,76
1,1,6,#Barnardo_Ham,2,1,117,19
1,1,6,#Horatio_Ham,108,17,117,19
1,1,6,#Marcellus_Ham,7,1,117,19
1,1,7,#Barnardo_Ham,9,1,264,34
1,1,7,#Horatio_Ham,145,18,264,34
1,1,7,#Marcellus_Ham,110,15,264,34
1,2,8,#Claudius_Ham,305,40,315,41
1,2,8,#Cornelius_Ham,10,1,315,41
1,2,8,#Voltemand_Ham,10,1,315,41
1,2,9,#Claudius_Ham,420,55,697,91
1,2,9,#Gertrude_Ham,74,10,697,91
1,2,9,#Hamlet_Ham,120,15,697,91
1,2,9,#Laertes_Ham,51,7,697,91
1,2,9,#Polonius_Ham,32,4,697,91
1,2,10,#Hamlet_Ham,261,32,261,32
1,2,11,#Barnardo_Ham,20,5,719,112
1,2,11,#Hamlet_Ham,341,54,719,112
1,2,11,#Horatio_Ham,365,55,719,112
1,2,11,#Marcellus_Ham,31,7,719,112
1,2,12,#Hamlet_Ham,38,5,38,5
1,3,13,#Laertes_Ham,344,47,406,56
1,3,13,#Ophelia_Ham,62,9,406,56
1,3,14,#Laertes_Ham,43,7,284,38
1,3,14,#Ophelia_Ham,14,2,284,38
1,3,14,#Polonius_Ham,227,29,284,38
1,3,15,#Ophelia_Ham,65,10,391,51
1,3,15,#Polonius_Ham,326,41,391,51
1,4,16,#Hamlet_Ham,239,34,286,41
1,4,16,#Horatio_Ham,43,6,286,41
1,4,16,#Marcellus_Ham,4,1,286,41
1,4,17,#Hamlet_Ham,253,34,389,55
1,4,17,#Horatio_Ham,111,17,389,55
1,4,17,#Marcellus_Ham,25,4,389,55
1,4,18,#Horatio_Ham,17,3,38,6
1,4,18,#Marcellus_Ham,21,3,38,6
1,5,19,#Ghost_Ham,635,86,689,98
1,5,19,#Hamlet_Ham,54,12,689,98
1,5,20,#Hamlet_Ham,161,21,161,21
1,5,21,#Hamlet_Ham,185,29,287,48
1,5,21,#Horatio_Ham,73,13,287,48
1,5,21,#Marcellus_Ham,39,8,287,48
1,5,22,#Ghost_Ham,7,4,312,45
1,5,22,#Hamlet_Ham,291,39,312,45
1,5,22,#Horatio_Ham,14,2,312,45
2,1,23,#Polonius_Ham,493,69,558,83
2,1,23,#Reynaldo_Ham,65,14,558,83
2,1,24,#Ophelia_Ham,231,28,392,51
2,1,24,#Polonius_Ham,161,23,392,51
2,2,25,#Claudius_Ham,148,19,299,42
2,2,25,#Gertrude_Ham,93,13,299,42
2,2,25,#Guildenstern_Ham,36,6,299,42
2,2,25,#Rosencrantz_Ham,22,4,299,42
2,2,26,#Claudius_Ham,28,3,115,14
2,2,26,#Polonius_Ham,87,11,115,14
2,2,27,#Claudius_Ham,23,3,39,5
2,2,27,#Gertrude_Ham,16,2,39,5
2,2,28,#Claudius_Ham,49,8,198,30
2,2,28,#Voltemand_Ham,149,22,198,30
2,2,29,#Claudius_Ham,33,6,666,92
2,2,29,#Gertrude_Ham,20,4,666,92
