node1,node2,count
#ATTENDANTS.YORK_2H6,#Clifford_3H6,1
#ATTENDANTS.YORK_2H6,#EdwardIV_3H6,1
#ATTENDANTS.YORK_2H6,#Iden_2H6,1
#ATTENDANTS.YORK_2H6,#RichardIII_R3,1
#ATTENDANTS.YORK_2H6,#SOLDIERS.YORK_2H6,1
#ATTENDANTS_2H6,#ATTENDANTS.YORK_2H6,1
#ATTENDANTS_2H6,#Beadle_2H6,1
#ATTENDANTS_2H6,#Bevis_2H6,1
#ATTENDANTS_2H6,#CITIZENS.STALBANS.0.1_2H6,1
#ATTENDANTS_2H6,#CITIZENS.STALBANS_2H6,1
#ATTENDANTS_2H6,#CITIZENS_2H6,1
#ATTENDANTS_2H6,#Cade_2H6,1
#ATTENDANTS_2H6,#Clifford_2H6,3
#ATTENDANTS_2H6,#Clifford_3H6,2
#ATTENDANTS_2H6,#Dick_2H6,1
#ATTENDANTS_2H6,#EdwardIV_3H6,1
#ATTENDANTS_2H6,#FALCONERS_2H6,1
#ATTENDANTS_2H6,#FOLLOWERS.CADE_2H6,1
#ATTENDANTS_2H6,#George_2H6,1
#ATTENDANTS_2H6,#Holland_2H6,1
#ATTENDANTS_2H6,#Iden_2H6,1
#ATTENDANTS_2H6,#MESSENGERS.Post_2H6,1
#ATTENDANTS_2H6,#MURDERERS.0.1_2H6,1
#ATTENDANTS_2H6,#MURDERERS.0.2_2H6,1
#ATTENDANTS_2H6,#MURDERERS_2H6,1
#ATTENDANTS_2H6,#MayorOfStAlbans_2H6,1
#ATTENDANTS_2H6,#Michael_2H6,1
#ATTENDANTS_2H6,#NEIGHBORS.1_2H6,1
#ATTENDANTS_2H6,#NEIGHBORS.2_2H6,1
#ATTENDANTS_2H6,#NEIGHBORS.3_2H6,1
#ATTENDANTS_2H6,#PRENTICES.1_2H6,1
#ATTENDANTS_2H6,#PRENTICES.2_2H6,1
#ATTENDANTS_2H6,#PRENTICES.3_2H6,1
#ATTENDANTS_2H6,#RichardIII_R3,2
#ATTENDANTS_2H6,#SOLDIERS.YORK_2H6,1
#ATTENDANTS_2H6,#SimpcoxWife_2H6,1
#ATTENDANTS_2H6,#Simpcox_2H6,1
#ATTENDANTS_2H6,#Smith_2H6,1
#ATTENDANTS_2H6,#Vaux_2H6,1
#Beadle_2H6,#CITIZENS.STALBANS.0.1_2H6,1
#Beadle_2H6,#CITIZENS.STALBANS_2H6,1
#Beadle_2H6,#FALCONERS_2H6,1
#Beadle_2H6,#MayorOfStAlbans_2H6,1
#Beadle_2H6,#SimpcoxWife_2H6,1
#Beadle_2H6,#Simpcox_2H6,1
#Bevis_2H6,#Cade_2H6,5
#Bevis_2H6,#Clerk_2H6,1
#Bevis_2H6,#Clifford_2H6,1
#Bevis_2H6,#Dick_2H6,5
#Bevis_2H6,#FOLLOWERS.CADE.0.1_2H6,1
#Bevis_2H6,#FOLLOWERS.CADE.0_2H6,2
#Bevis_2H6,#FOLLOWERS.CADE_2H6,5
#Bevis_2H6,#George_2H6,2
#Bevis_2H6,#HERALDS.X.2_2H6,1
#Bevis_2H6,#Holland_2H6,5
#Bevis_2H6,#MESSENGERS.X.2_2H6,1
#Bevis_2H6,#Michael_2H6,5
#Bevis_2H6,#SOLDIERS.1_2H6,1
#Bevis_2H6,#SOLDIERS_2H6,1
#Bevis_2H6,#Sawyer_2H6,1
#Bevis_2H6,#Smith_2H6,5
#Bevis_2H6,#WilliamStafford_2H6,2
#Bolingbroke_2H6,#ATTENDANTS_2H6,1
#Bolingbroke_2H6,#Hume_2H6,2
#Bolingbroke_2H6,#Jourdain_2H6,2
#Bolingbroke_2H6,#NEIGHBORS.1_2H6,1
#Bolingbroke_2H6,#NEIGHBORS.2_2H6,1
#Bolingbroke_2H6,#NEIGHBORS.3_2H6,1
#Bolingbroke_2H6,#PRENTICES.1_2H6,1
#Bolingbroke_2H6,#PRENTICES.2_2H6,1
#Bolingbroke_2H6,#PRENTICES.3_2H6,1
#Bolingbroke_2H6,#SERVANTS.YORK.1_2H6,1
