node,node_type
#AMBASSADORS.ARMAGNAC.1_1H6,character
#AMBASSADORS.EMPEROR.1_1H6,character
#ATTENDANTS.ENGLISH_1H6,character
#ATTENDANTS.FRENCH_1H6,character
#Alanson_1H6,character
#Basset_1H6,character
#Bastard_1H6,character
#Bedford_H5,character
#Boy_1H6,character
#Burgundy_1H6,character
#CardinalBeaufort_1H6,character
#Charles_1H6,character
#Countess_1H6,character
#Exeter_H5,character
#Fastolf_1H6,character
#Gargrave_1H6,character
#General_1H6,character
#Glansdale_1H6,character
#Gloucester_2H4,character
#Governor_1H6,character
#HERALDS.ENGLISH_1H6,character
#HERALDS.FRENCH.1_1H6,character
#HenryVI_1H6,character
#JAILERS.0.1_1H6,character
#JAILERS_1H6,character
#JohnTalbot_1H6,character
#Lawyer_1H6,character
#Legate_1H6,character
#Lucy_1H6,character
#MESSENGERS.ENGLISH.1_1H6,character
#MESSENGERS.ENGLISH.2_1H6,character
#MESSENGERS.ENGLISH.3_1H6,character
#MESSENGERS.ENGLISH.X.1_1H6,character
#MESSENGERS.ENGLISH.X.2_1H6,character
#MESSENGERS.FRENCH.1_1H6,character
#MasterGunner_1H6,character
#Mayor_1H6,character
#Mortimer_1H4,character
#OFFICERS.0.1_1H6,character
#OFFICERS_1H6,character
#Porter_1H6,character
#Pucelle_1H6,character
#QueenMargaret_1H6,character
#Reignier_1H6,character
#SERVANTS.1_1H6,character
#SERVANTS.2_1H6,character
#SERVANTS.3_1H6,character
#SERVANTS.GLOUCESTER.0.1_1H6,character
#SERVANTS.GLOUCESTER.0.2_1H6,character
#SERVANTS.GLOUCESTER_1H6,character
#SERVANTS.TALBOT.1_1H6,character
#SERVANTS.WINCHESTER.0.1_1H6,character
#SERVANTS.WINCHESTER_1H6,character
#SOLDIERS.ENGLISH.0.1_1H6,character
#SOLDIERS.ENGLISH.0_1H6,character
#SOLDIERS.ENGLISH.1_1H6,character
#SOLDIERS.ENGLISH.Captain_1H6,character
#SOLDIERS.ENGLISH.SOMERSET.0.1_1H6,character
#SOLDIERS.ENGLISH.SOMERSET_1H6,character
#SOLDIERS.ENGLISH.YORK_1H6,character
#SOLDIERS.ENGLISH_1H6,character
#SOLDIERS.FRENCH.PUCELLE.0.1_1H6,character
#SOLDIERS.FRENCH.PUCELLE_1H6,character
#SOLDIERS.FRENCH.Scout_1H6,character
#SOLDIERS.FRENCH.Sergeant_1H6,character
#SOLDIERS.FRENCH_1H6,character
#SPIRITS_1H6,character
#Salisbury_1H6,character
#Shepherd_1H6,character
#Somerset_1H6,character
#Suffolk_1H6,character
#Talbot_1H6,character
#Vernon_1H6,character
#WARDERS.1_1H6,character
#WARDERS.2_1H6,character
#WATCHMEN.1_1H6,character
#WATCHMEN.2_1H6,character
#Warwick_2H4,character
#Watchman_1H6,character
#Woodville_1H6,character
#York_1H6,character
1.01,text_unit
1.02,text_unit
1.03,text_unit
1.04,text_unit
1.05,text_unit
1.06,text_unit
2.01,text_unit
2.02,text_unit
2.03,text_unit
2.04,text_unit
2.05,text_unit
3.01,text_unit
3.02,text_unit
3.03,text_unit
3.04,text_unit
4.01,text_unit
4.02,text_unit
4.03,text_unit
4.04,text_unit
4.05,text_unit
4.06,text_unit
4.07,text_unit
5.01,text_unit
5.02,text_unit
5.03,text_unit
5.04,text_unit
5.05,text_unit
