node1,node2,n_lines,n_tokens
#HughEvans_Wiv,1.01.0001,72,515
#Shallow_2H4,1.01.0001,72,515
#Slender_Wiv,1.01.0001,72,515
#HughEvans_Wiv,1.01.0002,34,250
#MasterPage_Wiv,1.01.0002,34,250
#Shallow_2H4,1.01.0002,34,250
#Slender_Wiv,1.01.0002,34,250
#Bardolph_1H4,1.01.0003,77,525
#Falstaff_1H4,1.01.0003,77,525
#HughEvans_Wiv,1.01.0003,77,525
#MasterPage_Wiv,1.01.0003,77,525
#Nym_H5,1.01.0003,77,525
#Pistol_2H4,1.01.0003,77,525
#Shallow_2H4,1.01.0003,77,525
#Slender_Wiv,1.01.0003,77,525
#AnnePage_Wiv,1.01.0004,2,9
#Bardolph_1H4,1.01.0004,2,9
#Falstaff_1H4,1.01.0004,2,9
#HughEvans_Wiv,1.01.0004,2,9
#MasterPage_Wiv,1.01.0004,2,9
#Nym_H5,1.01.0004,2,9
#Pistol_2H4,1.01.0004,2,9
#Shallow_2H4,1.01.0004,2,9
#Slender_Wiv,1.01.0004,2,9
#Bardolph_1H4,1.01.0005,1,7
#Falstaff_1H4,1.01.0005,1,7
#HughEvans_Wiv,1.01.0005,1,7
#MasterPage_Wiv,1.01.0005,1,7
#Nym_H5,1.01.0005,1,7
#Pistol_2H4,1.01.0005,1,7
#Shallow_2H4,1.01.0005,1,7
#Slender_Wiv,1.01.0005,1,7
#Bardolph_1H4,1.01.0006,6,43
#Falstaff_1H4,1.01.0006,6,43
#HughEvans_Wiv,1.01.0006,6,43
#MasterPage_Wiv,1.01.0006,6,43
#MistressFord_Wiv,1.01.0006,6,43
#MistressPage_Wiv,1.01.0006,6,43
#Nym_H5,1.01.0006,6,43
#Pistol_2H4,1.01.0006,6,43
#Shallow_2H4,1.01.0006,6,43
#Slender_Wiv,1.01.0006,6,43
#HughEvans_Wiv,1.01.0007,2,15
#Shallow_2H4,1.01.0007,2,15
#Slender_Wiv,1.01.0007,2,15
#HughEvans_Wiv,1.01.0008,58,430
#Shallow_2H4,1.01.0008,58,430
#Simple_Wiv,1.01.0008,58,430
#Slender_Wiv,1.01.0008,58,430
#AnnePage_Wiv,1.01.0009,7,45
#HughEvans_Wiv,1.01.0009,7,45
#Shallow_2H4,1.01.0009,7,45
#Simple_Wiv,1.01.0009,7,45
#Slender_Wiv,1.01.0009,7,45
#AnnePage_Wiv,1.01.0010,8,46
#Simple_Wiv,1.01.0010,8,46
#Slender_Wiv,1.01.0010,8,46
#AnnePage_Wiv,1.01.0011,27,225
#Slender_Wiv,1.01.0011,27,225
#AnnePage_Wiv,1.01.0012,14,80
#MasterPage_Wiv,1.01.0012,14,80
#Slender_Wiv,1.01.0012,14,80
#HughEvans_Wiv,1.02.0013,13,102
#Simple_Wiv,1.02.0013,13,102
#Bardolph_1H4,1.03.0014,14,87
#Falstaff_1H4,1.03.0014,14,87
#Host_Wiv,1.03.0014,14,87
#Nym_H5,1.03.0014,14,87
#Pistol_2H4,1.03.0014,14,87
#Robin_Wiv,1.03.0014,14,87
#Bardolph_1H4,1.03.0015,6,44
#Falstaff_1H4,1.03.0015,6,44
#Nym_H5,1.03.0015,6,44
#Pistol_2H4,1.03.0015,6,44
#Robin_Wiv,1.03.0015,6,44
#Falstaff_1H4,1.03.0016,66,489
#Nym_H5,1.03.0016,66,489
#Pistol_2H4,1.03.0016,66,489
#Robin_Wiv,1.03.0016,66,489
#Nym_H5,1.03.0017,21,132
#Pistol_2H4,1.03.0017,21,132
#MistressQuickly_1H4,1.04.0018,1,3
#Simple_Wiv,1.04.0018,1,3
#MistressQuickly_1H4,1.04.0019,9,67
#Rugby_Wiv,1.04.0019,9,67
#Simple_Wiv,1.04.0019,9,67
#MistressQuickly_1H4,1.04.0020,26,186
#Simple_Wiv,1.04.0020,26,186
#MistressQuickly_1H4,1.04.0021,7,52
#Rugby_Wiv,1.04.0021,7,52
#Simple_Wiv,1.04.0021,7,52
#MistressQuickly_1H4,1.04.0022,1,6
#Simple_Wiv,1.04.0022,1,6
#DoctorCaius_Wiv,1.04.0023,8,61
#MistressQuickly_1H4,1.04.0023,8,61
#Simple_Wiv,1.04.0023,8,61
#DoctorCaius_Wiv,1.04.0024,2,19
#Simple_Wiv,1.04.0024,2,19
#DoctorCaius_Wiv,1.04.0025,4,20
#MistressQuickly_1H4,1.04.0025,4,20
#Simple_Wiv,1.04.0025,4,20
#DoctorCaius_Wiv,1.04.0026,9,58
#MistressQuickly_1H4,1.04.0026,9,58
#Rugby_Wiv,1.04.0026,9,58
