act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,1,1,#Edmund_Lr,#Edmund_Lr #Gloucester_Lr #Kent_Lr,13,3
1,1,1,#Gloucester_Lr,#Edmund_Lr #Gloucester_Lr #Kent_Lr,183,23
1,1,1,#Kent_Lr,#Edmund_Lr #Gloucester_Lr #Kent_Lr,47,7
1,1,2,#Gloucester_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Gloucester_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,4,1
1,1,2,#Lear_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Gloucester_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,8,2
1,1,3,#Albany_Lr #Cornwall_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,3,1
1,1,3,#Cordelia_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,143,23
1,1,3,#Goneril_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,61,8
1,1,3,#Kent_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,257,40
1,1,3,#Lear_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,672,97
1,1,3,#Regan_Lr,#ATTENDANTS_Lr #Albany_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #Goneril_Lr #Kent_Lr #Lear_Lr #Regan_Lr,63,9
1,1,4,#Burgundy_Lr,#ATTENDANTS.0_Lr #ATTENDANTS_Lr #Albany_Lr #Burgundy_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #France_Lr #Gloucester_Lr #Goneril_Lr #Lear_Lr #Regan_Lr,68,12
1,1,4,#Cordelia_Lr,#ATTENDANTS.0_Lr #ATTENDANTS_Lr #Albany_Lr #Burgundy_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #France_Lr #Gloucester_Lr #Goneril_Lr #Lear_Lr #Regan_Lr,111,16
1,1,4,#France_Lr,#ATTENDANTS.0_Lr #ATTENDANTS_Lr #Albany_Lr #Burgundy_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #France_Lr #Gloucester_Lr #Goneril_Lr #Lear_Lr #Regan_Lr,231,33
1,1,4,#Gloucester_Lr,#ATTENDANTS.0_Lr #ATTENDANTS_Lr #Albany_Lr #Burgundy_Lr #Cordelia_Lr #Cornwall_Lr #Edmund_Lr #France_Lr #Gloucester_Lr #Goneril_Lr #Lear_Lr #Regan_Lr,7,1
