node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#COMMONERS.Carpenter_JC,#COMMONERS.Cobbler_JC,0,1,1,587,80,1
#COMMONERS.Carpenter_JC,#COMMONERS_JC,0,1,1,587,80,1
#COMMONERS.Carpenter_JC,#Flavius_JC,0,1,1,587,80,1
#COMMONERS.Carpenter_JC,#Marullus_JC,0,1,1,587,80,1
#COMMONERS.Cobbler_JC,#COMMONERS_JC,0,1,1,587,80,1
#COMMONERS.Cobbler_JC,#Flavius_JC,0,1,1,587,80,1
#COMMONERS.Cobbler_JC,#Marullus_JC,0,1,1,587,80,1
#COMMONERS_JC,#Flavius_JC,0,1,1,587,80,1
#COMMONERS_JC,#Marullus_JC,0,1,1,587,80,1
#Flavius_JC,#Marullus_JC,0,1,1,587,80,1
#Antony_JC,#Brutus_JC,0,1,2,2576,334,2
#Antony_JC,#Caesar_JC,0,1,2,2576,334,2
#Antony_JC,#Calphurnia_JC,0,1,2,2576,334,2
#Antony_JC,#Casca_JC,0,1,2,2576,334,2
#Antony_JC,#Cassius_JC,0,1,2,2576,334,2
#Antony_JC,#Cicero_JC,0,1,2,2576,334,2
#Antony_JC,#Decius_JC,0,1,2,2576,334,2
#Antony_JC,#Portia_JC,0,1,2,2576,334,2
#Antony_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Brutus_JC,#Caesar_JC,0,1,2,2576,334,2
#Brutus_JC,#Calphurnia_JC,0,1,2,2576,334,2
#Brutus_JC,#Casca_JC,0,1,2,2576,334,2
#Brutus_JC,#Cassius_JC,0,1,2,2576,334,2
#Brutus_JC,#Cicero_JC,0,1,2,2576,334,2
#Brutus_JC,#Decius_JC,0,1,2,2576,334,2
#Brutus_JC,#Portia_JC,0,1,2,2576,334,2
#Brutus_JC,#Soothsayer_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Antony_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Brutus_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Caesar_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Calphurnia_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Casca_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Cassius_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Cicero_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Decius_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Flavius_JC,1,1,2,2576,334,2
#COMMONERS_JC,#Marullus_JC,1,1,2,2576,334,2
#COMMONERS_JC,#Portia_JC,0,1,2,2576,334,2
#COMMONERS_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Caesar_JC,#Calphurnia_JC,0,1,2,2576,334,2
#Caesar_JC,#Casca_JC,0,1,2,2576,334,2
#Caesar_JC,#Cassius_JC,0,1,2,2576,334,2
#Caesar_JC,#Cicero_JC,0,1,2,2576,334,2
#Caesar_JC,#Decius_JC,0,1,2,2576,334,2
#Caesar_JC,#Portia_JC,0,1,2,2576,334,2
#Caesar_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Calphurnia_JC,#Casca_JC,0,1,2,2576,334,2
#Calphurnia_JC,#Cassius_JC,0,1,2,2576,334,2
#Calphurnia_JC,#Cicero_JC,0,1,2,2576,334,2
#Calphurnia_JC,#Decius_JC,0,1,2,2576,334,2
#Calphurnia_JC,#Portia_JC,0,1,2,2576,334,2
#Calphurnia_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Casca_JC,#Cassius_JC,0,1,2,2576,334,2
#Casca_JC,#Cicero_JC,0,1,2,2576,334,2
#Casca_JC,#Decius_JC,0,1,2,2576,334,2
#Casca_JC,#Portia_JC,0,1,2,2576,334,2
#Casca_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Cassius_JC,#Cicero_JC,0,1,2,2576,334,2
#Cassius_JC,#Decius_JC,0,1,2,2576,334,2
#Cassius_JC,#Portia_JC,0,1,2,2576,334,2
#Cassius_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Cicero_JC,#Decius_JC,0,1,2,2576,334,2
#Cicero_JC,#Portia_JC,0,1,2,2576,334,2
#Cicero_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Decius_JC,#Portia_JC,0,1,2,2576,334,2
#Decius_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Flavius_JC,#Antony_JC,0,1,2,2576,334,2
#Flavius_JC,#Brutus_JC,0,1,2,2576,334,2
#Flavius_JC,#Caesar_JC,0,1,2,2576,334,2
#Flavius_JC,#Calphurnia_JC,0,1,2,2576,334,2
#Flavius_JC,#Casca_JC,0,1,2,2576,334,2
#Flavius_JC,#Cassius_JC,0,1,2,2576,334,2
#Flavius_JC,#Cicero_JC,0,1,2,2576,334,2
#Flavius_JC,#Decius_JC,0,1,2,2576,334,2
#Flavius_JC,#Marullus_JC,1,1,2,2576,334,2
#Flavius_JC,#Portia_JC,0,1,2,2576,334,2
#Flavius_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Marullus_JC,#Antony_JC,0,1,2,2576,334,2
#Marullus_JC,#Brutus_JC,0,1,2,2576,334,2
#Marullus_JC,#Caesar_JC,0,1,2,2576,334,2
#Marullus_JC,#Calphurnia_JC,0,1,2,2576,334,2
#Marullus_JC,#Casca_JC,0,1,2,2576,334,2
#Marullus_JC,#Cassius_JC,0,1,2,2576,334,2
#Marullus_JC,#Cicero_JC,0,1,2,2576,334,2
#Marullus_JC,#Decius_JC,0,1,2,2576,334,2
#Marullus_JC,#Portia_JC,0,1,2,2576,334,2
#Marullus_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Portia_JC,#Soothsayer_JC,0,1,2,2576,334,2
#Casca_JC,#Cassius_JC,1,1,3,1289,169,3
#Casca_JC,#Cicero_JC,1,1,3,1289,169,3
#Casca_JC,#Cinna_JC,0,1,3,1289,169,3
#Cassius_JC,#Cicero_JC,1,1,3,1289,169,3
#Cassius_JC,#Cinna_JC,0,1,3,1289,169,3
#Cicero_JC,#Cinna_JC,0,1,3,1289,169,3
#Brutus_JC,#Casca_JC,1,2,1,2619,363,4
#Brutus_JC,#Cassius_JC,1,2,1,2619,363,4
#Brutus_JC,#Cinna_JC,0,2,1,2619,363,4
#Brutus_JC,#Decius_JC,1,2,1,2619,363,4
#Brutus_JC,#Ligarius_JC,0,2,1,2619,363,4
#Brutus_JC,#Lucius_JC,0,2,1,2619,363,4
#Brutus_JC,#Metellus_JC,0,2,1,2619,363,4
#Brutus_JC,#Portia_JC,1,2,1,2619,363,4
#Brutus_JC,#Trebonius_JC,0,2,1,2619,363,4
#Casca_JC,#Cassius_JC,2,2,1,2619,363,4
#Casca_JC,#Cinna_JC,1,2,1,2619,363,4
#Casca_JC,#Decius_JC,1,2,1,2619,363,4
