node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#Edmund_Lr,#Gloucester_Lr,0,1,1,1,243,33,1
#Edmund_Lr,#Kent_Lr,0,1,1,1,243,33,1
#Gloucester_Lr,#Kent_Lr,0,1,1,1,243,33,1
#ATTENDANTS_Lr,#Albany_Lr,0,1,1,2,12,3,2
#ATTENDANTS_Lr,#Cordelia_Lr,0,1,1,2,12,3,2
#ATTENDANTS_Lr,#Cornwall_Lr,0,1,1,2,12,3,2
#ATTENDANTS_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#ATTENDANTS_Lr,#Lear_Lr,0,1,1,2,12,3,2
#ATTENDANTS_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Albany_Lr,#Cordelia_Lr,0,1,1,2,12,3,2
#Albany_Lr,#Cornwall_Lr,0,1,1,2,12,3,2
#Albany_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#Albany_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Albany_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Cordelia_Lr,#Cornwall_Lr,0,1,1,2,12,3,2
#Cordelia_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#Cordelia_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Cordelia_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Cornwall_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#Cornwall_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Cornwall_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#ATTENDANTS_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#Albany_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#Cordelia_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#Cornwall_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#Gloucester_Lr,1,1,1,2,12,3,2
#Edmund_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#Kent_Lr,1,1,1,2,12,3,2
#Edmund_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Edmund_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#ATTENDANTS_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#Albany_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#Cordelia_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#Cornwall_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#Kent_Lr,1,1,1,2,12,3,2
#Gloucester_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Gloucester_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Goneril_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Goneril_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Kent_Lr,#ATTENDANTS_Lr,0,1,1,2,12,3,2
#Kent_Lr,#Albany_Lr,0,1,1,2,12,3,2
#Kent_Lr,#Cordelia_Lr,0,1,1,2,12,3,2
#Kent_Lr,#Cornwall_Lr,0,1,1,2,12,3,2
#Kent_Lr,#Goneril_Lr,0,1,1,2,12,3,2
#Kent_Lr,#Lear_Lr,0,1,1,2,12,3,2
#Kent_Lr,#Regan_Lr,0,1,1,2,12,3,2
#Lear_Lr,#Regan_Lr,0,1,1,2,12,3,2
#ATTENDANTS_Lr,#Albany_Lr,1,1,1,3,1199,178,3
#ATTENDANTS_Lr,#Cordelia_Lr,1,1,1,3,1199,178,3
#ATTENDANTS_Lr,#Cornwall_Lr,1,1,1,3,1199,178,3
#ATTENDANTS_Lr,#Goneril_Lr,1,1,1,3,1199,178,3
#ATTENDANTS_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#ATTENDANTS_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Albany_Lr,#Cordelia_Lr,1,1,1,3,1199,178,3
#Albany_Lr,#Cornwall_Lr,1,1,1,3,1199,178,3
#Albany_Lr,#Goneril_Lr,1,1,1,3,1199,178,3
#Albany_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#Albany_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Cordelia_Lr,#Cornwall_Lr,1,1,1,3,1199,178,3
#Cordelia_Lr,#Goneril_Lr,1,1,1,3,1199,178,3
#Cordelia_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#Cordelia_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Cornwall_Lr,#Goneril_Lr,1,1,1,3,1199,178,3
#Cornwall_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#Cornwall_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#ATTENDANTS_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#Albany_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#Cordelia_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#Cornwall_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#Goneril_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#Kent_Lr,2,1,1,3,1199,178,3
#Edmund_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#Edmund_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Goneril_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#Goneril_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#ATTENDANTS_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#Albany_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#Cordelia_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#Cornwall_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#Goneril_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#Lear_Lr,1,1,1,3,1199,178,3
#Kent_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#Lear_Lr,#Regan_Lr,1,1,1,3,1199,178,3
#ATTENDANTS.0_Lr,#Burgundy_Lr,0,1,1,4,647,96,4
#ATTENDANTS.0_Lr,#France_Lr,0,1,1,4,647,96,4
#ATTENDANTS_Lr,#ATTENDANTS.0_Lr,0,1,1,4,647,96,4
#ATTENDANTS_Lr,#Albany_Lr,2,1,1,4,647,96,4
#ATTENDANTS_Lr,#Burgundy_Lr,0,1,1,4,647,96,4
#ATTENDANTS_Lr,#Cordelia_Lr,2,1,1,4,647,96,4
#ATTENDANTS_Lr,#Cornwall_Lr,2,1,1,4,647,96,4
#ATTENDANTS_Lr,#France_Lr,0,1,1,4,647,96,4
#ATTENDANTS_Lr,#Goneril_Lr,2,1,1,4,647,96,4
