node1,node2,n_lines,n_tokens
#Buckingham_2H6,1.01,271,1976
#CardinalBeaufort_1H6,1.01,271,1976
#Gloucester_2H4,1.01,271,1976
#HenryVI_1H6,1.01,271,1976
#QueenMargaret_1H6,1.01,271,1976
#Salisbury_2H6,1.01,271,1976
#Somerset_1H6,1.01,271,1976
#Suffolk_1H6,1.01,271,1976
#Warwick_2H6,1.01,271,1976
#York_1H6,1.01,271,1976
#DuchessOfGloucester_2H6,1.02,110,848
#Gloucester_2H4,1.02,110,848
#Hume_2H6,1.02,110,848
#MESSENGERS.X.1_2H6,1.02,110,848
#Buckingham_2H6,1.03,226,1695
#CardinalBeaufort_1H6,1.03,226,1695
#DuchessOfGloucester_2H6,1.03,226,1695
#Gloucester_2H4,1.03,226,1695
#HenryVI_1H6,1.03,226,1695
#Horner_2H6,1.03,226,1695
#OFFICERS_2H6,1.03,226,1695
#PETITIONERS.0.1_2H6,1.03,226,1695
#PETITIONERS.0.2_2H6,1.03,226,1695
#PETITIONERS_2H6,1.03,226,1695
#QueenMargaret_1H6,1.03,226,1695
#SERVANTS.SUFFOLK_2H6,1.03,226,1695
#Salisbury_2H6,1.03,226,1695
#Somerset_1H6,1.03,226,1695
#Suffolk_1H6,1.03,226,1695
#Thump_2H6,1.03,226,1695
#Warwick_2H6,1.03,226,1695
#York_1H6,1.03,226,1695
#Bolingbroke_2H6,1.04,86,600
#Buckingham_2H6,1.04,86,600
#DuchessOfGloucester_2H6,1.04,86,600
#Hume_2H6,1.04,86,600
#Jourdain_2H6,1.04,86,600
#OFFICERS_2H6,1.04,86,600
#SERVANTS.YORK.1_2H6,1.04,86,600
#Southwell_2H6,1.04,86,600
#Spirit_2H6,1.04,86,600
#Stafford_2H6,1.04,86,600
#York_1H6,1.04,86,600
#ATTENDANTS_2H6,2.01,219,1536
#Beadle_2H6,2.01,219,1536
#Buckingham_2H6,2.01,219,1536
#CITIZENS.STALBANS.0.1_2H6,2.01,219,1536
#CITIZENS.STALBANS_2H6,2.01,219,1536
#CardinalBeaufort_1H6,2.01,219,1536
#FALCONERS_2H6,2.01,219,1536
#Gloucester_2H4,2.01,219,1536
#HenryVI_1H6,2.01,219,1536
#MayorOfStAlbans_2H6,2.01,219,1536
#QueenMargaret_1H6,2.01,219,1536
#SimpcoxWife_2H6,2.01,219,1536
#Simpcox_2H6,2.01,219,1536
#Suffolk_1H6,2.01,219,1536
#Salisbury_2H6,2.02,87,650
#Warwick_2H6,2.02,87,650
#York_1H6,2.02,87,650
#ATTENDANTS_2H6,2.03,108,815
#Bolingbroke_2H6,2.03,108,815
#DuchessOfGloucester_2H6,2.03,108,815
#Gloucester_2H4,2.03,108,815
#HenryVI_1H6,2.03,108,815
#Horner_2H6,2.03,108,815
#Hume_2H6,2.03,108,815
#Jourdain_2H6,2.03,108,815
#NEIGHBORS.1_2H6,2.03,108,815
#NEIGHBORS.2_2H6,2.03,108,815
#NEIGHBORS.3_2H6,2.03,108,815
#OFFICERS_2H6,2.03,108,815
#PRENTICES.1_2H6,2.03,108,815
#PRENTICES.2_2H6,2.03,108,815
#PRENTICES.3_2H6,2.03,108,815
#QueenMargaret_1H6,2.03,108,815
#Salisbury_2H6,2.03,108,815
#Southwell_2H6,2.03,108,815
