node,node_type
#Baptista_Shr,character
#Bianca_Shr,character
#Biondello_Shr,character
#Curtis_Shr,character
#Gremio_Shr,character
#Grumio_Shr,character
#HUNTSMEN.0.1_Shr,character
#HUNTSMEN.0.2_Shr,character
#HUNTSMEN.0.3_Shr,character
#HUNTSMEN_Shr,character
#Haberdasher_Shr,character
#Hortensio_Shr,character
#Hostess_Shr,character
#Katherine_Shr,character
#Lord_Shr,character
#Lucentio_Shr,character
#Merchant_Shr,character
#Messenger_Shr,character
#Officer_Shr,character
#PLAYERS.0.1_Shr,character
#PLAYERS.0.2_Shr,character
#PLAYERS_Shr,character
#Page_Shr,character
#Petruchio_Shr,character
#SERVANTS.BAPTISTA.1_Shr,character
#SERVANTS.BAPTISTA_Shr,character
#SERVANTS.LORD.0.1_Shr,character
#SERVANTS.LORD.0.2_Shr,character
#SERVANTS.LORD.0.3_Shr,character
#SERVANTS.LORD.0_Shr,character
#SERVANTS.LORD_Shr,character
#SERVANTS.PETRUCHIO.0.2_Shr,character
#SERVANTS.PETRUCHIO.0.4_Shr,character
#SERVANTS.PETRUCHIO.Joseph_Shr,character
#SERVANTS.PETRUCHIO.Nathaniel_Shr,character
#SERVANTS.PETRUCHIO.Nicholas_Shr,character
#SERVANTS.PETRUCHIO.Peter_Shr,character
#SERVANTS.PETRUCHIO.Phillip_Shr,character
#SERVANTS.PETRUCHIO_Shr,character
#SERVANTS_Shr,character
#Sly_Shr,character
#Tailor_Shr,character
#Tranio_Shr,character
#Vincentio_Shr,character
#Widow_Shr,character
0.01.0001,text_unit
0.01.0002,text_unit
0.01.0003,text_unit
0.01.0004,text_unit
0.01.0005,text_unit
0.01.0006,text_unit
0.01.0007,text_unit
0.01.0008,text_unit
0.01.0009,text_unit
0.01.0010,text_unit
0.01.0011,text_unit
0.01.0012,text_unit
0.01.0013,text_unit
0.02.0014,text_unit
0.02.0015,text_unit
0.02.0016,text_unit
0.02.0017,text_unit
0.02.0018,text_unit
0.02.0019,text_unit
0.02.0020,text_unit
1.01.0021,text_unit
1.01.0022,text_unit
1.01.0023,text_unit
1.01.0024,text_unit
1.01.0025,text_unit
1.01.0026,text_unit
1.01.0027,text_unit
1.01.0028,text_unit
1.01.0029,text_unit
1.01.0030,text_unit
1.02.0031,text_unit
1.02.0032,text_unit
1.02.0033,text_unit
1.02.0034,text_unit
2.01.0035,text_unit
2.01.0036,text_unit
2.01.0037,text_unit
2.01.0038,text_unit
2.01.0039,text_unit
2.01.0040,text_unit
2.01.0041,text_unit
2.01.0042,text_unit
2.01.0043,text_unit
2.01.0044,text_unit
2.01.0045,text_unit
2.01.0046,text_unit
2.01.0047,text_unit
2.01.0048,text_unit
3.01.0049,text_unit
3.01.0050,text_unit
3.01.0051,text_unit
3.02.0052,text_unit
3.02.0053,text_unit
3.02.0054,text_unit
3.02.0055,text_unit
3.02.0056,text_unit
3.02.0057,text_unit
3.02.0058,text_unit
3.02.0059,text_unit
3.02.0060,text_unit
4.01.0061,text_unit
4.01.0062,text_unit
4.01.0063,text_unit
4.01.0064,text_unit
4.01.0065,text_unit
4.01.0066,text_unit
4.01.0067,text_unit
4.01.0068,text_unit
4.01.0069,text_unit
4.01.0070,text_unit
4.01.0071,text_unit
4.01.0072,text_unit
4.02.0073,text_unit
4.02.0074,text_unit
4.02.0075,text_unit
4.02.0076,text_unit
4.02.0077,text_unit
4.03.0078,text_unit
4.03.0079,text_unit
4.03.0080,text_unit
4.03.0081,text_unit
4.03.0082,text_unit
4.03.0083,text_unit
4.04.0084,text_unit
4.04.0085,text_unit
4.04.0086,text_unit
4.04.0087,text_unit
4.04.0088,text_unit
4.04.0089,text_unit
4.05.0090,text_unit
4.05.0091,text_unit
4.05.0092,text_unit
5.01.0093,text_unit
5.01.0094,text_unit
5.01.0095,text_unit
5.01.0096,text_unit
5.01.0097,text_unit
5.01.0098,text_unit
5.01.0099,text_unit
5.01.0100,text_unit
5.01.0101,text_unit
5.01.0102,text_unit
5.01.0103,text_unit
5.01.0104,text_unit
5.01.0105,text_unit
5.01.0106,text_unit
5.01.0107,text_unit
5.01.0108,text_unit
5.02.0109,text_unit
5.02.0110,text_unit
5.02.0111,text_unit
5.02.0112,text_unit
5.02.0113,text_unit
5.02.0114,text_unit
5.02.0115,text_unit
5.02.0116,text_unit
5.02.0117,text_unit
5.02.0118,text_unit
5.02.0119,text_unit
