source,target,key,n_lines,n_tokens,edge_index,edge_type
#KingJohn_Jn,1.01.0001,0,1,8,1,active
1.01.0001,#Chatillion_Jn,0,1,8,1,passive
1.01.0001,#Essex_Jn,0,1,8,1,passive
1.01.0001,#Pembroke_Jn,0,1,8,1,passive
1.01.0001,#QueenEleanor_Jn,0,1,8,1,passive
1.01.0001,#Salisbury_Jn,0,1,8,1,passive
#Chatillion_Jn,1.01.0001,0,3,20,2,active
1.01.0001,#Essex_Jn,1,3,20,2,passive
1.01.0001,#KingJohn_Jn,0,3,20,2,passive
1.01.0001,#Pembroke_Jn,1,3,20,2,passive
1.01.0001,#QueenEleanor_Jn,1,3,20,2,passive
1.01.0001,#Salisbury_Jn,1,3,20,2,passive
#QueenEleanor_Jn,1.01.0001,0,1,5,3,active
1.01.0001,#Chatillion_Jn,1,1,5,3,passive
1.01.0001,#Essex_Jn,2,1,5,3,passive
1.01.0001,#KingJohn_Jn,1,1,5,3,passive
1.01.0001,#Pembroke_Jn,2,1,5,3,passive
1.01.0001,#Salisbury_Jn,2,1,5,3,passive
#KingJohn_Jn,1.01.0001,1,1,6,4,active
1.01.0001,#Chatillion_Jn,2,1,6,4,passive
1.01.0001,#Essex_Jn,3,1,6,4,passive
1.01.0001,#Pembroke_Jn,3,1,6,4,passive
1.01.0001,#QueenEleanor_Jn,2,1,6,4,passive
1.01.0001,#Salisbury_Jn,3,1,6,4,passive
#Chatillion_Jn,1.01.0001,1,9,60,5,active
1.01.0001,#Essex_Jn,4,9,60,5,passive
1.01.0001,#KingJohn_Jn,2,9,60,5,passive
1.01.0001,#Pembroke_Jn,4,9,60,5,passive
1.01.0001,#QueenEleanor_Jn,3,9,60,5,passive
1.01.0001,#Salisbury_Jn,4,9,60,5,passive
#KingJohn_Jn,1.01.0001,2,1,7,6,active
1.01.0001,#Chatillion_Jn,3,1,7,6,passive
1.01.0001,#Essex_Jn,5,1,7,6,passive
1.01.0001,#Pembroke_Jn,5,1,7,6,passive
1.01.0001,#QueenEleanor_Jn,4,1,7,6,passive
1.01.0001,#Salisbury_Jn,5,1,7,6,passive
#Chatillion_Jn,1.01.0001,2,2,15,7,active
1.01.0001,#Essex_Jn,6,2,15,7,passive
1.01.0001,#KingJohn_Jn,3,2,15,7,passive
1.01.0001,#Pembroke_Jn,6,2,15,7,passive
1.01.0001,#QueenEleanor_Jn,5,2,15,7,passive
1.01.0001,#Salisbury_Jn,6,2,15,7,passive
#KingJohn_Jn,1.01.0001,3,2,16,8,active
1.01.0001,#Chatillion_Jn,4,2,16,8,passive
1.01.0001,#Essex_Jn,7,2,16,8,passive
1.01.0001,#Pembroke_Jn,7,2,16,8,passive
1.01.0001,#QueenEleanor_Jn,6,2,16,8,passive
1.01.0001,#Salisbury_Jn,7,2,16,8,passive
#Chatillion_Jn,1.01.0001,3,2,14,9,active
1.01.0001,#Essex_Jn,8,2,14,9,passive
1.01.0001,#KingJohn_Jn,4,2,14,9,passive
1.01.0001,#Pembroke_Jn,8,2,14,9,passive
1.01.0001,#QueenEleanor_Jn,7,2,14,9,passive
1.01.0001,#Salisbury_Jn,8,2,14,9,passive
#KingJohn_Jn,1.01.0001,4,8,63,10,active
1.01.0001,#Chatillion_Jn,5,8,63,10,passive
1.01.0001,#Essex_Jn,9,8,63,10,passive
1.01.0001,#Pembroke_Jn,9,8,63,10,passive
1.01.0001,#QueenEleanor_Jn,8,8,63,10,passive
1.01.0001,#Salisbury_Jn,9,8,63,10,passive
#QueenEleanor_Jn,1.01.0002,0,8,60,11,active
1.01.0002,#Essex_Jn,0,8,60,11,passive
1.01.0002,#KingJohn_Jn,0,8,60,11,passive
1.01.0002,#Salisbury_Jn,0,8,60,11,passive
#KingJohn_Jn,1.01.0002,0,1,8,12,active
1.01.0002,#Essex_Jn,1,1,8,12,passive
1.01.0002,#QueenEleanor_Jn,0,1,8,12,passive
1.01.0002,#Salisbury_Jn,1,1,8,12,passive
#QueenEleanor_Jn,1.01.0002,1,4,36,13,active
1.01.0002,#Essex_Jn,2,4,36,13,passive
1.01.0002,#KingJohn_Jn,1,4,36,13,passive
1.01.0002,#Salisbury_Jn,2,4,36,13,passive
#Essex_Jn,1.01.0003,0,3,25,14,active
1.01.0003,#KingJohn_Jn,0,3,25,14,passive
1.01.0003,#QueenEleanor_Jn,0,3,25,14,passive
1.01.0003,#Salisbury_Jn,0,3,25,14,passive
1.01.0003,#Sheriff_Jn,0,3,25,14,passive
#KingJohn_Jn,1.01.0003,0,1,3,15,active
1.01.0003,#Essex_Jn,0,1,3,15,passive
1.01.0003,#QueenEleanor_Jn,1,1,3,15,passive
1.01.0003,#Salisbury_Jn,1,1,3,15,passive
1.01.0003,#Sheriff_Jn,1,1,3,15,passive
#KingJohn_Jn,1.01.0004,0,2,10,16,active
1.01.0004,#Essex_Jn,0,2,10,16,passive
1.01.0004,#QueenEleanor_Jn,0,2,10,16,passive
1.01.0004,#Salisbury_Jn,0,2,10,16,passive
#KingJohn_Jn,1.01.0005,0,1,4,17,active
1.01.0005,#Bastard_Jn,0,1,4,17,passive
1.01.0005,#Essex_Jn,0,1,4,17,passive
1.01.0005,#QueenEleanor_Jn,0,1,4,17,passive
1.01.0005,#RobertFaulconbridge_Jn,0,1,4,17,passive
1.01.0005,#Salisbury_Jn,0,1,4,17,passive
#Bastard_Jn,1.01.0005,0,5,32,18,active
1.01.0005,#Essex_Jn,1,5,32,18,passive
1.01.0005,#KingJohn_Jn,0,5,32,18,passive
1.01.0005,#QueenEleanor_Jn,1,5,32,18,passive
1.01.0005,#RobertFaulconbridge_Jn,1,5,32,18,passive
1.01.0005,#Salisbury_Jn,1,5,32,18,passive
#KingJohn_Jn,1.01.0005,1,1,3,19,active
1.01.0005,#Bastard_Jn,1,1,3,19,passive
1.01.0005,#Essex_Jn,2,1,3,19,passive
1.01.0005,#QueenEleanor_Jn,2,1,3,19,passive
1.01.0005,#RobertFaulconbridge_Jn,2,1,3,19,passive
1.01.0005,#Salisbury_Jn,2,1,3,19,passive
#RobertFaulconbridge_Jn,1.01.0005,0,1,8,20,active
1.01.0005,#Bastard_Jn,2,1,8,20,passive
1.01.0005,#Essex_Jn,3,1,8,20,passive
1.01.0005,#KingJohn_Jn,1,1,8,20,passive
1.01.0005,#QueenEleanor_Jn,3,1,8,20,passive
1.01.0005,#Salisbury_Jn,3,1,8,20,passive
#KingJohn_Jn,1.01.0005,2,2,18,21,active
1.01.0005,#Bastard_Jn,3,2,18,21,passive
1.01.0005,#Essex_Jn,4,2,18,21,passive
1.01.0005,#QueenEleanor_Jn,4,2,18,21,passive
1.01.0005,#RobertFaulconbridge_Jn,3,2,18,21,passive
1.01.0005,#Salisbury_Jn,4,2,18,21,passive
#Bastard_Jn,1.01.0005,1,5,44,22,active
1.01.0005,#Essex_Jn,5,5,44,22,passive
1.01.0005,#KingJohn_Jn,2,5,44,22,passive
1.01.0005,#QueenEleanor_Jn,5,5,44,22,passive
1.01.0005,#RobertFaulconbridge_Jn,4,5,44,22,passive
1.01.0005,#Salisbury_Jn,5,5,44,22,passive
#QueenEleanor_Jn,1.01.0005,0,3,17,23,active
1.01.0005,#Bastard_Jn,4,3,17,23,passive
1.01.0005,#Essex_Jn,6,3,17,23,passive
1.01.0005,#KingJohn_Jn,3,3,17,23,passive
1.01.0005,#RobertFaulconbridge_Jn,5,3,17,23,passive
1.01.0005,#Salisbury_Jn,6,3,17,23,passive
#Bastard_Jn,1.01.0005,2,5,45,24,active
1.01.0005,#Essex_Jn,7,5,45,24,passive
1.01.0005,#KingJohn_Jn,4,5,45,24,passive
1.01.0005,#QueenEleanor_Jn,6,5,45,24,passive
1.01.0005,#RobertFaulconbridge_Jn,6,5,45,24,passive
1.01.0005,#Salisbury_Jn,7,5,45,24,passive
#KingJohn_Jn,1.01.0005,3,2,15,25,active
1.01.0005,#Bastard_Jn,5,2,15,25,passive
1.01.0005,#Essex_Jn,8,2,15,25,passive
1.01.0005,#QueenEleanor_Jn,7,2,15,25,passive
1.01.0005,#RobertFaulconbridge_Jn,7,2,15,25,passive
1.01.0005,#Salisbury_Jn,8,2,15,25,passive
#Bastard_Jn,1.01.0005,3,11,94,26,active
1.01.0005,#Essex_Jn,9,11,94,26,passive
1.01.0005,#KingJohn_Jn,5,11,94,26,passive
1.01.0005,#QueenEleanor_Jn,8,11,94,26,passive
1.01.0005,#RobertFaulconbridge_Jn,8,11,94,26,passive
1.01.0005,#Salisbury_Jn,9,11,94,26,passive
#KingJohn_Jn,1.01.0005,4,1,9,27,active
1.01.0005,#Bastard_Jn,6,1,9,27,passive
1.01.0005,#Essex_Jn,10,1,9,27,passive
1.01.0005,#QueenEleanor_Jn,9,1,9,27,passive
1.01.0005,#RobertFaulconbridge_Jn,9,1,9,27,passive
1.01.0005,#Salisbury_Jn,10,1,9,27,passive
#QueenEleanor_Jn,1.01.0005,1,4,32,28,active
1.01.0005,#Bastard_Jn,7,4,32,28,passive
1.01.0005,#Essex_Jn,11,4,32,28,passive
1.01.0005,#KingJohn_Jn,6,4,32,28,passive
1.01.0005,#RobertFaulconbridge_Jn,10,4,32,28,passive
1.01.0005,#Salisbury_Jn,11,4,32,28,passive
#KingJohn_Jn,1.01.0005,5,4,23,29,active
1.01.0005,#Bastard_Jn,8,4,23,29,passive
1.01.0005,#Essex_Jn,12,4,23,29,passive
1.01.0005,#QueenEleanor_Jn,10,4,23,29,passive
1.01.0005,#RobertFaulconbridge_Jn,11,4,23,29,passive
1.01.0005,#Salisbury_Jn,12,4,23,29,passive
#Bastard_Jn,1.01.0005,4,3,26,30,active
1.01.0005,#Essex_Jn,13,3,26,30,passive
1.01.0005,#KingJohn_Jn,7,3,26,30,passive
1.01.0005,#QueenEleanor_Jn,11,3,26,30,passive
1.01.0005,#RobertFaulconbridge_Jn,12,3,26,30,passive
1.01.0005,#Salisbury_Jn,13,3,26,30,passive
#RobertFaulconbridge_Jn,1.01.0005,1,2,15,31,active
1.01.0005,#Bastard_Jn,9,2,15,31,passive
1.01.0005,#Essex_Jn,14,2,15,31,passive
1.01.0005,#KingJohn_Jn,8,2,15,31,passive
1.01.0005,#QueenEleanor_Jn,12,2,15,31,passive
1.01.0005,#Salisbury_Jn,14,2,15,31,passive
#Bastard_Jn,1.01.0005,5,2,18,32,active
1.01.0005,#Essex_Jn,15,2,18,32,passive
1.01.0005,#KingJohn_Jn,9,2,18,32,passive
1.01.0005,#QueenEleanor_Jn,13,2,18,32,passive
1.01.0005,#RobertFaulconbridge_Jn,13,2,18,32,passive
1.01.0005,#Salisbury_Jn,15,2,18,32,passive
#RobertFaulconbridge_Jn,1.01.0005,2,17,139,33,active
1.01.0005,#Bastard_Jn,10,17,139,33,passive
1.01.0005,#Essex_Jn,16,17,139,33,passive
1.01.0005,#KingJohn_Jn,10,17,139,33,passive
1.01.0005,#QueenEleanor_Jn,14,17,139,33,passive
1.01.0005,#Salisbury_Jn,16,17,139,33,passive
#KingJohn_Jn,1.01.0005,6,14,122,34,active
1.01.0005,#Bastard_Jn,11,14,122,34,passive
1.01.0005,#Essex_Jn,17,14,122,34,passive
1.01.0005,#QueenEleanor_Jn,15,14,122,34,passive
1.01.0005,#RobertFaulconbridge_Jn,14,14,122,34,passive
1.01.0005,#Salisbury_Jn,17,14,122,34,passive
#RobertFaulconbridge_Jn,1.01.0005,3,2,17,35,active
1.01.0005,#Bastard_Jn,12,2,17,35,passive
1.01.0005,#Essex_Jn,18,2,17,35,passive
1.01.0005,#KingJohn_Jn,11,2,17,35,passive
1.01.0005,#QueenEleanor_Jn,16,2,17,35,passive
1.01.0005,#Salisbury_Jn,18,2,17,35,passive
#Bastard_Jn,1.01.0005,6,2,18,36,active
1.01.0005,#Essex_Jn,19,2,18,36,passive
1.01.0005,#KingJohn_Jn,12,2,18,36,passive
1.01.0005,#QueenEleanor_Jn,17,2,18,36,passive
1.01.0005,#RobertFaulconbridge_Jn,15,2,18,36,passive
1.01.0005,#Salisbury_Jn,19,2,18,36,passive
#QueenEleanor_Jn,1.01.0005,2,4,31,37,active
1.01.0005,#Bastard_Jn,13,4,31,37,passive
1.01.0005,#Essex_Jn,20,4,31,37,passive
1.01.0005,#KingJohn_Jn,13,4,31,37,passive
1.01.0005,#RobertFaulconbridge_Jn,16,4,31,37,passive
1.01.0005,#Salisbury_Jn,20,4,31,37,passive
#Bastard_Jn,1.01.0005,7,11,90,38,active
1.01.0005,#Essex_Jn,21,11,90,38,passive
1.01.0005,#KingJohn_Jn,14,11,90,38,passive
1.01.0005,#QueenEleanor_Jn,18,11,90,38,passive
1.01.0005,#RobertFaulconbridge_Jn,17,11,90,38,passive
1.01.0005,#Salisbury_Jn,21,11,90,38,passive
#QueenEleanor_Jn,1.01.0005,3,3,26,39,active
1.01.0005,#Bastard_Jn,14,3,26,39,passive
1.01.0005,#Essex_Jn,22,3,26,39,passive
1.01.0005,#KingJohn_Jn,15,3,26,39,passive
1.01.0005,#RobertFaulconbridge_Jn,18,3,26,39,passive
1.01.0005,#Salisbury_Jn,22,3,26,39,passive
#Bastard_Jn,1.01.0005,8,4,35,40,active
1.01.0005,#Essex_Jn,23,4,35,40,passive
1.01.0005,#KingJohn_Jn,16,4,35,40,passive
1.01.0005,#QueenEleanor_Jn,19,4,35,40,passive
1.01.0005,#RobertFaulconbridge_Jn,19,4,35,40,passive
1.01.0005,#Salisbury_Jn,23,4,35,40,passive
#QueenEleanor_Jn,1.01.0005,4,1,9,41,active
1.01.0005,#Bastard_Jn,15,1,9,41,passive
1.01.0005,#Essex_Jn,24,1,9,41,passive
1.01.0005,#KingJohn_Jn,17,1,9,41,passive
1.01.0005,#RobertFaulconbridge_Jn,20,1,9,41,passive
1.01.0005,#Salisbury_Jn,24,1,9,41,passive
#Bastard_Jn,1.01.0005,9,1,7,42,active
1.01.0005,#Essex_Jn,25,1,7,42,passive
1.01.0005,#KingJohn_Jn,18,1,7,42,passive
1.01.0005,#QueenEleanor_Jn,20,1,7,42,passive
1.01.0005,#RobertFaulconbridge_Jn,21,1,7,42,passive
1.01.0005,#Salisbury_Jn,25,1,7,42,passive
#KingJohn_Jn,1.01.0005,7,1,4,43,active
1.01.0005,#Bastard_Jn,16,1,4,43,passive
1.01.0005,#Essex_Jn,26,1,4,43,passive
1.01.0005,#QueenEleanor_Jn,21,1,4,43,passive
1.01.0005,#RobertFaulconbridge_Jn,22,1,4,43,passive
1.01.0005,#Salisbury_Jn,26,1,4,43,passive
#Bastard_Jn,1.01.0005,10,2,16,44,active
