node1,node2,n_lines,n_tokens
#ATTENDANTS_1H4,1.01,107,803
#Bedford_H5,1.01,107,803
#HenryIV_1H4,1.01,107,803
#Westmoreland_1H4,1.01,107,803
#Falstaff_1H4,1.02,224,1767
#HenryV_H5,1.02,224,1767
#Poins_1H4,1.02,224,1767
#ATTENDANTS_1H4,1.03,313,2296
#Blunt_1H4,1.03,313,2296
#HenryIV_1H4,1.03,313,2296
#Hotspur_R2,1.03,313,2296
#Northumberland_R2,1.03,313,2296
#Worcester_1H4,1.03,313,2296
#Chamberlain_1H4,2.01,103,774
#Gadshill_1H4,2.01,103,774
#Ostler_1H4,2.01,103,774
#TRAVELERS.CARRIERS.1_1H4,2.01,103,774
#TRAVELERS.CARRIERS.2_1H4,2.01,103,774
#Bardolph_1H4,2.02,117,815
#Falstaff_1H4,2.02,117,815
#Gadshill_1H4,2.02,117,815
#HenryV_H5,2.02,117,815
#Peto_1H4,2.02,117,815
#Poins_1H4,2.02,117,815
#TRAVELERS.CARRIERS_1H4,2.02,117,815
#TRAVELERS.GENTLEMEN.0.1_1H4,2.02,117,815
#TRAVELERS.GENTLEMEN_1H4,2.02,117,815
#Hotspur_R2,2.03,124,991
#LadyPercy_1H4,2.03,124,991
#SERVANTS.HOTSPUR.1_1H4,2.03,124,991
#Bardolph_1H4,2.04,571,4331
#DRAWERS.Francis_1H4,2.04,571,4331
#Falstaff_1H4,2.04,571,4331
#Gadshill_1H4,2.04,571,4331
#HenryV_H5,2.04,571,4331
#MistressQuickly_1H4,2.04,571,4331
#Peto_1H4,2.04,571,4331
#Poins_1H4,2.04,571,4331
#Sheriff_1H4,2.04,571,4331
#TRAVELERS.CARRIERS.X_1H4,2.04,571,4331
#Vintner_1H4,2.04,571,4331
#Glendower_1H4,3.01,276,2027
#Hotspur_R2,3.01,276,2027
#LadyMortimer_1H4,3.01,276,2027
#LadyPercy_1H4,3.01,276,2027
#Mortimer_1H4,3.01,276,2027
#Worcester_1H4,3.01,276,2027
#ATTENDANTS_1H4,3.02,185,1364
#Blunt_1H4,3.02,185,1364
#HenryIV_1H4,3.02,185,1364
#HenryV_H5,3.02,185,1364
#Bardolph_1H4,3.03,220,1707
#Falstaff_1H4,3.03,220,1707
#HenryV_H5,3.03,220,1707
#MistressQuickly_1H4,3.03,220,1707
#Peto_1H4,3.03,220,1707
#Douglas_1H4,4.01,144,1086
#Hotspur_R2,4.01,144,1086
#MESSENGERS.X_1H4,4.01,144,1086
#Vernon_1H4,4.01,144,1086
#Worcester_1H4,4.01,144,1086
#Bardolph_1H4,4.02,83,667
#Falstaff_1H4,4.02,83,667
#HenryV_H5,4.02,83,667
#Westmoreland_1H4,4.02,83,667
#Blunt_1H4,4.03,121,872
#Douglas_1H4,4.03,121,872
#Hotspur_R2,4.03,121,872
#Vernon_1H4,4.03,121,872
#Worcester_1H4,4.03,121,872
#Archbishop_1H4,4.04,41,311
#SirMichael_1H4,4.04,41,311
#Bedford_H5,5.01,142,1124
#Blunt_1H4,5.01,142,1124
#Falstaff_1H4,5.01,142,1124
#HenryIV_1H4,5.01,142,1124
#HenryV_H5,5.01,142,1124
#Vernon_1H4,5.01,142,1124
#Worcester_1H4,5.01,142,1124
#Douglas_1H4,5.02,104,774
#Hotspur_R2,5.02,104,774
#MESSENGERS.1_1H4,5.02,104,774
#MESSENGERS.2_1H4,5.02,104,774
#SOLDIERS.HOTSPUR_1H4,5.02,104,774
#Vernon_1H4,5.02,104,774
#Worcester_1H4,5.02,104,774
#Blunt_1H4,5.03,65,506
#Douglas_1H4,5.03,65,506
#Falstaff_1H4,5.03,65,506
#HenryV_H5,5.03,65,506
#Hotspur_R2,5.03,65,506
#Bedford_H5,5.04,169,1397
#Douglas_1H4,5.04,169,1397
#Falstaff_1H4,5.04,169,1397
#HenryIV_1H4,5.04,169,1397
#HenryV_H5,5.04,169,1397
#Hotspur_R2,5.04,169,1397
#Westmoreland_1H4,5.04,169,1397
#Bedford_H5,5.05,46,331
#HenryIV_1H4,5.05,46,331
#HenryV_H5,5.05,46,331
#SOLDIERS.HENRY_1H4,5.05,46,331
#Vernon_1H4,5.05,46,331
#Westmoreland_1H4,5.05,46,331
#Worcester_1H4,5.05,46,331
