node1,node2,count
#ATTENDANTS.0.1_Ado,#MUSICIANS_Ado,1
#ATTENDANTS_Ado,#ATTENDANTS.0.1_Ado,1
#ATTENDANTS_Ado,#FriarFrancis_Ado,2
#ATTENDANTS_Ado,#MESSENGERS.DONPEDRO.1_Ado,1
#ATTENDANTS_Ado,#MUSICIANS.1_Ado,1
#ATTENDANTS_Ado,#MUSICIANS_Ado,1
#ATTENDANTS_Ado,#Son_Ado,1
#Antonio_Ado,#Borachio_Ado,1
#Antonio_Ado,#LeonatosBrother_Ado,1
#Antonio_Ado,#Margaret_Ado,1
#Antonio_Ado,#Ursula_Ado,1
#Balthasar_Ado,#Antonio_Ado,1
#Balthasar_Ado,#Beatrice_Ado,3
#Balthasar_Ado,#Benedick_Ado,3
#Balthasar_Ado,#Borachio_Ado,1
#Balthasar_Ado,#Boy_Ado,1
#Balthasar_Ado,#Claudio_Ado,3
#Balthasar_Ado,#DonJohn_Ado,2
#Balthasar_Ado,#DonPedro_Ado,3
#Balthasar_Ado,#Hero_Ado,2
#Balthasar_Ado,#Leonato_Ado,3
#Balthasar_Ado,#LeonatosBrother_Ado,1
#Balthasar_Ado,#MESSENGERS.LEONATO.1_Ado,1
#Balthasar_Ado,#Margaret_Ado,1
#Balthasar_Ado,#Ursula_Ado,1
#Beatrice_Ado,#ATTENDANTS_Ado,2
#Beatrice_Ado,#Antonio_Ado,1
#Beatrice_Ado,#Benedick_Ado,6
#Beatrice_Ado,#Borachio_Ado,1
#Beatrice_Ado,#Boy_Ado,1
#Beatrice_Ado,#Claudio_Ado,5
#Beatrice_Ado,#DonJohn_Ado,3
#Beatrice_Ado,#DonPedro_Ado,5
#Beatrice_Ado,#FriarFrancis_Ado,2
#Beatrice_Ado,#Hero_Ado,6
#Beatrice_Ado,#Leonato_Ado,5
#Beatrice_Ado,#LeonatosBrother_Ado,2
#Beatrice_Ado,#MESSENGERS.DONPEDRO.1_Ado,1
