node1,node2,count
#Antonio_TGV,#Pantino_TGV,2
#Duke_TGV,#OUTLAWS.1_TGV,1
#Duke_TGV,#OUTLAWS.2_TGV,1
#Duke_TGV,#OUTLAWS.3_TGV,1
#Julia_TGV,#Crab_TGV,1
#Julia_TGV,#Duke_TGV,2
#Julia_TGV,#Host_TGV,4
#Julia_TGV,#Lance_TGV,1
#Julia_TGV,#Lucetta_TGV,4
#Julia_TGV,#MUSICIANS_TGV,1
#Julia_TGV,#OUTLAWS.1_TGV,1
#Julia_TGV,#OUTLAWS.2_TGV,1
#Julia_TGV,#OUTLAWS.3_TGV,1
#Julia_TGV,#Sylvia_TGV,4
#Julia_TGV,#Thurio_TGV,5
#Lance_TGV,#Crab_TGV,5
#MUSICIANS_TGV,#Host_TGV,1
#OUTLAWS.1_TGV,#OUTLAWS.2_TGV,4
#OUTLAWS.1_TGV,#OUTLAWS.3_TGV,4
#OUTLAWS.2_TGV,#OUTLAWS.3_TGV,4
#Pantino_TGV,#Crab_TGV,1
#Pantino_TGV,#Lance_TGV,1
#Proteus_TGV,#Antonio_TGV,1
#Proteus_TGV,#Crab_TGV,1
#Proteus_TGV,#Duke_TGV,5
#Proteus_TGV,#Host_TGV,3
#Proteus_TGV,#Julia_TGV,12
#Proteus_TGV,#Lance_TGV,2
#Proteus_TGV,#MUSICIANS_TGV,2
#Proteus_TGV,#OUTLAWS.1_TGV,1
#Proteus_TGV,#OUTLAWS.2_TGV,1
#Proteus_TGV,#OUTLAWS.3_TGV,1
#Proteus_TGV,#Pantino_TGV,3
#Proteus_TGV,#SERVANTS.1_TGV,1
#Proteus_TGV,#Speed_TGV,5
#Proteus_TGV,#Sylvia_TGV,6
#Proteus_TGV,#Thurio_TGV,11
#Proteus_TGV,#Valentine_TGV,8
#Speed_TGV,#Crab_TGV,1
#Speed_TGV,#Duke_TGV,1
#Speed_TGV,#Lance_TGV,2
#Speed_TGV,#OUTLAWS.1_TGV,1
#Speed_TGV,#OUTLAWS.2_TGV,1
#Speed_TGV,#OUTLAWS.3_TGV,1
#Speed_TGV,#SERVANTS.1_TGV,1
#Speed_TGV,#Sylvia_TGV,7
#Speed_TGV,#Thurio_TGV,6
#Sylvia_TGV,#Duke_TGV,2
#Sylvia_TGV,#Eglamour_TGV,2
#Sylvia_TGV,#Host_TGV,1
#Sylvia_TGV,#OUTLAWS.1_TGV,3
#Sylvia_TGV,#OUTLAWS.2_TGV,2
#Sylvia_TGV,#OUTLAWS.3_TGV,2
#Sylvia_TGV,#SERVANTS.1_TGV,1
#Sylvia_TGV,#Thurio_TGV,7
#Thurio_TGV,#Duke_TGV,6
#Thurio_TGV,#Host_TGV,1
#Thurio_TGV,#MUSICIANS_TGV,2
#Thurio_TGV,#OUTLAWS.1_TGV,1
#Thurio_TGV,#OUTLAWS.2_TGV,1
#Thurio_TGV,#OUTLAWS.3_TGV,1
#Thurio_TGV,#SERVANTS.1_TGV,1
#Valentine_TGV,#Duke_TGV,3
#Valentine_TGV,#Julia_TGV,2
#Valentine_TGV,#Lance_TGV,1
#Valentine_TGV,#OUTLAWS.1_TGV,2
#Valentine_TGV,#OUTLAWS.2_TGV,2
#Valentine_TGV,#OUTLAWS.3_TGV,2
#Valentine_TGV,#SERVANTS.1_TGV,1
#Valentine_TGV,#Speed_TGV,11
#Valentine_TGV,#Sylvia_TGV,9
#Valentine_TGV,#Thurio_TGV,7
