act,scene,stagegroup,setting,speaker,onstage,n_tokens,n_lines
1,1,1,1,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,24,3
1,1,1,2,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,4,1
1,1,1,3,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,52,7
1,1,1,4,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,4,1
1,1,1,5,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,44,5
1,1,1,6,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,3,1
1,1,1,7,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,74,9
1,1,1,8,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,4,1
1,1,1,9,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,16,3
1,1,1,10,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,5,1
1,1,1,11,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,219,28
1,1,1,12,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,20,3
1,1,1,13,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,46,6
1,1,1,14,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,5,1
1,1,1,15,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,3,1
1,1,1,16,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,21,3
1,1,1,17,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,17,3
1,1,1,18,#ATTENDANTS.2_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,5,1
1,1,1,19,#ATTENDANTS.1_Cym,#ATTENDANTS.1_Cym #ATTENDANTS.2_Cym,11,2
1,1,2,20,#Queen_Cym,#Imogen_Cym #Posthumus_Cym #Queen_Cym,77,10
1,1,2,21,#Posthumus_Cym,#Imogen_Cym #Posthumus_Cym #Queen_Cym,8,2
1,1,2,22,#Queen_Cym,#Imogen_Cym #Posthumus_Cym #Queen_Cym,27,4
1,1,3,23,#Imogen_Cym,#Imogen_Cym #Posthumus_Cym,68,10
1,1,3,24,#Posthumus_Cym,#Imogen_Cym #Posthumus_Cym,75,10
1,1,4,25,#Queen_Cym,#Imogen_Cym #Posthumus_Cym #Queen_Cym,47,7
1,1,5,26,#Posthumus_Cym,#Imogen_Cym #Posthumus_Cym,22,3
1,1,5,27,#Imogen_Cym,#Imogen_Cym #Posthumus_Cym,40,7
1,1,5,28,#Posthumus_Cym,#Imogen_Cym #Posthumus_Cym,78,11
1,1,5,29,#Imogen_Cym,#Imogen_Cym #Posthumus_Cym,8,2
1,1,6,30,#Posthumus_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym #Posthumus_Cym,3,1
1,1,6,31,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym #Posthumus_Cym,28,4
1,1,6,32,#Posthumus_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym #Posthumus_Cym,15,3
1,1,7,33,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,12,2
1,1,7,34,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,15,3
1,1,7,35,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,25,4
1,1,7,36,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,3,1
1,1,7,37,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,9,1
1,1,7,38,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,10,1
1,1,7,39,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,15,2
1,1,7,40,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,13,2
1,1,7,41,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,8,2
1,1,7,42,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,4,1
1,1,7,43,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,31,5
1,1,7,44,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,4,1
1,1,7,45,#Imogen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,18,3
1,1,7,46,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym,3,1
1,1,8,47,#Cymbeline_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym #Queen_Cym,18,3
1,1,8,48,#Queen_Cym,#ATTENDANTS_Cym #Cymbeline_Cym #Imogen_Cym #Queen_Cym,24,5
