node1,node2,count
#ATTENDANTS.PERICLES_Per,#CITIZENS.TARSUS_Per,1
#ATTENDANTS.PERICLES_Per,#Cerimon_Per,1
#ATTENDANTS.PERICLES_Per,#Cleon_Per,1
#ATTENDANTS.PERICLES_Per,#Dionyza_Per,1
#ATTENDANTS.PERICLES_Per,#GENTLEMEN.TYRE.0.1_Per,1
#ATTENDANTS.PERICLES_Per,#LORDS.MYTILENE.0.1_Per,1
#ATTENDANTS.PERICLES_Per,#Lysimachus_Per,2
#ATTENDANTS.PERICLES_Per,#Marina_Per,2
#ATTENDANTS.PERICLES_Per,#PRIESTESSES_Per,1
#ATTENDANTS.PERICLES_Per,#Thaisa_Per,1
#ATTENDANTS.SIMONIDES_Per,#KNIGHTS.0.1_Per,1
#ATTENDANTS.SIMONIDES_Per,#KNIGHTS_Per,2
#ATTENDANTS.SIMONIDES_Per,#LADIES.PENTAPOLIS_Per,2
#ATTENDANTS.SIMONIDES_Per,#LORDS.PENTAPOLIS.0.1_Per,3
#ATTENDANTS.SIMONIDES_Per,#LORDS.PENTAPOLIS.0.2_Per,2
#ATTENDANTS.SIMONIDES_Per,#LORDS.PENTAPOLIS.0.3_Per,1
#ATTENDANTS.SIMONIDES_Per,#LORDS.PENTAPOLIS_Per,6
#ATTENDANTS.SIMONIDES_Per,#Marshal_Per,2
#ATTENDANTS.SIMONIDES_Per,#Simonides_Per,6
#ATTENDANTS.SIMONIDES_Per,#Thaisa_Per,6
#Antiochus_Per,#Daughter_Per,1
#Antiochus_Per,#FOLLOWERS.ANTIOCHUS_Per,2
#Antiochus_Per,#MESSENGERS.ANTIOCH.1_Per,1
#Antiochus_Per,#Pericles_Per,2
#Antiochus_Per,#Thaliard_Per,3
#Bawd_Per,#Bolt_Per,10
#Bawd_Per,#Pander_Per,8
#Bolt_Per,#Pander_Per,7
#CITIZENS.TARSUS_Per,#Cleon_Per,4
#CITIZENS.TARSUS_Per,#Dionyza_Per,4
#CITIZENS.TARSUS_Per,#LORDS.TARSUS.1_Per,1
#Cerimon_Per,#GENTLEMEN.EPHESUS.1_Per,4
#Cerimon_Per,#GENTLEMEN.EPHESUS.2_Per,4
#Cerimon_Per,#PRIESTESSES_Per,1
#Cerimon_Per,#Philemon_Per,1
#Cerimon_Per,#SERVANTS.CERIMON.0.1_Per,3
#Cerimon_Per,#SERVANTS.CERIMON.0.2_Per,2
#Cerimon_Per,#SERVANTS.CERIMON_Per,3
#Cerimon_Per,#SUPPLIANTS.1_Per,3
#Cerimon_Per,#SUPPLIANTS.2_Per,3
#Cleon_Per,#Dionyza_Per,6
#Cleon_Per,#LORDS.TARSUS.1_Per,1
#Cleon_Per,#Lychorida_Per,1
#Cleon_Per,#Marina.Infant_Per,1
#Companion_Per,#Marina_Per,1
#Dionyza_Per,#LORDS.TARSUS.1_Per,1
#Dionyza_Per,#Leonine_Per,2
#Dionyza_Per,#Lychorida_Per,1
#Dionyza_Per,#Marina.Infant_Per,1
#Dionyza_Per,#Marina_Per,1
#FISHERMEN.1_Per,#FISHERMEN.2_Per,2
#FISHERMEN.1_Per,#FISHERMEN.3_Per,2
#FISHERMEN.2_Per,#FISHERMEN.3_Per,2
#FOLLOWERS.ANTIOCHUS_Per,#Daughter_Per,1
#FOLLOWERS.ANTIOCHUS_Per,#Pericles_Per,2
#GENTLEMEN.EPHESUS.1_Per,#GENTLEMEN.EPHESUS.2_Per,4
#GENTLEMEN.EPHESUS.1_Per,#SERVANTS.CERIMON.0.1_Per,3
#GENTLEMEN.EPHESUS.1_Per,#SERVANTS.CERIMON.0.2_Per,2
#GENTLEMEN.EPHESUS.1_Per,#SERVANTS.CERIMON_Per,3
