node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#ATTENDANTS_R2,#Gaunt_R2,0,1,1,1599,211,1
#ATTENDANTS_R2,#HenryIV_1H4,0,1,1,1599,211,1
#ATTENDANTS_R2,#LORDS_R2,0,1,1,1599,211,1
#ATTENDANTS_R2,#Mowbray_R2,0,1,1,1599,211,1
#ATTENDANTS_R2,#RichardII_R2,0,1,1,1599,211,1
#Gaunt_R2,#HenryIV_1H4,0,1,1,1599,211,1
#Gaunt_R2,#LORDS_R2,0,1,1,1599,211,1
#Gaunt_R2,#Mowbray_R2,0,1,1,1599,211,1
#Gaunt_R2,#RichardII_R2,0,1,1,1599,211,1
#HenryIV_1H4,#LORDS_R2,0,1,1,1599,211,1
#HenryIV_1H4,#Mowbray_R2,0,1,1,1599,211,1
#HenryIV_1H4,#RichardII_R2,0,1,1,1599,211,1
#LORDS_R2,#Mowbray_R2,0,1,1,1599,211,1
#LORDS_R2,#RichardII_R2,0,1,1,1599,211,1
#Mowbray_R2,#RichardII_R2,0,1,1,1599,211,1
#Gaunt_R2,#DuchessOfGloucester_R2,0,1,2,578,76,2
#Aumerle_R2,#HERALDS.1_R2,0,1,3,2400,316,3
#Aumerle_R2,#HERALDS.2_R2,0,1,3,2400,316,3
#Aumerle_R2,#LordMarshal_R2,0,1,3,2400,316,3
#Aumerle_R2,#OFFICERS_R2,0,1,3,2400,316,3
#Gaunt_R2,#Aumerle_R2,0,1,3,2400,316,3
#Gaunt_R2,#HERALDS.1_R2,0,1,3,2400,316,3
#Gaunt_R2,#HERALDS.2_R2,0,1,3,2400,316,3
#Gaunt_R2,#HenryIV_1H4,1,1,3,2400,316,3
#Gaunt_R2,#LORDS_R2,1,1,3,2400,316,3
#Gaunt_R2,#LordMarshal_R2,0,1,3,2400,316,3
#Gaunt_R2,#Mowbray_R2,1,1,3,2400,316,3
#Gaunt_R2,#OFFICERS_R2,0,1,3,2400,316,3
#Gaunt_R2,#RichardII_R2,1,1,3,2400,316,3
#HERALDS.1_R2,#HERALDS.2_R2,0,1,3,2400,316,3
#HERALDS.1_R2,#LordMarshal_R2,0,1,3,2400,316,3
#HERALDS.1_R2,#OFFICERS_R2,0,1,3,2400,316,3
#HERALDS.2_R2,#LordMarshal_R2,0,1,3,2400,316,3
#HERALDS.2_R2,#OFFICERS_R2,0,1,3,2400,316,3
#HenryIV_1H4,#Aumerle_R2,0,1,3,2400,316,3
#HenryIV_1H4,#HERALDS.1_R2,0,1,3,2400,316,3
#HenryIV_1H4,#HERALDS.2_R2,0,1,3,2400,316,3
#HenryIV_1H4,#LORDS_R2,1,1,3,2400,316,3
#HenryIV_1H4,#LordMarshal_R2,0,1,3,2400,316,3
#HenryIV_1H4,#Mowbray_R2,1,1,3,2400,316,3
#HenryIV_1H4,#OFFICERS_R2,0,1,3,2400,316,3
#HenryIV_1H4,#RichardII_R2,1,1,3,2400,316,3
#LORDS_R2,#Aumerle_R2,0,1,3,2400,316,3
#LORDS_R2,#HERALDS.1_R2,0,1,3,2400,316,3
#LORDS_R2,#HERALDS.2_R2,0,1,3,2400,316,3
#LORDS_R2,#LordMarshal_R2,0,1,3,2400,316,3
#LORDS_R2,#Mowbray_R2,1,1,3,2400,316,3
#LORDS_R2,#OFFICERS_R2,0,1,3,2400,316,3
#LORDS_R2,#RichardII_R2,1,1,3,2400,316,3
#LordMarshal_R2,#OFFICERS_R2,0,1,3,2400,316,3
#Mowbray_R2,#Aumerle_R2,0,1,3,2400,316,3
#Mowbray_R2,#HERALDS.1_R2,0,1,3,2400,316,3
#Mowbray_R2,#HERALDS.2_R2,0,1,3,2400,316,3
#Mowbray_R2,#LordMarshal_R2,0,1,3,2400,316,3
#Mowbray_R2,#OFFICERS_R2,0,1,3,2400,316,3
#Mowbray_R2,#RichardII_R2,1,1,3,2400,316,3
#RichardII_R2,#Aumerle_R2,0,1,3,2400,316,3
#RichardII_R2,#HERALDS.1_R2,0,1,3,2400,316,3
#RichardII_R2,#HERALDS.2_R2,0,1,3,2400,316,3
#RichardII_R2,#LordMarshal_R2,0,1,3,2400,316,3
#RichardII_R2,#OFFICERS_R2,0,1,3,2400,316,3
#Aumerle_R2,#Bagot_R2,0,1,4,483,66,4
#Aumerle_R2,#Bushy_R2,0,1,4,483,66,4
#Aumerle_R2,#Green_R2,0,1,4,483,66,4
#Bagot_R2,#Bushy_R2,0,1,4,483,66,4
#Bagot_R2,#Green_R2,0,1,4,483,66,4
#Bushy_R2,#Green_R2,0,1,4,483,66,4
#RichardII_R2,#Aumerle_R2,1,1,4,483,66,4
#RichardII_R2,#Bagot_R2,0,1,4,483,66,4
#RichardII_R2,#Bushy_R2,0,1,4,483,66,4
#RichardII_R2,#Green_R2,0,1,4,483,66,4
#ATTENDANTS.GAUNT_R2,#Northumberland_R2,0,2,1,2370,311,5
#ATTENDANTS.GAUNT_R2,#Queen_R2,0,2,1,2370,311,5
#ATTENDANTS.GAUNT_R2,#Ross_R2,0,2,1,2370,311,5
#ATTENDANTS.GAUNT_R2,#Willoughby_R2,0,2,1,2370,311,5
#ATTENDANTS.GAUNT_R2,#York_R2,0,2,1,2370,311,5
#Aumerle_R2,#ATTENDANTS.GAUNT_R2,0,2,1,2370,311,5
#Aumerle_R2,#Bagot_R2,1,2,1,2370,311,5
#Aumerle_R2,#Bushy_R2,1,2,1,2370,311,5
#Aumerle_R2,#Green_R2,1,2,1,2370,311,5
#Aumerle_R2,#Northumberland_R2,0,2,1,2370,311,5
#Aumerle_R2,#Queen_R2,0,2,1,2370,311,5
#Aumerle_R2,#Ross_R2,0,2,1,2370,311,5
#Aumerle_R2,#Willoughby_R2,0,2,1,2370,311,5
#Aumerle_R2,#York_R2,0,2,1,2370,311,5
#Bagot_R2,#ATTENDANTS.GAUNT_R2,0,2,1,2370,311,5
#Bagot_R2,#Bushy_R2,1,2,1,2370,311,5
#Bagot_R2,#Green_R2,1,2,1,2370,311,5
#Bagot_R2,#Northumberland_R2,0,2,1,2370,311,5
#Bagot_R2,#Queen_R2,0,2,1,2370,311,5
#Bagot_R2,#Ross_R2,0,2,1,2370,311,5
#Bagot_R2,#Willoughby_R2,0,2,1,2370,311,5
#Bagot_R2,#York_R2,0,2,1,2370,311,5
#Bushy_R2,#ATTENDANTS.GAUNT_R2,0,2,1,2370,311,5
#Bushy_R2,#Green_R2,1,2,1,2370,311,5
#Bushy_R2,#Northumberland_R2,0,2,1,2370,311,5
#Bushy_R2,#Queen_R2,0,2,1,2370,311,5
#Bushy_R2,#Ross_R2,0,2,1,2370,311,5
#Bushy_R2,#Willoughby_R2,0,2,1,2370,311,5
#Bushy_R2,#York_R2,0,2,1,2370,311,5
#Gaunt_R2,#ATTENDANTS.GAUNT_R2,0,2,1,2370,311,5
#Gaunt_R2,#Aumerle_R2,1,2,1,2370,311,5
#Gaunt_R2,#Bagot_R2,0,2,1,2370,311,5
#Gaunt_R2,#Bushy_R2,0,2,1,2370,311,5
#Gaunt_R2,#Green_R2,0,2,1,2370,311,5
#Gaunt_R2,#Northumberland_R2,0,2,1,2370,311,5
#Gaunt_R2,#Queen_R2,0,2,1,2370,311,5
#Gaunt_R2,#RichardII_R2,2,2,1,2370,311,5
#Gaunt_R2,#Ross_R2,0,2,1,2370,311,5
#Gaunt_R2,#Willoughby_R2,0,2,1,2370,311,5
#Gaunt_R2,#York_R2,0,2,1,2370,311,5
#Green_R2,#ATTENDANTS.GAUNT_R2,0,2,1,2370,311,5
#Green_R2,#Northumberland_R2,0,2,1,2370,311,5
#Green_R2,#Queen_R2,0,2,1,2370,311,5
#Green_R2,#Ross_R2,0,2,1,2370,311,5
#Green_R2,#Willoughby_R2,0,2,1,2370,311,5
#Green_R2,#York_R2,0,2,1,2370,311,5
#Northumberland_R2,#Queen_R2,0,2,1,2370,311,5
#Northumberland_R2,#Ross_R2,0,2,1,2370,311,5
