act,scene,stagegroup,speaker,onstage,n_tokens,n_lines
1,1,1,#Bassianus_Tit,#Bassianus_Tit #Marcus_Tit #ROMANS_Tit #SENATORS_Tit #Saturninus_Tit #TRIBUNES_Tit,130,19
1,1,1,#Marcus_Tit,#Bassianus_Tit #Marcus_Tit #ROMANS_Tit #SENATORS_Tit #Saturninus_Tit #TRIBUNES_Tit,200,28
1,1,1,#Saturninus_Tit,#Bassianus_Tit #Marcus_Tit #ROMANS_Tit #SENATORS_Tit #Saturninus_Tit #TRIBUNES_Tit,123,16
1,1,2,#Captain_Tit,#Captain_Tit #ROMANS_Tit,41,6
1,1,3,#Lucius_Tit,#Aaron_Tit #Alarbus_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,71,9
1,1,3,#Tamora_Tit,#Aaron_Tit #Alarbus_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,128,17
1,1,3,#Titus_Tit,#Aaron_Tit #Alarbus_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,255,34
1,1,4,#Chiron_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,6,1
1,1,4,#Demetrius_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,70,10
1,1,4,#Tamora_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,4,1
1,1,5,#Lucius_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,44,6
1,1,5,#Titus_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,71,9
1,1,6,#Lavinia_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lavinia_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,62,8
1,1,6,#Titus_Tit,#Aaron_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #Lavinia_Tit #Lucius_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #Tamora_Tit #Titus_Tit,29,4
1,1,7,#Bassianus_Tit,#Aaron_Tit #Bassianus_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #GUARDS_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #SENATORS_Tit #Saturninus_Tit #TRIBUNES_Tit #Tamora_Tit #Titus_Tit,38,5
1,1,7,#Lavinia_Tit,#Aaron_Tit #Bassianus_Tit #Captain_Tit #Chiron_Tit #Demetrius_Tit #GUARDS_Tit #Lavinia_Tit #Lucius_Tit #Marcus_Tit #Martius_Tit #Mutius_Tit #Quintus_Tit #ROMANS.0_Tit #ROMANS_Tit #SENATORS_Tit #Saturninus_Tit #TRIBUNES_Tit #Tamora_Tit #Titus_Tit,13,2
