node1,node2,key,act,scene,stagegroup,n_tokens,n_lines,edge_index
#ATTENDANTS.ENGLISH_1H6,#Bedford_H5,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#CardinalBeaufort_1H6,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#Exeter_H5,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#Gloucester_2H4,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#HERALDS.ENGLISH_1H6,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#Somerset_1H6,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#Warwick_2H4,0,1,1,1,434,57,1
#Bedford_H5,#CardinalBeaufort_1H6,0,1,1,1,434,57,1
#Bedford_H5,#Exeter_H5,0,1,1,1,434,57,1
#Bedford_H5,#Gloucester_2H4,0,1,1,1,434,57,1
#Bedford_H5,#HERALDS.ENGLISH_1H6,0,1,1,1,434,57,1
#Bedford_H5,#Somerset_1H6,0,1,1,1,434,57,1
#Bedford_H5,#Warwick_2H4,0,1,1,1,434,57,1
#CardinalBeaufort_1H6,#Exeter_H5,0,1,1,1,434,57,1
#CardinalBeaufort_1H6,#Gloucester_2H4,0,1,1,1,434,57,1
#CardinalBeaufort_1H6,#HERALDS.ENGLISH_1H6,0,1,1,1,434,57,1
#CardinalBeaufort_1H6,#Somerset_1H6,0,1,1,1,434,57,1
#CardinalBeaufort_1H6,#Warwick_2H4,0,1,1,1,434,57,1
#Exeter_H5,#Gloucester_2H4,0,1,1,1,434,57,1
#Exeter_H5,#HERALDS.ENGLISH_1H6,0,1,1,1,434,57,1
#Exeter_H5,#Somerset_1H6,0,1,1,1,434,57,1
#Exeter_H5,#Warwick_2H4,0,1,1,1,434,57,1
#Gloucester_2H4,#HERALDS.ENGLISH_1H6,0,1,1,1,434,57,1
#Gloucester_2H4,#Somerset_1H6,0,1,1,1,434,57,1
#Gloucester_2H4,#Warwick_2H4,0,1,1,1,434,57,1
#HERALDS.ENGLISH_1H6,#Somerset_1H6,0,1,1,1,434,57,1
#HERALDS.ENGLISH_1H6,#Warwick_2H4,0,1,1,1,434,57,1
#Somerset_1H6,#Warwick_2H4,0,1,1,1,434,57,1
#ATTENDANTS.ENGLISH_1H6,#Bedford_H5,1,1,1,2,185,26,2
#ATTENDANTS.ENGLISH_1H6,#CardinalBeaufort_1H6,1,1,1,2,185,26,2
#ATTENDANTS.ENGLISH_1H6,#Exeter_H5,1,1,1,2,185,26,2
#ATTENDANTS.ENGLISH_1H6,#Gloucester_2H4,1,1,1,2,185,26,2
#ATTENDANTS.ENGLISH_1H6,#HERALDS.ENGLISH_1H6,1,1,1,2,185,26,2
#ATTENDANTS.ENGLISH_1H6,#MESSENGERS.ENGLISH.1_1H6,0,1,1,2,185,26,2
