node,node_type
#ATTENDANTS.YORK_2H6,character
#ATTENDANTS_2H6,character
#Beadle_2H6,character
#Bevis_2H6,character
#Bolingbroke_2H6,character
#Buckingham_2H6,character
#CITIZENS.LONDON.0.1_2H6,character
#CITIZENS.LONDON_2H6,character
#CITIZENS.STALBANS.0.1_2H6,character
#CITIZENS.STALBANS_2H6,character
#CITIZENS_2H6,character
#Cade_2H6,character
#CardinalBeaufort_1H6,character
#Clerk_2H6,character
#Clifford_2H6,character
#Clifford_3H6,character
#Dick_2H6,character
#DuchessOfGloucester_2H6,character
#EdwardIV_3H6,character
#FALCONERS_2H6,character
#FOLLOWERS.CADE.0.1_2H6,character
#FOLLOWERS.CADE.0_2H6,character
#FOLLOWERS.CADE_2H6,character
#GENTLEMEN.1_2H6,character
#GENTLEMEN.2_2H6,character
#George_2H6,character
#Gloucester_2H4,character
#HERALDS.X.1_2H6,character
#HERALDS.X.2_2H6,character
#HenryVI_1H6,character
#Holland_2H6,character
#Horner_2H6,character
#Hume_2H6,character
#Iden_2H6,character
#Jourdain_2H6,character
#Lieutenant_2H6,character
#MESSENGERS.1_2H6,character
#MESSENGERS.2_2H6,character
#MESSENGERS.Post_2H6,character
#MESSENGERS.X.1_2H6,character
#MESSENGERS.X.2_2H6,character
#MESSENGERS.X.3_2H6,character
#MURDERERS.0.1_2H6,character
#MURDERERS.0.2_2H6,character
#MURDERERS_2H6,character
#Master_2H6,character
#Mate_2H6,character
#MayorOfStAlbans_2H6,character
#Michael_2H6,character
#NEIGHBORS.1_2H6,character
#NEIGHBORS.2_2H6,character
#NEIGHBORS.3_2H6,character
#OFFICERS_2H6,character
#PETITIONERS.0.1_2H6,character
#PETITIONERS.0.2_2H6,character
#PETITIONERS_2H6,character
#PRENTICES.1_2H6,character
#PRENTICES.2_2H6,character
#PRENTICES.3_2H6,character
#QueenMargaret_1H6,character
#RichardIII_R3,character
#SERVANTS.GLOUCESTER.0.1_2H6,character
#SERVANTS.GLOUCESTER_2H6,character
#SERVANTS.IDEN_2H6,character
#SERVANTS.SUFFOLK_2H6,character
#SERVANTS.YORK.1_2H6,character
#SOLDIERS.1_2H6,character
#SOLDIERS.YORK_2H6,character
#SOLDIERS_2H6,character
#Salisbury_2H6,character
#Sawyer_2H6,character
#Saye_2H6,character
#Scales_2H6,character
#Sheriff_2H6,character
#SimpcoxWife_2H6,character
#Simpcox_2H6,character
#Smith_2H6,character
#Somerset_1H6,character
#Southwell_2H6,character
#Spirit_2H6,character
#Stafford_2H6,character
#Stanley_2H6,character
#Suffolk_1H6,character
#Thump_2H6,character
#Vaux_2H6,character
#Warwick_2H6,character
#Whitmore_2H6,character
#WilliamStafford_2H6,character
#York_1H6,character
1.01,text_unit
1.02,text_unit
1.03,text_unit
1.04,text_unit
2.01,text_unit
2.02,text_unit
2.03,text_unit
2.04,text_unit
3.01,text_unit
3.02,text_unit
3.03,text_unit
4.01,text_unit
4.02,text_unit
4.03,text_unit
4.04,text_unit
4.05,text_unit
4.06,text_unit
4.07,text_unit
4.08,text_unit
4.09,text_unit
4.10,text_unit
5.01,text_unit
5.02,text_unit
5.03,text_unit
