node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#ATTENDANTS_MM,#Angelo_MM,0,1,1,645,90,1
#ATTENDANTS_MM,#Duke_MM,0,1,1,645,90,1
#ATTENDANTS_MM,#Escalus_MM,0,1,1,645,90,1
#Angelo_MM,#Duke_MM,0,1,1,645,90,1
#Angelo_MM,#Escalus_MM,0,1,1,645,90,1
#Duke_MM,#Escalus_MM,0,1,1,645,90,1
#Bawd_MM,#Claudio_MM,0,1,2,1350,192,2
#Bawd_MM,#GENTLEMEN.1_MM,0,1,2,1350,192,2
#Bawd_MM,#GENTLEMEN.2_MM,0,1,2,1350,192,2
#Bawd_MM,#Juliet_MM,0,1,2,1350,192,2
#Bawd_MM,#Lucio_MM,0,1,2,1350,192,2
#Bawd_MM,#OFFICERS_MM,0,1,2,1350,192,2
#Bawd_MM,#Pompey_MM,0,1,2,1350,192,2
#Bawd_MM,#Provost_MM,0,1,2,1350,192,2
#Claudio_MM,#GENTLEMEN.1_MM,0,1,2,1350,192,2
#Claudio_MM,#GENTLEMEN.2_MM,0,1,2,1350,192,2
#Claudio_MM,#Juliet_MM,0,1,2,1350,192,2
#Claudio_MM,#Lucio_MM,0,1,2,1350,192,2
#Claudio_MM,#OFFICERS_MM,0,1,2,1350,192,2
#Claudio_MM,#Pompey_MM,0,1,2,1350,192,2
#Claudio_MM,#Provost_MM,0,1,2,1350,192,2
#GENTLEMEN.1_MM,#GENTLEMEN.2_MM,0,1,2,1350,192,2
#GENTLEMEN.1_MM,#Juliet_MM,0,1,2,1350,192,2
#GENTLEMEN.1_MM,#Lucio_MM,0,1,2,1350,192,2
#GENTLEMEN.1_MM,#OFFICERS_MM,0,1,2,1350,192,2
#GENTLEMEN.1_MM,#Pompey_MM,0,1,2,1350,192,2
#GENTLEMEN.1_MM,#Provost_MM,0,1,2,1350,192,2
#GENTLEMEN.2_MM,#Juliet_MM,0,1,2,1350,192,2
#GENTLEMEN.2_MM,#Lucio_MM,0,1,2,1350,192,2
#GENTLEMEN.2_MM,#OFFICERS_MM,0,1,2,1350,192,2
#GENTLEMEN.2_MM,#Pompey_MM,0,1,2,1350,192,2
#GENTLEMEN.2_MM,#Provost_MM,0,1,2,1350,192,2
#Juliet_MM,#Lucio_MM,0,1,2,1350,192,2
#Juliet_MM,#OFFICERS_MM,0,1,2,1350,192,2
#Juliet_MM,#Pompey_MM,0,1,2,1350,192,2
#Juliet_MM,#Provost_MM,0,1,2,1350,192,2
#Lucio_MM,#OFFICERS_MM,0,1,2,1350,192,2
#Lucio_MM,#Pompey_MM,0,1,2,1350,192,2
#Lucio_MM,#Provost_MM,0,1,2,1350,192,2
#OFFICERS_MM,#Pompey_MM,0,1,2,1350,192,2
#OFFICERS_MM,#Provost_MM,0,1,2,1350,192,2
#Pompey_MM,#Provost_MM,0,1,2,1350,192,2
#Duke_MM,#FriarThomas_MM,0,1,3,439,58,3
#Isabella_MM,#Nun_MM,0,1,4,705,100,4
#Lucio_MM,#Isabella_MM,0,1,4,705,100,4
#Lucio_MM,#Nun_MM,0,1,4,705,100,4
#Angelo_MM,#Elbow_MM,0,2,1,2153,295,5
#Angelo_MM,#Escalus_MM,1,2,1,2153,295,5
#Angelo_MM,#Froth_MM,0,2,1,2153,295,5
#Angelo_MM,#Justice_MM,0,2,1,2153,295,5
#Angelo_MM,#OFFICERS_MM,0,2,1,2153,295,5
#Angelo_MM,#Pompey_MM,0,2,1,2153,295,5
#Angelo_MM,#Provost_MM,0,2,1,2153,295,5
#Angelo_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Elbow_MM,#Froth_MM,0,2,1,2153,295,5
#Elbow_MM,#Justice_MM,0,2,1,2153,295,5
#Elbow_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Escalus_MM,#Elbow_MM,0,2,1,2153,295,5
#Escalus_MM,#Froth_MM,0,2,1,2153,295,5
#Escalus_MM,#Justice_MM,0,2,1,2153,295,5
#Escalus_MM,#OFFICERS_MM,0,2,1,2153,295,5
#Escalus_MM,#Pompey_MM,0,2,1,2153,295,5
#Escalus_MM,#Provost_MM,0,2,1,2153,295,5
#Escalus_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Froth_MM,#Justice_MM,0,2,1,2153,295,5
#Froth_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Justice_MM,#SERVANTS_MM,0,2,1,2153,295,5
#OFFICERS_MM,#Elbow_MM,0,2,1,2153,295,5
#OFFICERS_MM,#Froth_MM,0,2,1,2153,295,5
#OFFICERS_MM,#Justice_MM,0,2,1,2153,295,5
#OFFICERS_MM,#Pompey_MM,1,2,1,2153,295,5
#OFFICERS_MM,#Provost_MM,1,2,1,2153,295,5
#OFFICERS_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Pompey_MM,#Elbow_MM,0,2,1,2153,295,5
#Pompey_MM,#Froth_MM,0,2,1,2153,295,5
#Pompey_MM,#Justice_MM,0,2,1,2153,295,5
#Pompey_MM,#Provost_MM,1,2,1,2153,295,5
#Pompey_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Provost_MM,#Elbow_MM,0,2,1,2153,295,5
#Provost_MM,#Froth_MM,0,2,1,2153,295,5
#Provost_MM,#Justice_MM,0,2,1,2153,295,5
#Provost_MM,#SERVANTS_MM,0,2,1,2153,295,5
#Angelo_MM,#Isabella_MM,0,2,2,1539,224,6
#Angelo_MM,#Lucio_MM,0,2,2,1539,224,6
#Angelo_MM,#Provost_MM,1,2,2,1539,224,6
#Angelo_MM,#SERVANTS.1_MM,0,2,2,1539,224,6
#Isabella_MM,#SERVANTS.1_MM,0,2,2,1539,224,6
#Lucio_MM,#Isabella_MM,1,2,2,1539,224,6
#Lucio_MM,#Provost_MM,1,2,2,1539,224,6
#Lucio_MM,#SERVANTS.1_MM,0,2,2,1539,224,6
#Provost_MM,#Isabella_MM,0,2,2,1539,224,6
#Provost_MM,#SERVANTS.1_MM,0,2,2,1539,224,6
#Duke_MM,#Juliet_MM,0,2,3,330,48,7
#Duke_MM,#Provost_MM,0,2,3,330,48,7
#Juliet_MM,#Provost_MM,1,2,3,330,48,7
#Angelo_MM,#Isabella_MM,1,2,4,1472,202,8
#Angelo_MM,#SERVANTS.1_MM,1,2,4,1472,202,8
#Isabella_MM,#SERVANTS.1_MM,1,2,4,1472,202,8
#Claudio_MM,#Isabella_MM,0,3,1,2180,296,9
#Claudio_MM,#Provost_MM,1,3,1,2180,296,9
#Duke_MM,#Claudio_MM,0,3,1,2180,296,9
#Duke_MM,#Isabella_MM,0,3,1,2180,296,9
#Duke_MM,#Provost_MM,1,3,1,2180,296,9
#Provost_MM,#Isabella_MM,1,3,1,2180,296,9
#Bawd_MM,#Elbow_MM,0,3,2,2154,282,10
#Bawd_MM,#Lucio_MM,1,3,2,2154,282,10
#Bawd_MM,#OFFICERS_MM,1,3,2,2154,282,10
#Bawd_MM,#Pompey_MM,1,3,2,2154,282,10
#Bawd_MM,#Provost_MM,1,3,2,2154,282,10
#Duke_MM,#Bawd_MM,0,3,2,2154,282,10
#Duke_MM,#Elbow_MM,0,3,2,2154,282,10
#Duke_MM,#Escalus_MM,1,3,2,2154,282,10
#Duke_MM,#Lucio_MM,0,3,2,2154,282,10
#Duke_MM,#OFFICERS_MM,0,3,2,2154,282,10
#Duke_MM,#Pompey_MM,0,3,2,2154,282,10
#Duke_MM,#Provost_MM,2,3,2,2154,282,10
#Escalus_MM,#Bawd_MM,0,3,2,2154,282,10
#Escalus_MM,#Elbow_MM,1,3,2,2154,282,10
#Escalus_MM,#Lucio_MM,0,3,2,2154,282,10
#Escalus_MM,#OFFICERS_MM,1,3,2,2154,282,10
#Escalus_MM,#Pompey_MM,1,3,2,2154,282,10
#Escalus_MM,#Provost_MM,1,3,2,2154,282,10
#Lucio_MM,#Elbow_MM,0,3,2,2154,282,10
#Lucio_MM,#OFFICERS_MM,1,3,2,2154,282,10
#Lucio_MM,#Pompey_MM,1,3,2,2154,282,10
#Lucio_MM,#Provost_MM,2,3,2,2154,282,10
#OFFICERS_MM,#Elbow_MM,1,3,2,2154,282,10
#OFFICERS_MM,#Pompey_MM,2,3,2,2154,282,10
#OFFICERS_MM,#Provost_MM,2,3,2,2154,282,10
#Pompey_MM,#Elbow_MM,1,3,2,2154,282,10
