node1,node2,key,act,scene,n_tokens,n_lines,edge_index
#ATTENDANTS_MND,#Demetrius_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Egeus_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Helena_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Hermia_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Hippolyta_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Lysander_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Philostrate_MND,0,1,1,1920,257,1
#ATTENDANTS_MND,#Theseus_MND,0,1,1,1920,257,1
#Demetrius_MND,#Egeus_MND,0,1,1,1920,257,1
#Demetrius_MND,#Helena_MND,0,1,1,1920,257,1
#Demetrius_MND,#Hermia_MND,0,1,1,1920,257,1
#Demetrius_MND,#Hippolyta_MND,0,1,1,1920,257,1
#Demetrius_MND,#Lysander_MND,0,1,1,1920,257,1
#Demetrius_MND,#Philostrate_MND,0,1,1,1920,257,1
#Demetrius_MND,#Theseus_MND,0,1,1,1920,257,1
#Egeus_MND,#Helena_MND,0,1,1,1920,257,1
#Egeus_MND,#Hermia_MND,0,1,1,1920,257,1
#Egeus_MND,#Hippolyta_MND,0,1,1,1920,257,1
#Egeus_MND,#Lysander_MND,0,1,1,1920,257,1
#Egeus_MND,#Philostrate_MND,0,1,1,1920,257,1
#Egeus_MND,#Theseus_MND,0,1,1,1920,257,1
#Helena_MND,#Hermia_MND,0,1,1,1920,257,1
#Helena_MND,#Hippolyta_MND,0,1,1,1920,257,1
#Helena_MND,#Lysander_MND,0,1,1,1920,257,1
#Helena_MND,#Philostrate_MND,0,1,1,1920,257,1
#Helena_MND,#Theseus_MND,0,1,1,1920,257,1
#Hermia_MND,#Hippolyta_MND,0,1,1,1920,257,1
#Hermia_MND,#Lysander_MND,0,1,1,1920,257,1
#Hermia_MND,#Philostrate_MND,0,1,1,1920,257,1
#Hermia_MND,#Theseus_MND,0,1,1,1920,257,1
#Hippolyta_MND,#Lysander_MND,0,1,1,1920,257,1
#Hippolyta_MND,#Philostrate_MND,0,1,1,1920,257,1
#Hippolyta_MND,#Theseus_MND,0,1,1,1920,257,1
#Lysander_MND,#Philostrate_MND,0,1,1,1920,257,1
#Lysander_MND,#Theseus_MND,0,1,1,1920,257,1
#Philostrate_MND,#Theseus_MND,0,1,1,1920,257,1
#Bottom_MND,#Flute_MND,0,1,2,764,107,2
#Bottom_MND,#Quince_MND,0,1,2,764,107,2
#Bottom_MND,#Snout_MND,0,1,2,764,107,2
#Bottom_MND,#Snug_MND,0,1,2,764,107,2
#Bottom_MND,#Starveling_MND,0,1,2,764,107,2
#Flute_MND,#Quince_MND,0,1,2,764,107,2
#Flute_MND,#Snout_MND,0,1,2,764,107,2
#Flute_MND,#Snug_MND,0,1,2,764,107,2
#Flute_MND,#Starveling_MND,0,1,2,764,107,2
#Quince_MND,#Snout_MND,0,1,2,764,107,2
#Quince_MND,#Snug_MND,0,1,2,764,107,2
#Quince_MND,#Starveling_MND,0,1,2,764,107,2
#Snout_MND,#Snug_MND,0,1,2,764,107,2
#Snout_MND,#Starveling_MND,0,1,2,764,107,2
#Snug_MND,#Starveling_MND,0,1,2,764,107,2
#Demetrius_MND,#FAIRIES.OBERON_MND,0,2,1,2092,276,3
#Demetrius_MND,#FAIRIES.TITANIA.1_MND,0,2,1,2092,276,3
#Demetrius_MND,#FAIRIES.TITANIA_MND,0,2,1,2092,276,3
#Demetrius_MND,#Helena_MND,1,2,1,2092,276,3
#Demetrius_MND,#Oberon_MND,0,2,1,2092,276,3
#Demetrius_MND,#RobinGoodfellow_MND,0,2,1,2092,276,3
#Demetrius_MND,#Titania_MND,0,2,1,2092,276,3
#FAIRIES.OBERON_MND,#FAIRIES.TITANIA.1_MND,0,2,1,2092,276,3
#FAIRIES.OBERON_MND,#FAIRIES.TITANIA_MND,0,2,1,2092,276,3
#FAIRIES.OBERON_MND,#Oberon_MND,0,2,1,2092,276,3
#FAIRIES.OBERON_MND,#RobinGoodfellow_MND,0,2,1,2092,276,3
#FAIRIES.OBERON_MND,#Titania_MND,0,2,1,2092,276,3
#FAIRIES.TITANIA.1_MND,#FAIRIES.TITANIA_MND,0,2,1,2092,276,3
#FAIRIES.TITANIA.1_MND,#Oberon_MND,0,2,1,2092,276,3
#FAIRIES.TITANIA.1_MND,#RobinGoodfellow_MND,0,2,1,2092,276,3
