node1,node2,n_lines,n_tokens
#Barnardo_Ham,1.01,190,1325
#Francisco_Ham,1.01,190,1325
#Ghost_Ham,1.01,190,1325
#Horatio_Ham,1.01,190,1325
#Marcellus_Ham,1.01,190,1325
#Barnardo_Ham,1.02,281,2030
#Claudius_Ham,1.02,281,2030
#Cornelius_Ham,1.02,281,2030
#Gertrude_Ham,1.02,281,2030
#Hamlet_Ham,1.02,281,2030
#Horatio_Ham,1.02,281,2030
#Laertes_Ham,1.02,281,2030
#Marcellus_Ham,1.02,281,2030
#Polonius_Ham,1.02,281,2030
#Voltemand_Ham,1.02,281,2030
#Laertes_Ham,1.03,145,1081
#Ophelia_Ham,1.03,145,1081
#Polonius_Ham,1.03,145,1081
#Ghost_Ham,1.04,102,713
#Hamlet_Ham,1.04,102,713
#Horatio_Ham,1.04,102,713
#Marcellus_Ham,1.04,102,713
#Ghost_Ham,1.05,212,1449
#Hamlet_Ham,1.05,212,1449
#Horatio_Ham,1.05,212,1449
#Marcellus_Ham,1.05,212,1449
#Ophelia_Ham,2.01,134,950
#Polonius_Ham,2.01,134,950
#Reynaldo_Ham,2.01,134,950
#ATTENDANTS_Ham,2.02,636,4657
#Claudius_Ham,2.02,636,4657
#Cornelius_Ham,2.02,636,4657
#Gertrude_Ham,2.02,636,4657
#Guildenstern_Ham,2.02,636,4657
#Hamlet_Ham,2.02,636,4657
#PLAYERS.1_Ham,2.02,636,4657
#PLAYERS_Ham,2.02,636,4657
#Polonius_Ham,2.02,636,4657
#Rosencrantz_Ham,2.02,636,4657
#Voltemand_Ham,2.02,636,4657
#ATTENDANTS_Ham,3.01,203,1507
#Claudius_Ham,3.01,203,1507
#Gertrude_Ham,3.01,203,1507
#Guildenstern_Ham,3.01,203,1507
#Hamlet_Ham,3.01,203,1507
#Ophelia_Ham,3.01,203,1507
#Polonius_Ham,3.01,203,1507
#Rosencrantz_Ham,3.01,203,1507
#ATTENDANTS_Ham,3.02,420,2948
#Claudius_Ham,3.02,420,2948
#Gertrude_Ham,3.02,420,2948
#Guildenstern_Ham,3.02,420,2948
#Hamlet_Ham,3.02,420,2948
#Horatio_Ham,3.02,420,2948
#Ophelia_Ham,3.02,420,2948
#PLAYERS.0.1_Ham,3.02,420,2948
#PLAYERS.King_Ham,3.02,420,2948
#PLAYERS.Lucianus_Ham,3.02,420,2948
#PLAYERS.Prologue_Ham,3.02,420,2948
#PLAYERS.Queen_Ham,3.02,420,2948
#PLAYERS_Ham,3.02,420,2948
#Polonius_Ham,3.02,420,2948
#Rosencrantz_Ham,3.02,420,2948
#Claudius_Ham,3.03,103,790
#Guildenstern_Ham,3.03,103,790
#Hamlet_Ham,3.03,103,790
#Polonius_Ham,3.03,103,790
#Rosencrantz_Ham,3.03,103,790
#Gertrude_Ham,3.04,240,1741
#Ghost_Ham,3.04,240,1741
#Hamlet_Ham,3.04,240,1741
#Polonius_Ham,3.04,240,1741
#Claudius_Ham,4.01,46,352
#Gertrude_Ham,4.01,46,352
#Guildenstern_Ham,4.01,46,352
#Rosencrantz_Ham,4.01,46,352
#ATTENDANTS.GUARDS_Ham,4.02,31,224
#Guildenstern_Ham,4.02,31,224
#Hamlet_Ham,4.02,31,224
#Rosencrantz_Ham,4.02,31,224
#ATTENDANTS.GUARDS_Ham,4.03,77,527
#ATTENDANTS_Ham,4.03,77,527
#Claudius_Ham,4.03,77,527
#Guildenstern_Ham,4.03,77,527
#Hamlet_Ham,4.03,77,527
#Rosencrantz_Ham,4.03,77,527
#ATTENDANTS.GUARDS_Ham,4.04,69,510
#Fortinbras_Ham,4.04,69,510
#Guildenstern_Ham,4.04,69,510
#Hamlet_Ham,4.04,69,510
#Rosencrantz_Ham,4.04,69,510
#SOLDIERS.FORTINBRAS.Captain_Ham,4.04,69,510
#SOLDIERS.FORTINBRAS_Ham,4.04,69,510
#ATTENDANTS.1_Ham,4.05,245,1585
#Claudius_Ham,4.05,245,1585
#FOLLOWERS.LAERTES_Ham,4.05,245,1585
#Gertrude_Ham,4.05,245,1585
#Horatio_Ham,4.05,245,1585
#Laertes_Ham,4.05,245,1585
#MESSENGERS.1_Ham,4.05,245,1585
#Ophelia_Ham,4.05,245,1585
#ATTENDANTS.0.1_Ham,4.06,35,287
#ATTENDANTS_Ham,4.06,35,287
#Horatio_Ham,4.06,35,287
#SAILORS.0.1_Ham,4.06,35,287
#SAILORS_Ham,4.06,35,287
#Claudius_Ham,4.07,221,1582
#Gertrude_Ham,4.07,221,1582
#Laertes_Ham,4.07,221,1582
#MESSENGERS.2_Ham,4.07,221,1582
#ATTENDANTS_Ham,5.01,319,2264
#Claudius_Ham,5.01,319,2264
#Doctor_Ham,5.01,319,2264
#Gertrude_Ham,5.01,319,2264
#Gravedigger_Ham,5.01,319,2264
#GravediggersCompanion_Ham,5.01,319,2264
#Hamlet_Ham,5.01,319,2264
#Horatio_Ham,5.01,319,2264
#Laertes_Ham,5.01,319,2264
#Ophelia_Ham,5.01,319,2264
#AMBASSADORS_Ham,5.02,450,3148
#ATTENDANTS.2_Ham,5.02,450,3148
#ATTENDANTS_Ham,5.02,450,3148
#Claudius_Ham,5.02,450,3148
#Fortinbras_Ham,5.02,450,3148
#Gertrude_Ham,5.02,450,3148
#Hamlet_Ham,5.02,450,3148
#Horatio_Ham,5.02,450,3148
#Laertes_Ham,5.02,450,3148
#Osric_Ham,5.02,450,3148
#SOLDIERS.FORTINBRAS_Ham,5.02,450,3148
