node,node_type
#ATTENDANTS.PERICLES.1_Per,character
#ATTENDANTS.PERICLES_Per,character
#ATTENDANTS.SIMONIDES_Per,character
#Antiochus_Per,character
#Bawd_Per,character
#Bolt_Per,character
#CITIZENS.TARSUS_Per,character
#Cerimon_Per,character
#Cleon_Per,character
#Companion_Per,character
#Daughter_Per,character
#Diana_Per,character
#Dionyza_Per,character
#FISHERMEN.1_Per,character
#FISHERMEN.2_Per,character
#FISHERMEN.3_Per,character
#FOLLOWERS.ANTIOCHUS_Per,character
#GENTLEMEN.EPHESUS.1_Per,character
#GENTLEMEN.EPHESUS.2_Per,character
#GENTLEMEN.MYTILENE.1_Per,character
#GENTLEMEN.MYTILENE.2_Per,character
#GENTLEMEN.TYRE.0.1_Per,character
#GENTLEMEN.TYRE_Per,character
#Gower_Per,character
#Helicanus_Per,character
#KNIGHTS.0.1_Per,character
#KNIGHTS.0.2_Per,character
#KNIGHTS.0.3_Per,character
#KNIGHTS_Per,character
#LADIES.PENTAPOLIS_Per,character
#LORDS.MYTILENE.0.1_Per,character
#LORDS.MYTILENE_Per,character
#LORDS.PENTAPOLIS.0.1_Per,character
#LORDS.PENTAPOLIS.0.2_Per,character
#LORDS.PENTAPOLIS.0.3_Per,character
#LORDS.PENTAPOLIS_Per,character
#LORDS.TARSUS.1_Per,character
#LORDS.TYRE.0.1_Per,character
#LORDS.TYRE.0.2_Per,character
#LORDS.TYRE.0.3_Per,character
#LORDS.TYRE.Escanes_Per,character
#LORDS.TYRE_Per,character
#Leonine_Per,character
#Lychorida_Per,character
#Lysimachus_Per,character
#MESSENGERS.ANTIOCH.1_Per,character
#Marina.Infant_Per,character
#Marina_Per,character
#Marshal_Per,character
#PIRATES.0.1_Per,character
#PIRATES.0.2_Per,character
#PIRATES.0.3_Per,character
#PIRATES_Per,character
#PRIESTESSES_Per,character
#Pander_Per,character
#Pericles_Per,character
#Philemon_Per,character
#SAILORS.1_Per,character
#SAILORS.2_Per,character
#SAILORS.MYTILENE.1_Per,character
#SAILORS.TYRE.1_Per,character
#SERVANTS.CERIMON.0.1_Per,character
#SERVANTS.CERIMON.0.2_Per,character
#SERVANTS.CERIMON_Per,character
#SUPPLIANTS.1_Per,character
#SUPPLIANTS.2_Per,character
#Simonides_Per,character
#Thaisa_Per,character
#Thaliard_Per,character
1.00.0001,text_unit
1.01.0002,text_unit
1.01.0003,text_unit
1.01.0004,text_unit
1.01.0005,text_unit
1.01.0006,text_unit
1.01.0007,text_unit
1.01.0008,text_unit
1.02.0009,text_unit
1.02.0010,text_unit
1.02.0011,text_unit
1.02.0012,text_unit
1.02.0013,text_unit
1.03.0014,text_unit
1.03.0015,text_unit
1.04.0016,text_unit
1.04.0017,text_unit
1.04.0018,text_unit
1.04.0019,text_unit
2.00.0020,text_unit
2.01.0021,text_unit
2.01.0022,text_unit
2.01.0023,text_unit
2.01.0024,text_unit
2.02.0025,text_unit
2.02.0026,text_unit
2.02.0027,text_unit
2.02.0028,text_unit
2.03.0029,text_unit
2.03.0030,text_unit
2.04.0031,text_unit
2.04.0032,text_unit
2.04.0033,text_unit
2.04.0034,text_unit
2.05.0035,text_unit
2.05.0036,text_unit
2.05.0037,text_unit
2.05.0038,text_unit
2.05.0039,text_unit
2.05.0040,text_unit
3.00.0041,text_unit
3.01.0042,text_unit
3.01.0043,text_unit
3.01.0044,text_unit
3.01.0045,text_unit
3.02.0046,text_unit
3.02.0047,text_unit
3.02.0048,text_unit
3.02.0049,text_unit
3.02.0050,text_unit
3.02.0051,text_unit
3.02.0052,text_unit
3.03.0053,text_unit
3.04.0054,text_unit
4.00.0055,text_unit
4.01.0056,text_unit
4.01.0057,text_unit
4.01.0058,text_unit
4.01.0059,text_unit
4.01.0060,text_unit
4.01.0061,text_unit
4.01.0062,text_unit
4.02.0063,text_unit
4.02.0064,text_unit
4.02.0065,text_unit
4.02.0066,text_unit
4.02.0067,text_unit
4.02.0068,text_unit
4.02.0069,text_unit
4.03.0070,text_unit
4.04.0071,text_unit
4.05.0072,text_unit
4.06.0073,text_unit
4.06.0074,text_unit
4.06.0075,text_unit
4.06.0076,text_unit
4.06.0077,text_unit
4.06.0078,text_unit
4.06.0079,text_unit
4.06.0080,text_unit
4.06.0081,text_unit
5.00.0082,text_unit
5.01.0083,text_unit
5.01.0084,text_unit
5.01.0085,text_unit
5.01.0086,text_unit
5.01.0087,text_unit
5.01.0088,text_unit
5.01.0089,text_unit
5.01.0090,text_unit
5.01.0091,text_unit
5.01.0092,text_unit
5.01.0093,text_unit
5.02.0094,text_unit
5.03.0095,text_unit
6.00.0096,text_unit
