act,scene,stagegroup,node,n_tokens_speaker,n_lines_speaker,n_tokens_onstage,n_lines_onstage
1,1,1,#WITCHES.1_Mac,32,6,61,13
1,1,1,#WITCHES.2_Mac,29,6,61,13
1,1,1,#WITCHES.3_Mac,28,5,61,13
1,2,2,#Duncan_Mac,50,8,318,48
1,2,2,#Malcolm_Mac,32,5,318,48
1,2,2,#SOLDIERS.Captain_Mac,236,35,318,48
1,2,3,#Duncan_Mac,41,8,167,30
1,2,3,#Lennox_Mac,17,3,167,30
1,2,3,#Malcolm_Mac,5,1,167,30
1,2,3,#Ross_Mac,104,18,167,30
1,3,4,#WITCHES.1_Mac,182,31,206,38
1,3,4,#WITCHES.2_Mac,47,9,206,38
1,3,4,#WITCHES.3_Mac,49,10,206,38
1,3,5,#Banquo_Mac,167,21,315,43
1,3,5,#Macbeth_Mac,89,11,315,43
1,3,5,#WITCHES.1_Mac,20,4,315,43
1,3,5,#WITCHES.2_Mac,16,3,315,43
1,3,5,#WITCHES.3_Mac,23,4,315,43
1,3,6,#Banquo_Mac,51,7,82,11
1,3,6,#Macbeth_Mac,31,4,82,11
1,3,7,#Angus_Mac,79,13,540,83
1,3,7,#Banquo_Mac,90,15,540,83
1,3,7,#Macbeth_Mac,250,39,540,83
1,3,7,#Ross_Mac,121,16,540,83
1,4,8,#Duncan_Mac,34,6,106,16
1,4,8,#Malcolm_Mac,72,10,106,16
1,4,9,#Banquo_Mac,9,2,323,44
1,4,9,#Duncan_Mac,180,26,323,44
1,4,9,#Macbeth_Mac,134,16,323,44
1,4,10,#Duncan_Mac,38,5,38,5
1,5,11,#LadyMacbeth_Mac,258,33,258,33
1,5,12,#LadyMacbeth_Mac,32,6,70,11
1,5,12,#MESSENGERS.1_Mac,38,5,70,11
1,5,13,#LadyMacbeth_Mac,128,17,128,17
1,5,14,#LadyMacbeth_Mac,135,22,150,26
1,5,14,#Macbeth_Mac,15,4,150,26
1,6,15,#Banquo_Mac,52,9,69,12
