node1,node2,n_lines,n_tokens
#ATTENDANTS.ENGLISH_1H6,1.01.0001,57,434
#Bedford_H5,1.01.0001,57,434
#CardinalBeaufort_1H6,1.01.0001,57,434
#Exeter_H5,1.01.0001,57,434
#Gloucester_2H4,1.01.0001,57,434
#HERALDS.ENGLISH_1H6,1.01.0001,57,434
#Somerset_1H6,1.01.0001,57,434
#Warwick_2H4,1.01.0001,57,434
#ATTENDANTS.ENGLISH_1H6,1.01.0002,26,185
#Bedford_H5,1.01.0002,26,185
#CardinalBeaufort_1H6,1.01.0002,26,185
#Exeter_H5,1.01.0002,26,185
#Gloucester_2H4,1.01.0002,26,185
#HERALDS.ENGLISH_1H6,1.01.0002,26,185
#MESSENGERS.ENGLISH.1_1H6,1.01.0002,26,185
#Somerset_1H6,1.01.0002,26,185
#Warwick_2H4,1.01.0002,26,185
#ATTENDANTS.ENGLISH_1H6,1.01.0003,7,52
#Bedford_H5,1.01.0003,7,52
#CardinalBeaufort_1H6,1.01.0003,7,52
#Exeter_H5,1.01.0003,7,52
#Gloucester_2H4,1.01.0003,7,52
#HERALDS.ENGLISH_1H6,1.01.0003,7,52
#Somerset_1H6,1.01.0003,7,52
#Warwick_2H4,1.01.0003,7,52
#ATTENDANTS.ENGLISH_1H6,1.01.0004,7,54
#Bedford_H5,1.01.0004,7,54
#CardinalBeaufort_1H6,1.01.0004,7,54
#Exeter_H5,1.01.0004,7,54
#Gloucester_2H4,1.01.0004,7,54
#HERALDS.ENGLISH_1H6,1.01.0004,7,54
#MESSENGERS.ENGLISH.2_1H6,1.01.0004,7,54
#Somerset_1H6,1.01.0004,7,54
#Warwick_2H4,1.01.0004,7,54
#ATTENDANTS.ENGLISH_1H6,1.01.0005,7,54
#Bedford_H5,1.01.0005,7,54
#CardinalBeaufort_1H6,1.01.0005,7,54
#Exeter_H5,1.01.0005,7,54
#Gloucester_2H4,1.01.0005,7,54
#HERALDS.ENGLISH_1H6,1.01.0005,7,54
#Somerset_1H6,1.01.0005,7,54
#Warwick_2H4,1.01.0005,7,54
