node,node_type
#ATTENDANTS.YORK_2H6,character
#ATTENDANTS_2H6,character
#Beadle_2H6,character
#Bevis_2H6,character
#Bolingbroke_2H6,character
#Buckingham_2H6,character
#CITIZENS.LONDON.0.1_2H6,character
#CITIZENS.LONDON_2H6,character
#CITIZENS.STALBANS.0.1_2H6,character
#CITIZENS.STALBANS_2H6,character
#CITIZENS_2H6,character
#Cade_2H6,character
#CardinalBeaufort_1H6,character
#Clerk_2H6,character
#Clifford_2H6,character
#Clifford_3H6,character
#Dick_2H6,character
#DuchessOfGloucester_2H6,character
#EdwardIV_3H6,character
#FALCONERS_2H6,character
#FOLLOWERS.CADE.0.1_2H6,character
#FOLLOWERS.CADE.0_2H6,character
#FOLLOWERS.CADE_2H6,character
#GENTLEMEN.1_2H6,character
#GENTLEMEN.2_2H6,character
#George_2H6,character
#Gloucester_2H4,character
#HERALDS.X.1_2H6,character
#HERALDS.X.2_2H6,character
#HenryVI_1H6,character
#Holland_2H6,character
#Horner_2H6,character
#Hume_2H6,character
#Iden_2H6,character
#Jourdain_2H6,character
#Lieutenant_2H6,character
#MESSENGERS.1_2H6,character
#MESSENGERS.2_2H6,character
#MESSENGERS.Post_2H6,character
#MESSENGERS.X.1_2H6,character
#MESSENGERS.X.2_2H6,character
#MESSENGERS.X.3_2H6,character
#MURDERERS.0.1_2H6,character
#MURDERERS.0.2_2H6,character
#MURDERERS_2H6,character
#Master_2H6,character
#Mate_2H6,character
#MayorOfStAlbans_2H6,character
#Michael_2H6,character
#NEIGHBORS.1_2H6,character
#NEIGHBORS.2_2H6,character
#NEIGHBORS.3_2H6,character
#OFFICERS_2H6,character
#PETITIONERS.0.1_2H6,character
#PETITIONERS.0.2_2H6,character
#PETITIONERS_2H6,character
#PRENTICES.1_2H6,character
#PRENTICES.2_2H6,character
#PRENTICES.3_2H6,character
#QueenMargaret_1H6,character
#RichardIII_R3,character
#SERVANTS.GLOUCESTER.0.1_2H6,character
