act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,4,27
1,1,1,1,2,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,2,10
1,1,1,1,3,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,1,5
1,1,1,1,4,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,4,22
1,1,1,1,5,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,2,13
1,1,1,1,6,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,4,28
1,1,1,1,7,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,1,5
1,1,1,1,8,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,3,24
1,1,1,1,9,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,2,13
1,1,1,1,10,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,1,4
1,1,1,1,11,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,1,4
1,1,1,1,12,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,1,8
1,1,1,1,13,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,1,3
1,1,1,1,14,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,7,57
1,1,1,1,15,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,1,9
1,1,1,1,16,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,4,41
1,1,1,1,17,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,2,14
1,1,1,1,18,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,5,42
1,1,1,1,19,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,2,13
1,1,1,1,20,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,8,70
1,1,1,1,21,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,2,8
1,1,1,1,22,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,2,10
1,1,1,1,23,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Slender_Wiv,2,9
1,1,1,1,24,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,2,8
1,1,1,1,25,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#Shallow_2H4,2,10
1,1,1,1,26,#HughEvans_Wiv #Shallow_2H4 #Slender_Wiv,#HughEvans_Wiv,6,58
1,1,2,2,27,#HughEvans_Wiv #MasterPage_Wiv #Shallow_2H4 #Slender_Wiv,#MasterPage_Wiv,1,2
