act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#Barnardo_Ham #Francisco_Ham,#Barnardo_Ham,1,2
1,1,1,1,2,#Barnardo_Ham #Francisco_Ham,#Francisco_Ham,1,7
1,1,1,1,3,#Barnardo_Ham #Francisco_Ham,#Barnardo_Ham,1,4
1,1,1,1,4,#Barnardo_Ham #Francisco_Ham,#Francisco_Ham,1,1
1,1,1,1,5,#Barnardo_Ham #Francisco_Ham,#Barnardo_Ham,1,1
1,1,1,1,6,#Barnardo_Ham #Francisco_Ham,#Francisco_Ham,1,7
1,1,1,1,7,#Barnardo_Ham #Francisco_Ham,#Barnardo_Ham,1,9
1,1,1,1,8,#Barnardo_Ham #Francisco_Ham,#Francisco_Ham,2,14
1,1,1,1,9,#Barnardo_Ham #Francisco_Ham,#Barnardo_Ham,1,5
1,1,1,1,10,#Barnardo_Ham #Francisco_Ham,#Francisco_Ham,1,4
1,1,1,1,11,#Barnardo_Ham #Francisco_Ham,#Barnardo_Ham,3,19
1,1,2,2,12,#Barnardo_Ham #Francisco_Ham #Horatio_Ham #Marcellus_Ham,#Francisco_Ham,1,10
1,1,2,2,13,#Barnardo_Ham #Francisco_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,4
1,1,2,2,14,#Barnardo_Ham #Francisco_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,5
1,1,2,2,15,#Barnardo_Ham #Francisco_Ham #Horatio_Ham #Marcellus_Ham,#Francisco_Ham,1,4
1,1,2,2,16,#Barnardo_Ham #Francisco_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,2,8
1,1,2,2,17,#Barnardo_Ham #Francisco_Ham #Horatio_Ham #Marcellus_Ham,#Francisco_Ham,1,8
1,1,3,3,18,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,2
1,1,3,3,19,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,5
1,1,3,3,20,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,4
1,1,3,3,21,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,5
1,1,3,3,22,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,7
1,1,3,3,23,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,4
1,1,3,3,24,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,7,53
1,1,3,3,25,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,5
1,1,3,3,26,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,4,24
1,1,3,3,27,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,2,12
1,1,3,3,28,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,5,35
1,1,4,4,29,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,9
1,1,4,4,30,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,9
1,1,4,4,31,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,8
1,1,4,4,32,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,9
1,1,4,4,33,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,9
1,1,4,4,34,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,5
1,1,4,4,35,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,4
1,1,4,4,36,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,5,32
1,1,4,4,37,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,3
1,1,4,4,38,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,4
1,1,4,4,39,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,7
1,1,5,5,40,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,6
1,1,5,5,41,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,3,20
1,1,5,5,42,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,3,18
1,1,5,5,43,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,6
1,1,5,5,44,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,6,38
1,1,5,5,45,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,2,18
1,1,5,5,46,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,3,26
1,1,5,5,47,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,10,81
1,1,5,5,48,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,29,225
1,1,5,5,49,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,4,35
1,1,5,5,50,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,14,104
1,1,6,6,51,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,15,100
1,1,6,6,52,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,1,7
1,1,6,6,53,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,6
1,1,6,6,54,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,2
1,1,6,6,55,#Barnardo_Ham #Ghost_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,1,2
1,1,7,7,56,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,5,29
1,1,7,7,57,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Barnardo_Ham,1,9
1,1,7,7,58,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,9,68
1,1,7,7,59,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,8,64
1,1,7,7,60,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Horatio_Ham,9,77
1,1,7,7,61,#Barnardo_Ham #Horatio_Ham #Marcellus_Ham,#Marcellus_Ham,2,17
1,2,8,9,62,#Claudius_Ham #Cornelius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham #Voltemand_Ham,#Claudius_Ham,39,299
1,2,8,9,63,#Claudius_Ham #Cornelius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham #Voltemand_Ham,#Cornelius_Ham #Voltemand_Ham,1,10
1,2,8,9,64,#Claudius_Ham #Cornelius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham #Voltemand_Ham,#Claudius_Ham,1,6
1,2,9,10,65,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Claudius_Ham,10,74
1,2,9,10,66,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Laertes_Ham,7,51
1,2,9,10,67,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Claudius_Ham,1,8
1,2,9,10,68,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Polonius_Ham,4,32
1,2,9,10,69,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Claudius_Ham,3,25
1,2,9,10,70,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Hamlet_Ham,1,9
1,2,9,10,71,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Claudius_Ham,1,10
1,2,9,10,72,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Hamlet_Ham,1,11
1,2,9,10,73,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Gertrude_Ham,6,46
1,2,9,10,74,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Hamlet_Ham,1,5
1,2,9,10,75,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Gertrude_Ham,2,10
1,2,9,10,76,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Hamlet_Ham,11,86
1,2,9,10,77,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Claudius_Ham,32,243
1,2,9,10,78,#Claudius_Ham #Gertrude_Ham #Hamlet_Ham #Laertes_Ham #Polonius_Ham,#Gertrude_Ham,2,18
