act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#Adam_AYL #Orlando_AYL,#Orlando_AYL,25,234
1,1,2,2,2,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Adam_AYL,1,6
1,1,2,2,3,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,2,13
1,1,2,2,4,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,6
1,1,2,2,5,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,1,8
1,1,2,2,6,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,5
1,1,2,2,7,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,3,20
1,1,2,2,8,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,2,9
1,1,2,2,9,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,3,23
1,1,2,2,10,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,6
1,1,2,2,11,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,1,8
1,1,2,2,12,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,5
1,1,2,2,13,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,9,80
1,1,2,2,14,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,2
1,1,2,2,15,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,2,10
1,1,2,2,16,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,7
1,1,2,2,17,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,6,61
1,1,2,2,18,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Adam_AYL,2,11
1,1,2,2,19,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,5
1,1,2,2,20,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,9,83
1,1,2,2,21,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,4,36
1,1,2,2,22,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Orlando_AYL,2,12
1,1,2,2,23,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Oliver_AYL,1,7
1,1,2,2,24,#Adam_AYL #Oliver_AYL #Orlando_AYL,#Adam_AYL,3,29
1,1,3,3,25,#Oliver_AYL,#Oliver_AYL,3,24
1,1,4,4,26,#Dennis_AYL #Oliver_AYL,#Dennis_AYL,1,3
1,1,4,4,27,#Dennis_AYL #Oliver_AYL,#Oliver_AYL,2,11
1,1,4,4,28,#Dennis_AYL #Oliver_AYL,#Dennis_AYL,2,14
1,1,4,4,29,#Dennis_AYL #Oliver_AYL,#Oliver_AYL,1,3
1,1,5,5,30,#Oliver_AYL,#Oliver_AYL,2,10
1,1,6,6,31,#Charles_AYL #Oliver_AYL,#Charles_AYL,1,5
1,1,6,6,32,#Charles_AYL #Oliver_AYL,#Oliver_AYL,2,11
1,1,6,6,33,#Charles_AYL #Oliver_AYL,#Charles_AYL,7,55
1,1,6,6,34,#Charles_AYL #Oliver_AYL,#Oliver_AYL,2,13
1,1,6,6,35,#Charles_AYL #Oliver_AYL,#Charles_AYL,6,56
1,1,6,6,36,#Charles_AYL #Oliver_AYL,#Oliver_AYL,1,6
1,1,6,6,37,#Charles_AYL #Oliver_AYL,#Charles_AYL,6,50
1,1,6,6,38,#Charles_AYL #Oliver_AYL,#Oliver_AYL,2,8
1,1,6,6,39,#Charles_AYL #Oliver_AYL,#Charles_AYL,14,135
1,1,6,6,40,#Charles_AYL #Oliver_AYL,#Oliver_AYL,21,196
1,1,6,6,41,#Charles_AYL #Oliver_AYL,#Charles_AYL,4,36
1,1,6,6,42,#Charles_AYL #Oliver_AYL,#Oliver_AYL,1,3
1,1,7,7,43,#Oliver_AYL,#Oliver_AYL,10,96
