act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,0,1,1,1,#Gower_Per,#Gower_Per,42,281
1,1,2,3,2,#Antiochus_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,2,16
1,1,2,3,3,#Antiochus_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Pericles_Per,3,21
1,1,2,3,4,#Antiochus_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,7,44
1,1,3,4,5,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Pericles_Per,13,100
1,1,3,4,6,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,1,2
1,1,3,4,7,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Pericles_Per,1,7
1,1,3,4,8,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,14,104
1,1,3,4,9,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Pericles_Per,16,123
1,1,3,4,10,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,3,21
1,1,3,4,11,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Daughter_Per,2,16
1,1,3,4,12,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Pericles_Per,27,204
1,1,3,4,13,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,4,29
1,1,3,4,14,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Pericles_Per,20,165
1,1,3,4,15,#Antiochus_Per #Daughter_Per #FOLLOWERS.ANTIOCHUS_Per #Pericles_Per,#Antiochus_Per,13,95
1,1,4,5,16,#Pericles_Per,#Pericles_Per,22,181
1,1,5,7,17,#Antiochus_Per,#Antiochus_Per,8,54
1,1,6,8,18,#Antiochus_Per #Thaliard_Per,#Thaliard_Per,1,4
1,1,6,8,19,#Antiochus_Per #Thaliard_Per,#Antiochus_Per,9,60
1,1,6,8,20,#Antiochus_Per #Thaliard_Per,#Thaliard_Per,1,4
1,1,6,8,21,#Antiochus_Per #Thaliard_Per,#Antiochus_Per,1,1
1,1,7,9,22,#Antiochus_Per #MESSENGERS.ANTIOCH.1_Per #Thaliard_Per,#Antiochus_Per,1,8
1,1,7,9,23,#Antiochus_Per #MESSENGERS.ANTIOCH.1_Per #Thaliard_Per,#MESSENGERS.ANTIOCH.1_Per,1,6
1,1,8,10,24,#Antiochus_Per #Thaliard_Per,#Antiochus_Per,5,34
1,1,8,10,25,#Antiochus_Per #Thaliard_Per,#Thaliard_Per,3,21
1,1,8,10,26,#Antiochus_Per #Thaliard_Per,#Antiochus_Per,2,15
1,2,9,12,27,#ATTENDANTS.PERICLES.1_Per #Pericles_Per,#Pericles_Per,1,4
1,2,10,13,28,#Pericles_Per,#Pericles_Per,36,276
1,2,11,15,29,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE_Per #Pericles_Per,#LORDS.TYRE.0.1_Per,1,8
1,2,12,16,30,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE_Per #Pericles_Per,#LORDS.TYRE.0.2_Per,2,12
1,2,12,16,31,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE_Per #Pericles_Per,#Helicanus_Per,11,88
1,2,12,16,32,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #LORDS.TYRE_Per #Pericles_Per,#Pericles_Per,3,22
1,2,13,17,33,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #Pericles_Per,#Pericles_Per,2,11
1,2,13,17,34,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #Pericles_Per,#Helicanus_Per,1,5
1,2,13,17,35,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #Pericles_Per,#Pericles_Per,2,18
1,2,13,17,36,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #Pericles_Per,#Helicanus_Per,2,14
1,2,13,17,37,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #Pericles_Per,#Pericles_Per,1,11
1,2,13,17,38,#Helicanus_Per #LORDS.TYRE.0.1_Per #LORDS.TYRE.0.2_Per #Pericles_Per,#Helicanus_Per,2,12
