act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#Orsino_TN,15,114
1,1,1,1,2,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN,1,6
1,1,1,1,3,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#Orsino_TN,1,2
1,1,1,1,4,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#ATTENDANTS.ORSINO.Curio_TN,1,2
1,1,1,1,5,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#Orsino_TN,6,44
1,1,2,2,6,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#Orsino_TN,1,6
1,1,2,2,7,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#ATTENDANTS.ORSINO.Valentine_TN,9,70
1,1,2,2,8,#ATTENDANTS.ORSINO.Curio_TN #ATTENDANTS.ORSINO.Valentine_TN #ATTENDANTS.ORSINO_TN #MUSICIANS_TN #Orsino_TN,#Orsino_TN,9,77
1,2,3,4,9,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,1,5
1,2,3,4,10,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,1,4
1,2,3,4,11,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,4,22
1,2,3,4,12,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,1,8
1,2,3,4,13,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,1,10
1,2,3,4,14,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,10,77
1,2,3,4,15,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,4,26
1,2,3,4,16,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,2,17
1,2,3,4,17,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,1,3
1,2,3,4,18,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,1,8
1,2,3,4,19,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,1,4
1,2,3,4,20,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,1,1
1,2,3,4,21,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,2,13
1,2,3,4,22,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,5,45
1,2,3,4,23,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,1,2
1,2,3,4,24,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,6,43
1,2,3,4,25,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,4,26
1,2,3,4,26,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,3,17
1,2,3,4,27,#Captain_TN #SAILORS_TN #Viola_TN,#Viola_TN,15,125
1,2,3,4,28,#Captain_TN #SAILORS_TN #Viola_TN,#Captain_TN,2,19
