act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#Antonio_MV #Salarino_MV #Solanio_MV,#Antonio_MV,7,58
1,1,1,1,2,#Antonio_MV #Salarino_MV #Solanio_MV,#Salarino_MV,7,52
1,1,1,1,3,#Antonio_MV #Salarino_MV #Solanio_MV,#Solanio_MV,8,61
1,1,1,1,4,#Antonio_MV #Salarino_MV #Solanio_MV,#Salarino_MV,19,154
1,1,1,1,5,#Antonio_MV #Salarino_MV #Solanio_MV,#Antonio_MV,5,40
1,1,1,1,6,#Antonio_MV #Salarino_MV #Solanio_MV,#Solanio_MV,1,6
1,1,1,1,7,#Antonio_MV #Salarino_MV #Solanio_MV,#Antonio_MV,1,2
1,1,1,1,8,#Antonio_MV #Salarino_MV #Solanio_MV,#Solanio_MV,11,86
1,1,2,2,9,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV #Salarino_MV #Solanio_MV,#Solanio_MV,3,20
1,1,2,2,10,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV #Salarino_MV #Solanio_MV,#Salarino_MV,2,17
1,1,2,2,11,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV #Salarino_MV #Solanio_MV,#Antonio_MV,3,24
1,1,2,2,12,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV #Salarino_MV #Solanio_MV,#Salarino_MV,1,5
1,1,2,2,13,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV #Salarino_MV #Solanio_MV,#Bassanio_MV,3,17
1,1,2,2,14,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV #Salarino_MV #Solanio_MV,#Salarino_MV,1,8
1,1,3,3,15,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Lorenzo_MV,3,27
1,1,3,3,16,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Bassanio_MV,1,5
1,1,3,3,17,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Gratiano_MV,4,30
1,1,3,3,18,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Antonio_MV,3,23
1,1,3,3,19,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Gratiano_MV,27,197
1,1,3,3,20,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Lorenzo_MV,3,25
1,1,3,3,21,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Gratiano_MV,3,18
1,1,3,3,22,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Antonio_MV,1,10
1,1,3,3,23,#Antonio_MV #Bassanio_MV #Gratiano_MV #Lorenzo_MV,#Gratiano_MV,2,18
1,1,4,4,24,#Antonio_MV #Bassanio_MV,#Antonio_MV,1,4
1,1,4,4,25,#Antonio_MV #Bassanio_MV,#Bassanio_MV,5,48
1,1,4,4,26,#Antonio_MV #Bassanio_MV,#Antonio_MV,3,24
1,1,4,4,27,#Antonio_MV #Bassanio_MV,#Bassanio_MV,13,101
1,1,4,4,28,#Antonio_MV #Bassanio_MV,#Antonio_MV,5,38
1,1,4,4,29,#Antonio_MV #Bassanio_MV,#Bassanio_MV,13,109
1,1,4,4,30,#Antonio_MV #Bassanio_MV,#Antonio_MV,8,69
1,1,4,4,31,#Antonio_MV #Bassanio_MV,#Bassanio_MV,16,119
1,1,4,4,32,#Antonio_MV #Bassanio_MV,#Antonio_MV,9,72
1,2,5,6,33,#Nerissa_MV #Portia_MV,#Portia_MV,2,13
1,2,5,6,34,#Nerissa_MV #Portia_MV,#Nerissa_MV,7,61
1,2,5,6,35,#Nerissa_MV #Portia_MV,#Portia_MV,1,5
1,2,5,6,36,#Nerissa_MV #Portia_MV,#Nerissa_MV,1,7
1,2,5,6,37,#Nerissa_MV #Portia_MV,#Portia_MV,15,150
1,2,5,6,38,#Nerissa_MV #Portia_MV,#Nerissa_MV,9,71
1,2,5,6,39,#Nerissa_MV #Portia_MV,#Portia_MV,3,23
1,2,5,6,40,#Nerissa_MV #Portia_MV,#Nerissa_MV,1,6
1,2,5,6,41,#Nerissa_MV #Portia_MV,#Portia_MV,5,45
1,2,5,6,42,#Nerissa_MV #Portia_MV,#Nerissa_MV,1,6
1,2,5,6,43,#Nerissa_MV #Portia_MV,#Portia_MV,8,69
1,2,5,6,44,#Nerissa_MV #Portia_MV,#Nerissa_MV,2,10
1,2,5,6,45,#Nerissa_MV #Portia_MV,#Portia_MV,10,97
1,2,5,6,46,#Nerissa_MV #Portia_MV,#Nerissa_MV,2,11
1,2,5,6,47,#Nerissa_MV #Portia_MV,#Portia_MV,9,81
1,2,5,6,48,#Nerissa_MV #Portia_MV,#Nerissa_MV,2,9
1,2,5,6,49,#Nerissa_MV #Portia_MV,#Portia_MV,5,42
1,2,5,6,50,#Nerissa_MV #Portia_MV,#Nerissa_MV,2,11
1,2,5,6,51,#Nerissa_MV #Portia_MV,#Portia_MV,6,60
1,2,5,6,52,#Nerissa_MV #Portia_MV,#Nerissa_MV,3,26
1,2,5,6,53,#Nerissa_MV #Portia_MV,#Portia_MV,5,49
1,2,5,6,54,#Nerissa_MV #Portia_MV,#Nerissa_MV,6,51
1,2,5,6,55,#Nerissa_MV #Portia_MV,#Portia_MV,6,60
1,2,5,6,56,#Nerissa_MV #Portia_MV,#Nerissa_MV,3,26
1,2,5,6,57,#Nerissa_MV #Portia_MV,#Portia_MV,2,12
1,2,5,6,58,#Nerissa_MV #Portia_MV,#Nerissa_MV,3,21
1,2,5,6,59,#Nerissa_MV #Portia_MV,#Portia_MV,2,12
1,2,6,7,60,#Nerissa_MV #Portia_MV #SERVANTS.1_MV,#Portia_MV,1,4
1,2,6,7,61,#Nerissa_MV #Portia_MV #SERVANTS.1_MV,#SERVANTS.1_MV,4,35
1,2,6,7,62,#Nerissa_MV #Portia_MV #SERVANTS.1_MV,#Portia_MV,8,68
1,3,7,9,63,#Bassanio_MV #Shylock_MV,#Shylock_MV,1,4
1,3,7,9,64,#Bassanio_MV #Shylock_MV,#Bassanio_MV,1,5
1,3,7,9,65,#Bassanio_MV #Shylock_MV,#Shylock_MV,1,4
