act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,10,73
1,1,1,1,2,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,8,58
1,1,1,1,3,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,1,8
1,1,1,1,4,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,9
1,1,1,1,5,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,2,14
1,1,1,1,6,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,2,17
1,1,1,1,7,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,2,16
1,1,1,1,8,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,9
1,1,1,1,9,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,1,9
1,1,1,1,10,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,1
1,1,1,1,11,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,8,55
1,1,1,1,12,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,8
1,1,1,1,13,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,1,8
1,1,1,1,14,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,9
1,1,1,1,15,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,3,24
1,1,1,1,16,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,3,22
1,1,1,1,17,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,10,79
1,1,1,1,18,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,7
1,1,1,1,19,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,5,42
1,1,1,1,20,#Proteus_TGV #Valentine_TGV,#Proteus_TGV,1,7
1,1,1,1,21,#Proteus_TGV #Valentine_TGV,#Valentine_TGV,1,9
1,1,2,2,22,#Proteus_TGV,#Proteus_TGV,7,56
1,1,3,3,23,#Proteus_TGV #Speed_TGV,#Speed_TGV,1,8
1,1,3,3,24,#Proteus_TGV #Speed_TGV,#Proteus_TGV,1,9
1,1,3,3,25,#Proteus_TGV #Speed_TGV,#Speed_TGV,2,17
1,1,3,3,26,#Proteus_TGV #Speed_TGV,#Proteus_TGV,2,14
1,1,3,3,27,#Proteus_TGV #Speed_TGV,#Speed_TGV,2,13
1,1,3,3,28,#Proteus_TGV #Speed_TGV,#Proteus_TGV,1,2
1,1,3,3,29,#Proteus_TGV #Speed_TGV,#Speed_TGV,2,12
1,1,3,3,30,#Proteus_TGV #Speed_TGV,#Proteus_TGV,1,8
1,1,3,3,31,#Proteus_TGV #Speed_TGV,#Speed_TGV,1,6
1,1,3,3,32,#Proteus_TGV #Speed_TGV,#Proteus_TGV,1,6
1,1,3,3,33,#Proteus_TGV #Speed_TGV,#Speed_TGV,1,8
1,1,3,3,34,#Proteus_TGV #Speed_TGV,#Proteus_TGV,1,10
1,1,3,3,35,#Proteus_TGV #Speed_TGV,#Speed_TGV,3,27
1,1,3,3,36,#Proteus_TGV #Speed_TGV,#Proteus_TGV,4,33
1,1,3,3,37,#Proteus_TGV #Speed_TGV,#Speed_TGV,1,8
1,1,3,3,38,#Proteus_TGV #Speed_TGV,#Proteus_TGV,2,10
1,1,3,3,39,#Proteus_TGV #Speed_TGV,#Speed_TGV,3,28
