act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
0,1,1,1,1,#Hostess_Shr #Sly_Shr,#Sly_Shr,1,5
0,1,1,1,2,#Hostess_Shr #Sly_Shr,#Hostess_Shr,1,6
0,1,1,1,3,#Hostess_Shr #Sly_Shr,#Sly_Shr,4,26
0,1,1,1,4,#Hostess_Shr #Sly_Shr,#Hostess_Shr,2,10
0,1,1,1,5,#Hostess_Shr #Sly_Shr,#Sly_Shr,2,16
0,1,1,1,6,#Hostess_Shr #Sly_Shr,#Hostess_Shr,2,10
0,1,2,2,7,#Sly_Shr,#Sly_Shr,3,22
0,1,3,3,8,#HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#Lord_Shr,6,48
0,1,4,4,9,#HUNTSMEN.0.1_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#HUNTSMEN.0.1_Shr,4,34
0,1,4,4,10,#HUNTSMEN.0.1_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#Lord_Shr,4,32
0,1,4,4,11,#HUNTSMEN.0.1_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#HUNTSMEN.0.1_Shr,1,4
0,1,5,5,12,#HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#Lord_Shr,2,10
0,1,6,6,13,#HUNTSMEN.0.2_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#HUNTSMEN.0.2_Shr,2,20
0,1,6,6,14,#HUNTSMEN.0.2_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#Lord_Shr,9,66
0,1,7,7,15,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#HUNTSMEN.0.3_Shr,1,8
0,1,7,7,16,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#HUNTSMEN.0.2_Shr,1,9
0,1,7,7,17,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#Lord_Shr,26,197
0,1,7,7,18,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#HUNTSMEN.0.3_Shr,3,28
0,1,7,7,19,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #HUNTSMEN_Shr #Lord_Shr #SERVANTS.LORD_Shr #Sly_Shr,#Lord_Shr,2,18
0,1,8,8,20,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #SERVANTS.LORD_Shr,#Lord_Shr,3,21
0,1,9,9,21,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#Lord_Shr,1,5
0,1,9,9,22,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#SERVANTS.LORD.0.1_Shr,2,12
0,1,9,9,23,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#Lord_Shr,1,4
0,1,10,10,24,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #PLAYERS_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#Lord_Shr,1,5
0,1,10,10,25,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #PLAYERS_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#PLAYERS_Shr,1,4
0,1,10,10,26,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #PLAYERS_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#Lord_Shr,1,8
0,1,11,11,27,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #PLAYERS.0.1_Shr #PLAYERS_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#PLAYERS.0.1_Shr,1,8
0,1,11,11,28,#HUNTSMEN.0.2_Shr #HUNTSMEN.0.3_Shr #Lord_Shr #PLAYERS.0.1_Shr #PLAYERS_Shr #SERVANTS.LORD.0.1_Shr #SERVANTS.LORD_Shr,#Lord_Shr,5,39
