act,scene,stagegroup,stagegroup_raw,setting,onstage,speaker,n_lines,n_tokens
1,1,1,1,1,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#HenryIV_1H4,33,247
1,1,1,1,2,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#Westmoreland_1H4,13,93
1,1,1,1,3,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#HenryIV_1H4,2,17
1,1,1,1,4,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#Westmoreland_1H4,13,91
1,1,1,1,5,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#HenryIV_1H4,14,102
1,1,1,1,6,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#Westmoreland_1H4,1,12
1,1,1,1,7,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#HenryIV_1H4,18,146
1,1,1,1,8,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#Westmoreland_1H4,4,29
1,1,1,1,9,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#HenryIV_1H4,8,62
1,1,1,1,10,#ATTENDANTS_1H4 #Bedford_H5 #HenryIV_1H4 #Westmoreland_1H4,#Westmoreland_1H4,1,4
1,2,2,3,11,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,1,9
1,2,2,3,12,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,12,96
1,2,2,3,13,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,6,54
1,2,2,3,14,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,2
1,2,2,3,15,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,18
1,2,2,3,16,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,6
1,2,2,3,17,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,8,67
1,2,2,3,18,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,10,93
1,2,2,3,19,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,19
1,2,2,3,20,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,3,23
1,2,2,3,21,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,3,24
1,2,2,3,22,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,2,14
1,2,2,3,23,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,13
1,2,2,3,24,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,10
1,2,2,3,25,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,11
1,2,2,3,26,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,3,20
1,2,2,3,27,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,7,59
1,2,2,3,28,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,3
1,2,2,3,29,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,12
1,2,2,3,30,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,3,20
1,2,2,3,31,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,3,23
1,2,2,3,32,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,4
1,2,2,3,33,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,3,25
1,2,2,3,34,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,8
1,2,2,3,35,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,1,8
1,2,2,3,36,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,2,11
1,2,2,3,37,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,10,87
1,2,2,3,38,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,2,15
1,2,2,3,39,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,9,84
1,2,2,3,40,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,1,8
1,2,2,3,41,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,18
1,2,2,3,42,#Falstaff_1H4 #HenryV_H5,#HenryV_H5,2,13
1,2,2,3,43,#Falstaff_1H4 #HenryV_H5,#Falstaff_1H4,2,17
1,2,3,4,44,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Falstaff_1H4,5,43
1,2,3,4,45,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#HenryV_H5,1,3
1,2,3,4,46,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Poins_1H4,5,41
1,2,3,4,47,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#HenryV_H5,3,28
1,2,3,4,48,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Poins_1H4,2,11
1,2,3,4,49,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#HenryV_H5,2,9
1,2,3,4,50,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Poins_1H4,10,85
1,2,3,4,51,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Falstaff_1H4,2,16
1,2,3,4,52,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Poins_1H4,1,3
1,2,3,4,53,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#Falstaff_1H4,1,5
1,2,3,4,54,#Falstaff_1H4 #HenryV_H5 #Poins_1H4,#HenryV_H5,1,11
